符合條件商品
資料日期：2022年  6月 17日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/17),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:33 符合檔數(32)
1	,2317.TW,鴻海,101,0,15490,109.5,-3.01,20,自連買
2	,2357.TW,華碩,271,-1.63,1392,323,-3.38,20,自連買
3	,4938.TW,和碩,64.2,0.31,3317,69.9,-0.73,20,自連買
4	,5522.TW,遠雄,58.5,0.34,1205,59.7,1.67,19,自連買
5	,1303.TW,南亞,70.3,-1.54,4616,83,-6.62,17,自連買
6	,2548.TW,華固,88,-0.34,174,93,2.86,14,自連買
7	,2002.TW,中鋼,30.7,0.16,37216,33.15,2.78,12,自連買
8	,2382.TW,廣達,71.2,-0.97,4354,81,-4.66,12,自連買
9	,2886.TW,兆豐金,30.55,-0.97,8425,35.3,-7.82,12,自連買
10	,2301.TW,光寶科,64,-0.47,4678,59.1,10.73,11,自連買
11	,2356.TW,英業達,26,0.19,6530,25.15,9.8,11,自連買
12	,2441.TW,超豐,48.2,-2.33,4006,68.7,-24.02,11,自連買
13	,2882.TW,國泰金,41.15,1.86,33982,53,-16.48,11,自連買
14	,3044.TW,健鼎,96,1.59,1391,119,-13.68,11,自連買
15	,2014.TW,中鴻,27.6,1.1,53751,29.8,2.64,10,自連買
16	,2324.TW,仁寶,22.95,0.44,9576,22.55,1.77,10,自連買
17	,3231.TW,緯創,29.9,-0.83,12268,28.95,12.75,10,自連買
18	,3481.TW,群創,11.1,0,42046,13.35,-9.46,10,自連買
19	,6176.TW,瑞儀,106,0.47,1064,105,9.97,10,自連買
20	,2412.TW,中華電,112.5,-0.44,6521,125,-6.71,8,自連買
21	,2458.TW,義隆,86.1,-1.71,718,142,-31.48,8,自連買
22	,2376.TW,技嘉,106.5,1.43,5227,98,24.91,7,自連買
23	,6121.TW,新普,288.5,-0.35,276,288,16.65,7,自連買
24	,1101.TW,台泥,34.05,-1.16,23484,39.6,-3.1,6,自連買
25	,1304.TW,台聚,22.1,1.61,6105,25.5,-4.91,6,自連買
26	,2449.TW,京元電子,36.4,-1.75,4505,45.1,-12.86,6,自連買
27	,9938.TW,百和,59,4.8,4688,66.1,-5.13,6,自連買
28	,1102.TW,亞泥,41.55,0.24,6062,43.45,3.54,5,自連買
29	,2606.TW,裕民,50.1,-3.47,10468,51.8,3.73,5,自連買
30	,2885.TW,元大金,21.8,-0.91,10786,22.9,4.81,5,自連買
31	,3680.TW,家登,254.5,0.79,478,233.5,10.63,5,自連買
32	,5904.TW,寶雅,447.5,-0.33,243,270,72.45,5,自連買
