符合條件商品
資料日期：2022年  1月 13日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/13),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 15:04 符合檔數(26)
1	,3611.TW,鼎翰,191,-0.26,8,200.5,1.43,12,自連買
2	,9940.TW,信義,27.2,-0.18,182,35.35,-16.33,9,自連買
3	,2002.TW,中鋼,30.7,0.16,37216,35.5,-4,7,自連買
4	,2012.TW,春雨,23.9,0,133,29.55,-10.49,7,自連買
5	,2323.TW,中環,7.4,-1.33,1685,11.85,-34.34,7,自連買
6	,6206.TW,飛捷,65.6,0.46,146,76.5,-10.37,7,自連買
7	,1760.TW,寶齡富錦,190,8.57,30709,84.5,127.98,6,自連買
8	,1905.TW,華紙,16.25,-1.81,591,23.45,-28.98,6,自連買
9	,2886.TW,兆豐金,30.55,-0.97,8425,37.85,-14.04,6,自連買
10	,2891.TW,中信金,21.9,-1.13,23817,28.45,-18.68,6,自連買
11	,3005.TW,神基,43.55,0.35,857,54.7,-14.99,6,自連買
12	,3376.TW,新日興,80.7,-0.25,113,96.2,-10.32,6,自連買
13	,6176.TW,瑞儀,106,0.47,1064,101,14.32,6,自連買
14	,8478.TW,東哥遊艇,297,1.02,2514,130.5,133.42,6,自連買
15	,9939.TW,宏全,86.9,2.12,1021,71.7,28.68,6,自連買
16	,1722.TW,台肥,53.1,-0.56,1033,71.6,-22.55,5,自連買
17	,2867.TW,三商壽,5.51,-2.3,17135,9.62,-42.72,5,自連買
18	,2883.TW,開發金,12.7,-0.78,8936,18.65,-26.76,5,自連買
19	,2892.TW,第一金,26.3,-0.38,6392,25.8,7.96,5,自連買
20	,2912.TW,統一超,268,-1.47,996,272,1.75,5,自連買
21	,3413.TW,京鼎,183.5,-1.61,306,245,-21.56,5,自連買
22	,3592.TW,瑞鼎,307.5,0,497,565,-37.24,5,自連買
23	,5258.TW,虹堡,65.2,1.4,2344,44.8,46.91,5,自連買
24	,5876.TW,上海商銀,44.25,-0.45,2405,49.65,-7.62,5,自連買
25	,5880.TW,合庫金,25.95,-0.76,4866,27.4,1.09,5,自連買
26	,6670.TW,復盛應用,213,-0.7,244,191.5,18.6,5,自連買
