符合條件商品
資料日期：2022年 12月 13日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/13),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 12:56 符合檔數(6)
1	,2305.TW,全友,25.85,1.37,1136,27.3,-5.31,6,自連買
2	,9933.TW,中鼎,41.85,0.6,916,42.85,-2.33,6,自連買
3	,1789.TW,神隆,25.9,-0.77,2066,27.15,-4.6,5,自連買
4	,2485.TW,兆赫,17.25,0.29,454,18.95,-8.97,5,自連買
5	,5289.TW,宜鼎,181.5,-1.36,100,187.5,-3.2,5,自連買
6	,6442.TW,光聖,45.85,-1.19,286,51.1,-10.27,5,自連買
