符合條件商品
資料日期：2022年  7月  8日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/08),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:27 符合檔數(58)
1	,1101.TW,台泥,34.05,-1.16,23484,40.8,-5.94,20,自連買
2	,1102.TW,亞泥,41.55,0.24,6062,43.85,2.59,20,自連買
3	,2301.TW,光寶科,64,-0.47,4678,57.2,14.41,20,自連買
4	,2324.TW,仁寶,22.95,0.44,9576,21.9,4.79,20,自連買
5	,2356.TW,英業達,26,0.19,6530,24,15.04,20,自連買
6	,2382.TW,廣達,71.2,-0.97,4354,76.2,1.34,20,自連買
7	,2441.TW,超豐,48.2,-2.33,4006,61.8,-15.54,20,自連買
8	,2449.TW,京元電子,36.4,-1.75,4505,37.6,4.54,20,自連買
9	,5522.TW,遠雄,58.5,0.34,1205,62.6,-3.03,20,自連買
10	,1312.TW,國喬,18.95,1.07,4063,21.65,-3.07,19,自連買
11	,2347.TW,聯強,61,-0.81,2957,52.5,16.19,17,自連買
12	,5880.TW,合庫金,25.95,-0.76,4866,26,6.53,16,自連買
13	,2801.TW,彰銀,17.25,-0.29,2566,17.3,3.54,15,自連買
14	,2385.TW,群光,87.2,0.11,1118,76.3,14.29,14,自連買
15	,3036.TW,文曄,62.7,-0.95,1327,62.9,-0.32,14,自連買
16	,2634.TW,漢翔,34.55,3.13,14471,32.75,6.57,13,自連買
17	,2006.TW,東和鋼鐵,53.2,0.95,1881,49.8,6.83,8,自連買
18	,3010.TW,華立,85.6,1.66,269,83.3,2.76,8,自連買
19	,2371.TW,大同,33.7,0,4072,33.15,1.66,7,自連買
20	,2377.TW,微星,119.5,1.7,2513,108,20.57,7,自連買
21	,2477.TW,美隆電,19.6,-0.76,52,21.25,-11.11,7,自連買
22	,2492.TW,華新科,78.7,-1.38,848,94.5,-12.52,7,自連買
23	,2850.TW,新產,48.8,0.21,121,51.8,-5.79,7,自連買
24	,3231.TW,緯創,29.9,-0.83,12268,24.05,24.32,7,自連買
25	,5269.TW,祥碩,717,0.14,564,1055,-30.15,7,自連買
26	,6719.TW,力智,256,-0.97,769,365,-28.07,7,自連買
27	,1476.TW,儒鴻,492.5,1.23,1098,425.5,15.75,6,自連買
28	,2002.TW,中鋼,30.7,0.16,37216,29.35,16.11,6,自連買
29	,2401.TW,凌陽,22.85,-0.87,807,29,-15.09,6,自連買
30	,2409.TW,友達,15.4,0.65,36394,15.55,-8.28,6,自連買
31	,2474.TW,可成,169,-1.74,2651,160.5,11.6,6,自連買
32	,2489.TW,瑞軒,9.93,1.02,1113,12.15,-8.82,6,自連買
33	,2504.TW,國產,25.1,1.01,1440,23.2,8.19,6,自連買
34	,2881.TW,富邦金,56.7,-0.18,6587,58.9,7.43,6,自連買
35	,2915.TW,潤泰全,66.7,0.15,4192,76.9,-5.98,6,自連買
36	,3023.TW,信邦,275.5,-0.18,232,248,13.86,6,自連買
37	,3037.TW,欣興,125,2.46,35224,157.5,-18.84,6,自連買
38	,3481.TW,群創,11.1,0,42046,12.25,-1.33,6,自連買
39	,3576.TW,聯合再生,20.4,-0.73,3970,22.7,-10.13,6,自連買
40	,3704.TW,合勤控,33.85,-2.31,2930,26.2,23.32,6,自連買
41	,3706.TW,神達,29.7,-0.17,1384,27.4,8.39,6,自連買
42	,6116.TW,彩晶,11.1,0.91,3518,10.35,7.25,6,自連買
43	,6139.TW,亞翔,36.75,-1.74,623,29.3,31.53,6,自連買
44	,6153.TW,嘉聯益,23.85,-2.05,2220,21,13.57,6,自連買
45	,8070.TW,長華*,30.65,-0.16,272,30.75,2,6,自連買
46	,8358.TW,金居,51.3,-0.58,1372,46,22.67,6,自連買
47	,9904.TW,寶成,34.05,0.44,6898,28.7,25.18,6,自連買
48	,2106.TW,建大,30.15,0,347,34.3,-9.46,5,自連買
49	,2313.TW,華通,45.95,-1.08,9582,44.2,3.96,5,自連買
50	,2351.TW,順德,99.5,1.22,927,97.1,5.15,5,自連買
51	,3044.TW,健鼎,96,1.59,1391,105,-2.17,5,自連買
52	,3189.TW,景碩,107,0,9581,135,-18.27,5,自連買
53	,3511.TW,矽瑪,33.7,-0.74,177,29.05,16.01,5,自連買
54	,3714.TW,富采,46.6,-0.96,1148,48.5,-3.92,5,自連買
55	,4906.TW,正文,27.35,0.18,879,29.3,-6.66,5,自連買
56	,6196.TW,帆宣,117,-0.43,361,109.5,11.48,5,自連買
57	,6217.TW,中探針,43.75,0.69,482,61.2,-26.61,5,自連買
58	,8046.TW,南電,242,-0.41,10124,262,-7.63,5,自連買
