符合條件商品
資料日期：2022年  7月  7日
策略,	007自營商5連買
27	,3406.TW,玉晶光,364,-0.68,820,400,-7.17,7,自連買
28	,6176.TW,瑞儀,106,0.47,1064,82.3,28.8,7,自連買
29	,1444.TW,力麗,10.3,0,557,10.15,4.46,6,自連買
30	,2371.TW,大同,33.7,0,4072,33.4,0.9,6,自連買
31	,2373.TW,震旦行,77.6,-0.77,67,85.4,-9.13,6,自連買
32	,2377.TW,微星,119.5,1.7,2513,102,27.67,6,自連買
33	,2387.TW,精元,39.25,-1.75,500,35,20.96,6,自連買
34	,2477.TW,美隆電,19.6,-0.76,52,20.95,-9.84,6,自連買
35	,2480.TW,敦陽科,82,-0.61,42,76.9,6.63,6,自連買
36	,2492.TW,華新科,78.7,-1.38,848,91.4,-9.55,6,自連買
37	,2534.TW,宏盛,22.85,0.22,2104,25.35,-5.23,6,自連買
38	,2812.TW,台中銀,12.8,-0.39,3299,13.55,1.03,6,自連買
39	,2838.TW,聯邦銀,16.1,-0.92,465,13.65,17.95,6,自連買
40	,2850.TW,新產,48.8,0.21,121,51.3,-4.87,6,自連買
41	,2867.TW,三商壽,5.51,-2.3,17135,7.08,-22.18,6,自連買
42	,2890.TW,永豐金,16.7,-4.84,27291,16.3,8.37,6,自連買
43	,2905.TW,三商,15.05,-0.66,352,19.3,-16.39,6,自連買
44	,3231.TW,緯創,29.9,-0.83,12268,23.6,26.69,6,自連買
45	,3702.TW,大聯大,47.8,-0.52,2583,52.3,-2.11,6,自連買
46	,4155.TW,訊映,28.55,1.78,4554,22.45,27.17,6,自連買
47	,4417.TW,金洲,38.45,-0.26,72,33.85,20.87,6,自連買
48	,5269.TW,祥碩,717,0.14,564,1040,-29.14,6,自連買
49	,6166.TW,凌華,52.8,0,30,55.3,-4,6,自連買
50	,6214.TW,精誠,70,-0.28,922,71,-1.41,6,自連買
51	,6579.TW,研揚,83.2,-0.12,46,79.6,4.52,6,自連買
52	,6719.TW,力智,256,-0.97,769,362,-27.47,6,自連買
53	,8150.TW,南茂,32.9,1.23,1428,34.15,-3.66,6,自連買
54	,1109.TW,信大,15.7,-0.95,63,19.7,-13.78,5,自連買
55	,1342.TW,八貫,132.5,0,544,64.2,106.39,5,自連買
56	,1476.TW,儒鴻,492.5,1.23,1098,420,17.26,5,自連買
57	,1608.TW,華榮,13.9,-1.42,1366,14.5,-4.14,5,自連買
58	,1789.TW,神隆,25.9,-0.77,2066,24.7,4.86,5,自連買
59	,1808.TW,潤隆,68,1.49,885,64.9,23.93,5,自連買
60	,2002.TW,中鋼,30.7,0.16,37216,29.05,17.31,5,自連買
61	,2059.TW,川湖,395,-0.63,106,418,-3.23,5,自連買
62	,2330.TW,台積電,455,-2.78,26724,457.5,0.6,5,自連買
63	,2359.TW,所羅門,26.25,-1.87,1464,24.25,8.25,5,自連買
64	,2362.TW,藍天,30.6,-0.81,111,30.3,0.99,5,自連買
65	,2401.TW,凌陽,22.85,-0.87,807,28.1,-12.35,5,自連買
66	,2409.TW,友達,15.4,0.65,36394,15.2,-6.21,5,自連買
67	,2426.TW,鼎元,16.9,-0.59,149,18.45,-3.59,5,自連買
68	,2450.TW,神腦,30.85,-0.16,33,30.7,0.49,5,自連買
69	,2474.TW,可成,169,-1.74,2651,159,12.64,5,自連買
70	,2476.TW,鉅祥,46.4,-0.96,356,42.6,13.31,5,自連買
71	,2489.TW,瑞軒,9.93,1.02,1113,12.1,-8.48,5,自連買
72	,2504.TW,國產,25.1,1.01,1440,22.65,10.82,5,自連買
73	,2511.TW,太子,10.6,-0.47,445,11.85,-6.61,5,自連買
74	,2597.TW,潤弘,121.5,0,132,97.1,38.38,5,自連買
75	,2851.TW,中再保,18.45,1.1,929,25,-26.2,5,自連買
76	,2881.TW,富邦金,56.7,-0.18,6587,59.2,6.88,5,自連買
77	,2886.TW,兆豐金,30.55,-0.97,8425,35.15,-7.42,5,自連買
78	,2889.TW,國票金,11.35,0,2314,13.5,-11.74,5,自連買
79	,2903.TW,遠百,21.6,0.47,1990,20,13.21,5,自連買
80	,2912.TW,統一超,268,-1.47,996,276.5,0.09,5,自連買
81	,2915.TW,潤泰全,66.7,0.15,4192,75.8,-4.61,5,自連買
82	,3015.TW,全漢,38.3,0.39,117,36.05,6.24,5,自連買
83	,3023.TW,信邦,275.5,-0.18,232,242.5,16.45,5,自連買
84	,3029.TW,零壹,40.25,0,78,38.45,4.68,5,自連買
85	,3037.TW,欣興,125,2.46,35224,156.5,-18.32,5,自連買
86	,3038.TW,全台,20.35,-1.21,720,19.6,10.54,5,自連買
87	,3048.TW,益登,26.95,-0.92,355,30.45,-0.44,5,自連買
88	,3312.TW,弘憶股,17.65,-1.12,87,20.85,-5.97,5,自連買
89	,3481.TW,群創,11.1,0,42046,11.9,1.65,5,自連買
90	,3576.TW,聯合再生,20.4,-0.73,3970,22.5,-9.33,5,自連買
91	,3703.TW,欣陸,28.15,0.18,655,26,8.27,5,自連買
92	,3704.TW,合勤控,33.85,-2.31,2930,25.25,27.98,5,自連買
93	,3706.TW,神達,29.7,-0.17,1384,27.4,8.39,5,自連買
94	,4943.TW,康控-KY,10.6,9.17,1592,16.85,-37.09,5,自連買
95	,5203.TW,訊連,83,-0.6,51,81.9,3.3,5,自連買
96	,5215.TW,科嘉-KY,44.85,-0.33,41,46.45,7.43,5,自連買
97	,5234.TW,達興材料,67.2,0.15,91,69.4,-3.17,5,自連買
98	,5434.TW,崇越,167.5,0.9,197,134,25,5,自連買
99	,5521.TW,工信,6.75,0,537,6.96,-3.02,5,自連買
100	,5546.TW,永固-KY,47.05,0.53,43,55.5,-6.92,5,自連買
101	,6116.TW,彩晶,11.1,0.91,3518,10,11,5,自連買
102	,6120.TW,達運,9.05,2.38,1626,9.22,-1.84,5,自連買
103	,6121.TW,新普,288.5,-0.35,276,270,24.43,5,自連買
104	,6139.TW,亞翔,36.75,-1.74,623,29.35,31.34,5,自連買
105	,6153.TW,嘉聯益,23.85,-2.05,2220,20.75,14.94,5,自連買
106	,6213.TW,聯茂,71.9,0.42,941,67.1,7.15,5,自連買
107	,6277.TW,宏正,77.1,-0.26,19,76.6,7.88,5,自連買
108	,6281.TW,全國電,81.2,-0.12,11,81.4,-0.25,5,自連買
109	,6412.TW,群電,74.5,2.48,374,70.3,5.97,5,自連買
110	,8070.TW,長華*,30.65,-0.16,272,30.25,3.69,5,自連買
111	,8081.TW,致新,141,-1.05,262,142.5,-1.05,5,自連買
112	,8131.TW,福懋科,38.4,-0.78,269,37.15,10.6,5,自連買
113	,8358.TW,金居,51.3,-0.58,1372,45.1,25.12,5,自連買
114	,8926.TW,台汽電,32.2,-0.46,354,37.3,-9.45,5,自連買
115	,9904.TW,寶成,34.05,0.44,6898,28.65,25.41,5,自連買
