符合條件商品
資料日期：2022年  5月 19日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/19),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:02 符合檔數(55)
1	,1102.TW,亞泥,41.55,0.24,6062,43.65,3.08,20,自連買
2	,2441.TW,超豐,48.2,-2.33,4006,71.5,-27,20,自連買
3	,3702.TW,大聯大,47.8,-0.52,2583,54.4,-5.89,20,自連買
4	,4938.TW,和碩,64.2,0.31,3317,64.7,7.25,19,自連買
5	,2382.TW,廣達,71.2,-0.97,4354,75.1,2.83,18,自連買
6	,3044.TW,健鼎,96,1.59,1391,116,-11.45,18,自連買
7	,6176.TW,瑞儀,106,0.47,1064,103,12.1,13,自連買
8	,2347.TW,聯強,61,-0.81,2957,72.8,-9.78,11,自連買
9	,2458.TW,義隆,86.1,-1.71,718,147,-33.81,9,自連買
10	,3034.TW,聯詠,301.5,-0.17,3163,402.5,-9.6,9,自連買
11	,1312.TW,國喬,18.95,1.07,4063,24.15,-13.11,8,自連買
12	,2377.TW,微星,119.5,1.7,2513,130.5,-0.21,8,自連買
13	,3231.TW,緯創,29.9,-0.83,12268,28.05,16.34,8,自連買
14	,2374.TW,佳能,20.7,0,250,23,-6.25,7,自連買
15	,2430.TW,燦坤,41.8,-0.12,23,34.9,-7.26,7,自連買
16	,2886.TW,兆豐金,30.55,-0.97,8425,36.6,-11.09,7,自連買
17	,1319.TW,東陽,41.05,0.37,2564,37.2,12.5,6,自連買
18	,1762.TW,中化生,63.5,1.11,2260,59.8,8.66,6,自連買
19	,2337.TW,旺宏,35,0.57,15889,39.75,-6.19,6,自連買
20	,2385.TW,群光,87.2,0.11,1118,82.1,14.45,6,自連買
21	,3036.TW,文曄,62.7,-0.95,1327,72,-6.88,6,自連買
22	,3093.TW,港建*,27.65,2.79,195,124,-76.49,6,自連買
23	,3691.TW,碩禾,101.5,0,155,143,-29.02,6,自連買
24	,6239.TW,力成,81.3,0.62,1926,95.8,-8.23,6,自連買
25	,1210.TW,大成,45.45,1.91,1876,47.05,1.43,5,自連買
26	,1434.TW,福懋,26.3,-0.19,479,26.35,3.71,5,自連買
27	,1455.TW,集盛,10.45,0,596,13.15,-14.48,5,自連買
28	,1707.TW,葡萄王,160.5,-1.23,644,141.5,18.46,5,自連買
29	,1773.TW,勝一,114,-0.44,101,206,-29.81,5,自連買
30	,2002.TW,中鋼,30.7,0.16,37216,32.95,3.4,5,自連買
31	,2233.TW,宇隆,99.5,0.3,88,103,1.31,5,自連買
32	,2355.TW,敬鵬,28.95,-0.34,444,30.4,-3.08,5,自連買
33	,2357.TW,華碩,271,-1.63,1392,325,-3.97,5,自連買
34	,2367.TW,燿華,17.5,-0.57,2708,16.35,7.03,5,自連買
35	,2404.TW,漢唐,182,-2.41,755,175,12.73,5,自連買
36	,2455.TW,全新,67,0,1464,89.6,-21.37,5,自連買
37	,2484.TW,希華,33.9,-0.73,1129,38.1,-7.68,5,自連買
38	,2485.TW,兆赫,17.25,0.29,454,16,7.81,5,自連買
39	,2801.TW,彰銀,17.25,-0.29,2566,17.9,0.06,5,自連買
40	,2845.TW,遠東銀,11.1,-0.89,1864,11.35,2.97,5,自連買
41	,2889.TW,國票金,11.35,0,2314,15.5,-19.79,5,自連買
42	,2890.TW,永豐金,16.7,-4.84,27291,17.15,3.02,5,自連買
43	,2912.TW,統一超,268,-1.47,996,278,-0.45,5,自連買
44	,2913.TW,農林,21.45,-1.15,909,18.2,17.86,5,自連買
45	,3027.TW,盛達,36.05,4.49,11409,20.4,76.72,5,自連買
46	,3042.TW,晶技,83,0.73,539,92.7,-2.41,5,自連買
47	,3152.TW,璟德,179.5,-0.28,16,231.5,-18.8,5,自連買
48	,3380.TW,明泰,28.55,-1.04,598,27.2,7.9,5,自連買
49	,3661.TW,世芯-KY,803,-1.35,2950,962,-15.47,5,自連買
50	,5289.TW,宜鼎,181.5,-1.36,100,200,-0.04,5,自連買
51	,5880.TW,合庫金,25.95,-0.76,4866,26.85,3.18,5,自連買
52	,6120.TW,達運,9.05,2.38,1626,10.85,-16.59,5,自連買
53	,6183.TW,關貿,58.5,-0.34,9,55.1,9.69,5,自連買
54	,6415.TW,矽力*-KY,445,1.37,2330,2870,-37.98,5,自連買
55	,6719.TW,力智,256,-0.97,769,527,-50.18,5,自連買
