符合條件商品
資料日期：2022年  4月 12日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/12),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:41 符合檔數(27)
1	,2301.TW,光寶科,64,-0.47,4678,66.7,-1.9,15,自連買
2	,2382.TW,廣達,71.2,-0.97,4354,85.7,-9.88,14,自連買
3	,2449.TW,京元電子,36.4,-1.75,4505,40.8,-3.68,14,自連買
4	,1102.TW,亞泥,41.55,0.24,6062,47.2,-4.68,11,自連買
5	,2441.TW,超豐,48.2,-2.33,4006,70.3,-25.75,11,自連買
6	,5522.TW,遠雄,58.5,0.34,1205,68,-4.21,11,自連買
7	,8103.TW,瀚荃,31.9,0,42,42.7,-20.96,11,自連買
8	,1101.TW,台泥,34.05,-1.16,23484,48,-20.05,10,自連買
9	,3702.TW,大聯大,47.8,-0.52,2583,55.5,-7.76,10,自連買
10	,2356.TW,英業達,26,0.19,6530,24.8,11.35,8,自連買
11	,2613.TW,中櫃,23,-1.5,1438,37.1,-38.01,8,自連買
12	,2886.TW,兆豐金,30.55,-0.97,8425,44.45,-26.79,8,自連買
13	,2002.TW,中鋼,30.7,0.16,37216,39.35,-13.4,7,自連買
14	,2347.TW,聯強,61,-0.81,2957,75.8,-13.34,6,自連買
15	,2385.TW,群光,87.2,0.11,1118,85.2,10.3,6,自連買
16	,2606.TW,裕民,50.1,-3.47,10468,57.1,-5.92,6,自連買
17	,3044.TW,健鼎,96,1.59,1391,125.5,-18.15,6,自連買
18	,4938.TW,和碩,64.2,0.31,3317,71,-2.25,6,自連買
19	,6176.TW,瑞儀,106,0.47,1064,102.5,12.65,6,自連買
20	,1612.TW,宏泰,16.5,-1.2,304,30.3,-37.12,5,自連買
21	,2009.TW,第一銅,31.95,0.79,2420,43.15,-23.09,5,自連買
22	,2376.TW,技嘉,106.5,1.43,5227,117,4.63,5,自連買
23	,4744.TW,皇將,26.75,2.49,185,32.35,-13.63,5,自連買
24	,4976.TW,佳凌,38.2,0.13,139,54.9,-30.42,5,自連買
25	,5538.TW,東明-KY,42.35,0.59,24,56.5,-19.55,5,自連買
26	,6239.TW,力成,81.3,0.62,1926,92.6,-5.06,5,自連買
27	,8464.TW,億豐,278.5,-1.42,255,314,-7.71,5,自連買
