符合條件商品
資料日期：2022年  6月 21日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/21),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:33 符合檔數(42)
1	,2317.TW,鴻海,101,0,15490,112,-5.17,20,自連買
2	,2357.TW,華碩,271,-1.63,1392,332,-6,20,自連買
3	,4938.TW,和碩,64.2,0.31,3317,69.1,0.42,20,自連買
4	,5522.TW,遠雄,58.5,0.34,1205,61.8,-1.78,20,自連買
5	,1303.TW,南亞,70.3,-1.54,4616,83.7,-7.39,19,自連買
6	,2548.TW,華固,88,-0.34,174,93.6,2.21,16,自連買
7	,2002.TW,中鋼,30.7,0.16,37216,31.85,6.97,14,自連買
8	,2382.TW,廣達,71.2,-0.97,4354,80.6,-4.19,14,自連買
9	,2886.TW,兆豐金,30.55,-0.97,8425,35.6,-8.59,14,自連買
10	,2301.TW,光寶科,64,-0.47,4678,57.9,13.01,13,自連買
11	,2356.TW,英業達,26,0.19,6530,24.95,10.69,13,自連買
12	,2441.TW,超豐,48.2,-2.33,4006,67,-22.09,13,自連買
13	,2882.TW,國泰金,41.15,1.86,33982,54.2,-18.32,13,自連買
14	,3044.TW,健鼎,96,1.59,1391,117,-12.21,13,自連買
15	,2014.TW,中鴻,27.6,1.1,53751,28.4,7.69,12,自連買
16	,2324.TW,仁寶,22.95,0.44,9576,22.95,0,12,自連買
17	,3231.TW,緯創,29.9,-0.83,12268,28.75,13.52,12,自連買
18	,6176.TW,瑞儀,106,0.47,1064,102.5,12.65,12,自連買
19	,2412.TW,中華電,112.5,-0.44,6521,126.5,-7.81,10,自連買
20	,2458.TW,義隆,86.1,-1.71,718,140,-30.5,10,自連買
21	,2376.TW,技嘉,106.5,1.43,5227,96.5,26.86,9,自連買
22	,6121.TW,新普,288.5,-0.35,276,283,18.71,9,自連買
23	,1101.TW,台泥,34.05,-1.16,23484,39.45,-2.71,8,自連買
24	,1304.TW,台聚,22.1,1.61,6105,25.25,-3.95,8,自連買
25	,2449.TW,京元電子,36.4,-1.75,4505,44.8,-12.27,8,自連買
26	,9938.TW,百和,59,4.8,4688,67.5,-7.1,8,自連買
27	,1102.TW,亞泥,41.55,0.24,6062,43.05,4.5,7,自連買
28	,2606.TW,裕民,50.1,-3.47,10468,47.95,12.06,7,自連買
29	,2885.TW,元大金,21.8,-0.91,10786,23.5,2.11,7,自連買
30	,1312.TW,國喬,18.95,1.07,4063,23.1,-9.16,6,自連買
31	,2603.TW,長榮,167.5,-2.33,36972,110,-21.12,6,自連買
32	,2883.TW,開發金,12.7,-0.78,8936,15.3,-10.75,6,自連買
33	,3045.TW,台灣大,94.8,0,2514,108.5,-9,6,自連買
34	,3703.TW,欣陸,28.15,0.18,655,28.5,4.92,6,自連買
35	,5876.TW,上海商銀,44.25,-0.45,2405,53.1,-13.62,6,自連買
36	,8916.TW,光隆,52.9,-0.94,490,43,31.79,6,自連買
37	,2430.TW,燦坤,41.8,-0.12,23,33.8,-4.22,5,自連買
38	,2891.TW,中信金,21.9,-1.13,23817,26.45,-12.54,5,自連買
39	,3006.TW,晶豪科,66.2,0,3117,103,-29.36,5,自連買
40	,4123.TW,晟德,46.35,0.65,1096,59.6,-7.15,5,自連買
41	,5534.TW,長虹,73.6,2.22,690,72.5,7.6,5,自連買
42	,6446.TW,藥華藥,488.5,-1.81,841,483.5,1.03,5,自連買
