符合條件商品
資料日期：2022年  3月 24日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/24),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:42 符合檔數(39)
1	,2885.TW,元大金,21.8,-0.91,10786,26,-7.71,15,自連買
2	,1529.TW,樂事綠能,19.3,-1.28,1172,27.85,-25.05,13,自連買
3	,1216.TW,統一,65.9,0,2803,65.6,4.59,11,自連買
4	,2006.TW,東和鋼鐵,53.2,0.95,1881,81,-28.69,11,自連買
5	,2312.TW,金寶,13.65,-1.09,2439,15.95,-13.06,11,自連買
6	,2801.TW,彰銀,17.25,-0.29,2566,18.9,-5.22,11,自連買
7	,2880.TW,華南金,22.5,-1.1,4175,23.8,0.99,11,自連買
8	,2892.TW,第一金,26.3,-0.38,6392,27.6,0.96,11,自連買
9	,5880.TW,合庫金,25.95,-0.76,4866,28.65,-3.32,11,自連買
10	,6121.TW,新普,288.5,-0.35,276,326,3.05,11,自連買
11	,1101.TW,台泥,34.05,-1.16,23484,49.95,-23.17,10,自連買
12	,2377.TW,微星,119.5,1.7,2513,132.5,-1.72,7,自連買
13	,3141.TW,晶宏,79.9,0.63,950,191.5,-56.67,7,自連買
14	,6274.TW,台燿,52.5,1.16,910,84.6,-33.49,7,自連買
15	,8046.TW,南電,242,-0.41,10124,508,-50.66,7,自連買
16	,1301.TW,台塑,86.8,-0.46,6046,107,-12.18,6,自連買
17	,1611.TW,中電,13.3,-1.85,708,19.65,-29.48,6,自連買
18	,2323.TW,中環,7.4,-1.33,1685,10.9,-28.64,6,自連買
19	,2404.TW,漢唐,182,-2.41,755,197.5,-0.12,6,自連買
20	,2520.TW,冠德,28.65,0.7,326,38.65,-19.14,6,自連買
21	,2820.TW,華票,14.55,0,290,17.7,-13.13,6,自連買
22	,2834.TW,臺企銀,12.9,-0.39,8238,12.75,5.74,6,自連買
23	,2915.TW,潤泰全,66.7,0.15,4192,116,-37.67,6,自連買
24	,3037.TW,欣興,125,2.46,35224,238.5,-46.4,6,自連買
25	,3706.TW,神達,29.7,-0.17,1384,32.5,-2.46,6,自連買
26	,8081.TW,致新,141,-1.05,262,243.5,-36.25,6,自連買
27	,9904.TW,寶成,34.05,0.44,6898,31.45,14.22,6,自連買
28	,1476.TW,儒鴻,492.5,1.23,1098,464,9.34,5,自連買
29	,2369.TW,菱生,13.2,-1.49,383,25.3,-43.44,5,自連買
30	,2707.TW,晶華,256,0.39,348,170,62.17,5,自連買
31	,2836.TW,高雄銀,12.5,-0.4,467,14.9,-11.1,5,自連買
32	,2897.TW,王道銀行,8.32,-0.36,812,10.65,-18.91,5,自連買
33	,3005.TW,神基,43.55,0.35,857,56.6,-17.85,5,自連買
34	,3611.TW,鼎翰,191,-0.26,8,201.5,0.92,5,自連買
35	,6684.TW,安格,45.4,-0.87,27,150,-64.54,5,自連買
36	,8112.TW,至上,36.05,0.7,471,51.8,-22.39,5,自連買
37	,8464.TW,億豐,278.5,-1.42,255,324,-10.55,5,自連買
38	,8996.TW,高力,183.5,7.31,24980,70.5,167.38,5,自連買
39	,9910.TW,豐泰,207.5,-1.19,2962,186.5,13.91,5,自連買
