符合條件商品
資料日期：2022年  8月 10日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/10),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:19 符合檔數(27)
1	,2324.TW,仁寶,22.95,0.44,9576,23,-0.22,19,自連買
2	,2356.TW,英業達,26,0.19,6530,24.2,7.44,19,自連買
3	,2006.TW,東和鋼鐵,53.2,0.95,1881,51.8,2.7,18,自連買
4	,5522.TW,遠雄,58.5,0.34,1205,62.7,-3.19,16,自連買
5	,2441.TW,超豐,48.2,-2.33,4006,61.7,-15.41,14,自連買
6	,3044.TW,健鼎,96,1.59,1391,102.5,-6.34,14,自連買
7	,2347.TW,聯強,61,-0.81,2957,54.7,11.52,12,自連買
8	,2354.TW,鴻準,51.4,-1.15,1092,49.8,3.21,11,自連買
9	,1102.TW,亞泥,41.55,0.24,6062,41,1.34,8,自連買
10	,2385.TW,群光,87.2,0.11,1118,84,3.81,8,自連買
11	,3228.TW,金麗科,187,-1.32,123,332.5,-43.76,8,自連買
12	,3545.TW,敦泰,59.4,2.24,1934,70.6,-15.86,8,自連買
13	,5534.TW,長虹,73.6,2.22,690,76.9,1.45,8,自連買
14	,6143.TW,振曜,66.9,0.45,825,53.1,32.21,8,自連買
15	,1101.TW,台泥,34.05,-1.16,23484,38.75,-12.13,7,自連買
16	,2382.TW,廣達,71.2,-0.97,4354,81.5,-12.64,7,自連買
17	,3231.TW,緯創,29.9,-0.83,12268,28.15,6.22,7,自連買
18	,3702.TW,大聯大,47.8,-0.52,2583,51.1,-6.46,7,自連買
19	,2476.TW,鉅祥,46.4,-0.96,356,53.8,-10.29,6,自連買
20	,9945.TW,潤泰新,43.65,-1.58,3379,61.5,9.87,6,自連買
21	,2345.TW,智邦,237.5,-6.5,4085,280,-15.18,5,自連買
22	,4958.TW,臻鼎-KY,108,-1.37,2633,118,-8.47,5,自連買
23	,5347.TW,世界,81.5,-1.69,3288,70.4,15.77,5,自連買
24	,5425.TW,台半,75.3,0,4216,80.5,-6.46,5,自連買
25	,6153.TW,嘉聯益,23.85,-2.05,2220,25.4,-6.1,5,自連買
26	,8155.TW,博智,108,-1.37,385,113.5,-4.85,5,自連買
27	,9938.TW,百和,59,4.8,4688,59,0,5,自連買
