符合條件商品
資料日期：2021年 11月 30日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/30),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:22 符合檔數(49)
1	,6669.TW,緯穎,819,-1.33,686,1050,-19.5,16,投連買
2	,2327.TW,國巨,460,-1.39,1468,456.5,-16.17,9,投連買
3	,6679.TW,鈺太,229,0.44,465,380,-38.3,9,投連買
4	,2412.TW,中華電,112.5,-0.44,6521,112,4.12,8,投連買
5	,2344.TW,華邦電,20.1,-0.99,9528,32.05,-34.87,7,投連買
6	,2408.TW,南亞科,51.4,-0.58,5241,74.2,-25.93,7,投連買
7	,3532.TW,台勝科,142,-2.07,1152,250,-42.36,7,投連買
8	,5483.TW,中美晶,143.5,-1.37,3418,207,-27.35,7,投連買
9	,6182.TW,合晶,41.8,-0.36,1757,81.8,-47.43,7,投連買
10	,6488.TW,環球晶,435.5,-2.57,2065,815,-45.06,7,投連買
11	,3653.TW,健策,369.5,-0.81,1389,439,-5.49,6,投連買
12	,4919.TW,新唐,117,-2.09,4502,155.5,-21.47,6,投連買
13	,5274.TW,信驊,1830,0.83,312,3365,-39.28,6,投連買
14	,1103.TW,嘉泥,17.5,-0.57,92,20.75,-12.5,5,投連買
15	,1216.TW,統一,65.9,0,2803,65.4,4.9,5,投連買
16	,1301.TW,台塑,86.8,-0.46,6046,102.5,-8.32,5,投連買
17	,1303.TW,南亞,70.3,-1.54,4616,82.5,-6.04,5,投連買
18	,1326.TW,台化,69.4,-0.72,1689,78.1,-5.58,5,投連買
19	,1402.TW,遠東新,31.55,-4.39,10632,27.9,18.7,5,投連買
20	,1504.TW,東元,27.25,-0.37,1749,30.85,-7.47,5,投連買
21	,2207.TW,和泰車,592,-0.67,113,606,0.96,5,投連買
22	,2308.TW,台達電,281,-1.92,5149,256,12.39,5,投連買
23	,2352.TW,佳世達,27.5,1.66,4573,29.5,1.51,5,投連買
24	,2353.TW,宏碁,23.15,0.22,5082,27.7,-8.13,5,投連買
25	,2377.TW,微星,119.5,1.7,2513,163,-20.11,5,投連買
26	,2382.TW,廣達,71.2,-0.97,4354,85.9,-10.1,5,投連買
27	,2609.TW,陽明,67.3,-1.03,57425,115.5,-26.85,5,投連買
28	,2809.TW,京城銀,33.9,-3.42,3989,40.25,-10.91,5,投連買
29	,2812.TW,台中銀,12.8,-0.39,3299,11.9,15,5,投連買
30	,2820.TW,華票,14.55,0,290,17.1,-10.07,5,投連買
31	,2838.TW,聯邦銀,16.1,-0.92,465,12.65,39.88,5,投連買
32	,2851.TW,中再保,18.45,1.1,929,28.25,-30.35,5,投連買
33	,2855.TW,統一證,15.85,0,341,23.6,-24.7,5,投連買
34	,2880.TW,華南金,22.5,-1.1,4175,20.2,18.98,5,投連買
35	,2884.TW,玉山金,24.1,-1.03,10272,26.95,-2.31,5,投連買
36	,2885.TW,元大金,21.8,-0.91,10786,23.7,1.25,5,投連買
37	,2887.TW,台新金,15.2,0,6593,18.6,-11.11,5,投連買
38	,2888.TW,新光金,8.75,-0.57,13386,10.55,-13.28,5,投連買
39	,2889.TW,國票金,11.35,0,2314,16,-22.31,5,投連買
40	,3036.TW,文曄,62.7,-0.95,1327,63.4,5.75,5,投連買
41	,3037.TW,欣興,125,2.46,35224,228,-43.93,5,投連買
42	,3706.TW,神達,29.7,-0.17,1384,32,-0.93,5,投連買
43	,5880.TW,合庫金,25.95,-0.76,4866,23.75,16.63,5,投連買
44	,6005.TW,群益證,11.1,0,1344,16.15,-20.94,5,投連買
45	,6285.TW,啟碁,80.8,-2.3,4232,74.3,12.25,5,投連買
46	,6592.TW,和潤企業,100,-0.99,209,90.3,15.5,5,投連買
47	,8046.TW,南電,242,-0.41,10124,626,-59.96,5,投連買
48	,8163.TW,達方,37.8,-0.13,469,46.5,-11.87,5,投連買
49	,8926.TW,台汽電,32.2,-0.46,354,38.2,-11.59,5,投連買
