符合條件商品
資料日期：2022年  3月 30日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/30),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:48 符合檔數(33)
1	,2891.TW,中信金,21.9,-1.13,23817,29,-20.22,19,投連買
2	,3702.TW,大聯大,47.8,-0.52,2583,56.4,-9.23,19,投連買
3	,2382.TW,廣達,71.2,-0.97,4354,89.6,-13.81,18,投連買
4	,2449.TW,京元電子,36.4,-1.75,4505,42.95,-8.5,17,投連買
5	,2324.TW,仁寶,22.95,0.44,9576,26.9,-7.38,14,投連買
6	,2356.TW,英業達,26,0.19,6530,24.8,11.35,14,投連買
7	,1101.TW,台泥,34.05,-1.16,23484,49.85,-23.02,13,投連買
8	,2347.TW,聯強,61,-0.81,2957,74.9,-12.31,13,投連買
9	,2883.TW,開發金,12.7,-0.78,8936,19.05,-28.29,13,投連買
10	,1102.TW,亞泥,41.55,0.24,6062,48.5,-7.23,11,投連買
11	,2368.TW,金像電,88.4,-1.12,3685,87.5,-5.38,11,投連買
12	,2377.TW,微星,119.5,1.7,2513,132,-1.35,11,投連買
13	,4919.TW,新唐,117,-2.09,4502,190.5,-35.9,11,投連買
14	,2353.TW,宏碁,23.15,0.22,5082,30.25,-15.88,9,投連買
15	,2458.TW,義隆,86.1,-1.71,718,171,-43.1,9,投連買
16	,6176.TW,瑞儀,106,0.47,1064,104,11.02,9,投連買
17	,6271.TW,同欣電,201,-4.29,2372,293.5,-34.93,9,投連買
18	,1303.TW,南亞,70.3,-1.54,4616,93.5,-17.1,8,投連買
19	,2357.TW,華碩,271,-1.63,1392,375.5,-16.89,8,投連買
20	,3014.TW,聯陽,71.5,-0.83,189,113,-28.06,8,投連買
21	,3042.TW,晶技,83,0.73,539,103,-12.17,8,投連買
22	,3443.TW,創意,726,-0.55,5389,520,41.36,8,投連買
23	,3711.TW,日月光投控,93.8,-3.6,11870,104.5,-2.77,8,投連買
24	,6202.TW,盛群,67.6,0,761,120.5,-37.73,8,投連買
25	,3037.TW,欣興,125,2.46,35224,248.5,-48.56,7,投連買
26	,3661.TW,世芯-KY,803,-1.35,2950,1090,-25.4,7,投連買
27	,6669.TW,緯穎,819,-1.33,686,1005,-15.9,7,投連買
28	,2031.TW,新光鋼,44,-0.56,5573,67.4,-27.32,6,投連買
29	,3533.TW,嘉澤,829,0.36,375,711,19.52,6,投連買
30	,1795.TW,美時,232,0.22,11755,133.5,76.33,5,投連買
31	,3035.TW,智原,159,0.63,7973,312.5,-47.95,5,投連買
32	,5425.TW,台半,75.3,0,4216,85.1,-8.68,5,投連買
33	,6239.TW,力成,81.3,0.62,1926,95.3,-7.75,5,投連買
