符合條件商品
資料日期：2022年  6月 20日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/20),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:34 符合檔數(33)
1	,2317.TW,鴻海,101,0,15490,109,-2.56,20,投連買
2	,5876.TW,上海商銀,44.25,-0.45,2405,51.8,-11.46,18,投連買
3	,2454.TW,聯發科,660,-0.15,2431,840,-13.61,16,投連買
4	,2313.TW,華通,45.95,-1.08,9582,44.45,3.37,12,投連買
5	,9910.TW,豐泰,207.5,-1.19,2962,195,8.95,10,投連買
6	,2324.TW,仁寶,22.95,0.44,9576,22.35,2.68,9,投連買
7	,2327.TW,國巨,460,-1.39,1468,342,11.89,9,投連買
8	,2885.TW,元大金,21.8,-0.91,10786,22.8,5.26,9,投連買
9	,2382.TW,廣達,71.2,-0.97,4354,78.9,-2.12,8,投連買
10	,2881.TW,富邦金,56.7,-0.18,6587,60.2,5.12,8,投連買
11	,9933.TW,中鼎,41.85,0.6,916,47.75,-7.72,8,投連買
12	,1605.TW,華新,46.75,-1.68,42087,40.6,19.87,7,投連買
13	,3324.TW,雙鴻,151,-0.66,649,173.5,-9.75,7,投連買
14	,6472.TW,保瑞,406.5,-2.28,4588,222.5,103.94,7,投連買
15	,1301.TW,台塑,86.8,-0.46,6046,107.5,-12.59,6,投連買
16	,1303.TW,南亞,70.3,-1.54,4616,82.1,-5.59,6,投連買
17	,1326.TW,台化,69.4,-0.72,1689,80,-7.82,6,投連買
18	,1402.TW,遠東新,31.55,-4.39,10632,30.7,7.86,6,投連買
19	,2204.TW,中華,50.1,0.91,1497,61.8,-10.63,6,投連買
20	,2308.TW,台達電,281,-1.92,5149,220,30.78,6,投連買
21	,2357.TW,華碩,271,-1.63,1392,320,-2.47,6,投連買
22	,2377.TW,微星,119.5,1.7,2513,126,3.36,6,投連買
23	,2474.TW,可成,169,-1.74,2651,162.5,10.22,6,投連買
24	,2884.TW,玉山金,24.1,-1.03,10272,29,-9.23,6,投連買
25	,2891.TW,中信金,21.9,-1.13,23817,25.5,-9.28,6,投連買
26	,4551.TW,智伸科,146,-0.68,691,146,3.14,6,投連買
27	,6239.TW,力成,81.3,0.62,1926,94.4,-6.87,6,投連買
28	,9914.TW,美利達,171,-2.29,298,244,-27.43,6,投連買
29	,1232.TW,大統益,141.5,-0.35,131,162.5,-9.61,5,投連買
30	,2206.TW,三陽工業,33.7,0.45,1845,33.9,3.06,5,投連買
31	,3596.TW,智易,98.3,-0.2,490,122.5,-14.44,5,投連買
32	,5306.TW,桂盟,140,0.72,338,174,-16.02,5,投連買
33	,9939.TW,宏全,86.9,2.12,1021,78,18.3,5,投連買
