符合條件商品
資料日期：2022年  3月 24日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/24),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:48 符合檔數(34)
1	,2014.TW,中鴻,27.6,1.1,53751,47.95,-36.21,18,投連買
2	,2891.TW,中信金,21.9,-1.13,23817,29.15,-20.65,15,投連買
3	,3231.TW,緯創,29.9,-0.83,12268,29.7,9.89,15,投連買
4	,3702.TW,大聯大,47.8,-0.52,2583,56.9,-10.03,15,投連買
5	,2382.TW,廣達,71.2,-0.97,4354,91.8,-15.88,14,投連買
6	,3481.TW,群創,11.1,0,42046,17.4,-30.49,14,投連買
7	,3707.TW,漢磊,86.9,0,3034,134.5,-35.13,14,投連買
8	,2449.TW,京元電子,36.4,-1.75,4505,43.35,-9.34,13,投連買
9	,2313.TW,華通,45.95,-1.08,9582,51,-6.47,12,投連買
10	,2002.TW,中鋼,30.7,0.16,37216,40,-14.82,11,投連買
11	,2606.TW,裕民,50.1,-3.47,10468,62,-13.35,11,投連買
12	,2324.TW,仁寶,22.95,0.44,9576,26.9,-7.38,10,投連買
13	,2356.TW,英業達,26,0.19,6530,25,10.45,10,投連買
14	,2409.TW,友達,15.4,0.65,36394,21.05,-27.43,10,投連買
15	,1101.TW,台泥,34.05,-1.16,23484,49.95,-23.17,9,投連買
16	,2347.TW,聯強,61,-0.81,2957,74.9,-12.31,9,投連買
17	,2441.TW,超豐,48.2,-2.33,4006,75.4,-30.78,9,投連買
18	,2883.TW,開發金,12.7,-0.78,8936,19,-28.13,9,投連買
19	,2886.TW,兆豐金,30.55,-0.97,8425,42.25,-22.99,9,投連買
20	,1102.TW,亞泥,41.55,0.24,6062,48.45,-7.13,7,投連買
21	,2368.TW,金像電,88.4,-1.12,3685,84.6,-2.14,7,投連買
22	,2377.TW,微星,119.5,1.7,2513,132.5,-1.72,7,投連買
23	,3653.TW,健策,369.5,-0.81,1389,399.5,3.86,7,投連買
24	,4919.TW,新唐,117,-2.09,4502,179,-31.78,7,投連買
25	,6488.TW,環球晶,435.5,-2.57,2065,685,-35.23,7,投連買
26	,6491.TW,晶碩,404.5,-1.94,432,494,-16.44,6,投連買
27	,8069.TW,元太,167,-1.47,11565,172.5,-1.51,6,投連買
28	,2353.TW,宏碁,23.15,0.22,5082,30.3,-16.03,5,投連買
29	,2385.TW,群光,87.2,0.11,1118,90,4.41,5,投連買
30	,2458.TW,義隆,86.1,-1.71,718,171,-43.1,5,投連買
31	,5522.TW,遠雄,58.5,0.34,1205,64.8,0.52,5,投連買
32	,6176.TW,瑞儀,106,0.47,1064,103,12.1,5,投連買
33	,6271.TW,同欣電,201,-4.29,2372,286.5,-33.34,5,投連買
34	,6719.TW,力智,256,-0.97,769,637,-58.78,5,投連買
