符合條件商品
資料日期：2022年  9月  2日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/02),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:19 符合檔數(75)
1	,1101.TW,台泥,34.05,-1.16,23484,38.5,-11.56,20,投連買
2	,1303.TW,南亞,70.3,-1.54,4616,67,4.93,20,投連買
3	,1326.TW,台化,69.4,-0.72,1689,67,3.58,20,投連買
4	,1402.TW,遠東新,31.55,-4.39,10632,31.65,-0.32,20,投連買
5	,2377.TW,微星,119.5,1.7,2513,111,7.66,20,投連買
6	,2408.TW,南亞科,51.4,-0.58,5241,52.1,-1.34,20,投連買
7	,2892.TW,第一金,26.3,-0.38,6392,26.15,0.57,20,投連買
8	,3702.TW,大聯大,47.8,-0.52,2583,50.9,-6.09,20,投連買
9	,5876.TW,上海商銀,44.25,-0.45,2405,48.65,-9.04,20,投連買
10	,5880.TW,合庫金,25.95,-0.76,4866,27,-3.89,20,投連買
11	,2383.TW,台光電,176.5,-0.84,2034,170,3.82,17,投連買
12	,3661.TW,世芯-KY,803,-1.35,2950,925,-12.09,17,投連買
13	,6269.TW,台郡,99.2,-0.8,645,93.3,6.32,17,投連買
14	,1605.TW,華新,46.75,-1.68,42087,39.15,19.41,16,投連買
15	,2002.TW,中鋼,30.7,0.16,37216,28.55,7.53,16,投連買
16	,2347.TW,聯強,61,-0.81,2957,54.6,11.72,16,投連買
17	,2353.TW,宏碁,23.15,0.22,5082,21.55,7.42,16,投連買
18	,2883.TW,開發金,12.7,-0.78,8936,13.15,-3.42,16,投連買
19	,2885.TW,元大金,21.8,-0.91,10786,20,9,16,投連買
20	,2890.TW,永豐金,16.7,-4.84,27291,17.15,-2.62,16,投連買
21	,2207.TW,和泰車,592,-0.67,113,581,1.89,15,投連買
22	,2327.TW,國巨,460,-1.39,1468,312.5,18.07,15,投連買
23	,2344.TW,華邦電,20.1,-0.99,9528,21.2,-5.19,15,投連買
24	,5483.TW,中美晶,143.5,-1.37,3418,166,-13.55,15,投連買
25	,6505.TW,台塑化,80.1,-1.11,1418,82,-2.32,15,投連買
26	,1102.TW,亞泥,41.55,0.24,6062,42.3,-1.77,14,投連買
27	,1304.TW,台聚,22.1,1.61,6105,23.05,-4.12,14,投連買
28	,1717.TW,長興,31.5,-1.25,930,32.9,-7.52,14,投連買
29	,2027.TW,大成鋼,43.15,-1.93,15303,38.05,13.4,14,投連買
30	,2352.TW,佳世達,27.5,1.66,4573,28.9,-4.84,14,投連買
31	,2376.TW,技嘉,106.5,1.43,5227,85.1,25.15,14,投連買
32	,2492.TW,華新科,78.7,-1.38,848,89.9,-12.46,14,投連買
33	,2542.TW,興富發,40.35,-3.93,8630,48,0.95,14,投連買
34	,2615.TW,萬海,86.2,-1.15,55180,78,10.51,14,投連買
35	,2882.TW,國泰金,41.15,1.86,33982,44.05,-6.58,14,投連買
36	,2915.TW,潤泰全,66.7,0.15,4192,60.1,10.98,14,投連買
37	,6121.TW,新普,288.5,-0.35,276,286,5.63,14,投連買
38	,6239.TW,力成,81.3,0.62,1926,84.4,-3.67,14,投連買
39	,2382.TW,廣達,71.2,-0.97,4354,77.9,-8.6,13,投連買
40	,2801.TW,彰銀,17.25,-0.29,2566,17.4,-0.86,12,投連買
41	,2880.TW,華南金,22.5,-1.1,4175,22.75,-1.1,12,投連買
42	,2886.TW,兆豐金,30.55,-0.97,8425,35,-12.71,12,投連買
43	,2324.TW,仁寶,22.95,0.44,9576,22.4,2.46,11,投連買
44	,2356.TW,英業達,26,0.19,6530,22.7,14.54,11,投連買
45	,2357.TW,華碩,271,-1.63,1392,253.5,6.9,11,投連買
46	,3036.TW,文曄,62.7,-0.95,1327,64.6,-2.94,11,投連買
47	,3044.TW,健鼎,96,1.59,1391,100.5,-4.48,11,投連買
48	,6770.TW,力積電,33.3,-0.3,10173,33.55,-0.75,11,投連買
49	,1215.TW,卜蜂,78.3,0.77,1049,80,-2.13,10,投連買
50	,1232.TW,大統益,141.5,-0.35,131,159,-11.01,10,投連買
51	,2015.TW,豐興,65.9,1.85,274,66.1,-0.3,10,投連買
52	,2441.TW,超豐,48.2,-2.33,4006,57.9,-16.75,10,投連買
53	,2451.TW,創見,66.8,0.45,561,65,2.77,10,投連買
54	,2504.TW,國產,25.1,1.01,1440,25.15,-0.2,10,投連買
55	,2881.TW,富邦金,56.7,-0.18,6587,56.6,5.19,10,投連買
56	,3010.TW,華立,85.6,1.66,269,91,-5.93,10,投連買
57	,5306.TW,桂盟,140,0.72,338,163.5,-11.84,10,投連買
58	,5522.TW,遠雄,58.5,0.34,1205,63.7,-4.71,10,投連買
59	,9940.TW,信義,27.2,-0.18,182,31.35,-13.24,10,投連買
60	,2301.TW,光寶科,64,-0.47,4678,65.6,-2.44,9,投連買
61	,3680.TW,家登,254.5,0.79,478,273,-5.38,8,投連買
62	,6176.TW,瑞儀,106,0.47,1064,100,6,8,投連買
63	,6469.TW,大樹,283.5,-1.56,247,304.5,-6.9,8,投連買
64	,2337.TW,旺宏,35,0.57,15889,32.3,8.36,7,投連買
65	,4977.TW,眾達-KY,97.5,-1.42,2016,119.5,-18.41,7,投連買
66	,1216.TW,統一,65.9,0,2803,65.5,0.61,6,投連買
67	,1301.TW,台塑,86.8,-0.46,6046,88.8,-2.25,6,投連買
68	,3008.TW,大立光,2140,0,324,1950,9.74,6,投連買
69	,3105.TW,穩懋,138,0.36,2757,165,-16.36,6,投連買
70	,5904.TW,寶雅,447.5,-0.33,243,444,0.79,6,投連買
71	,8299.TW,群聯,305,-0.81,792,302,4.36,6,投連買
72	,9910.TW,豐泰,207.5,-1.19,2962,166,25,6,投連買
73	,2303.TW,聯電,41.95,-2.1,34060,40.5,3.58,5,投連買
74	,2884.TW,玉山金,24.1,-1.03,10272,27.6,-12.68,5,投連買
75	,9942.TW,茂順,109.5,2.34,477,101.5,7.88,5,投連買
