符合條件商品
資料日期：2022年  1月 21日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/21),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:13 符合檔數(33)
1	,2108.TW,南帝,38.2,-0.26,608,83.1,-49.13,20,投連買
2	,2458.TW,義隆,86.1,-1.71,718,162,-39.94,20,投連買
3	,6176.TW,瑞儀,106,0.47,1064,101,14.32,20,投連買
4	,2382.TW,廣達,71.2,-0.97,4354,92.9,-16.87,18,投連買
5	,6116.TW,彩晶,11.1,0.91,3518,16.85,-28.66,18,投連買
6	,2356.TW,英業達,26,0.19,6530,25.15,9.8,14,投連買
7	,2883.TW,開發金,12.7,-0.78,8936,18.4,-25.77,14,投連買
8	,3231.TW,緯創,29.9,-0.83,12268,31.25,4.44,14,投連買
9	,3661.TW,世芯-KY,803,-1.35,2950,921,-11.71,13,投連買
10	,3714.TW,富采,46.6,-0.96,1148,91.8,-47.37,13,投連買
11	,6548.TW,長科*,29.95,0,316,98,-20.32,13,投連買
12	,2409.TW,友達,15.4,0.65,36394,21.1,-27.6,12,投連買
13	,3264.TW,欣銓,49.85,-0.89,1243,53,-0.34,11,投連買
14	,6147.TW,頎邦,58.6,0.51,604,69,-5.62,11,投連買
15	,8155.TW,博智,108,-1.37,385,176.5,-35.73,11,投連買
16	,4966.TW,譜瑞-KY,825,0.86,553,1935,-56.19,9,投連買
17	,2006.TW,東和鋼鐵,53.2,0.95,1881,67.5,-14.43,7,投連買
18	,2385.TW,群光,87.2,0.11,1118,90.3,4.06,7,投連買
19	,3035.TW,智原,159,0.63,7973,216,-24.69,7,投連買
20	,3044.TW,健鼎,96,1.59,1391,127.5,-19.44,7,投連買
21	,6415.TW,矽力*-KY,445,1.37,2330,3650,-50.97,7,投連買
22	,3017.TW,奇鋐,111,-1.77,2015,99.2,16.17,6,投連買
23	,3081.TW,聯亞,110.5,-0.9,1673,202.5,-43.92,6,投連買
24	,3592.TW,瑞鼎,307.5,0,497,655,-45.87,6,投連買
25	,5220.TW,萬達光電,28.2,-0.88,20,34.4,-11.57,6,投連買
26	,5388.TW,中磊,77.4,-0.13,1579,73.3,8.81,6,投連買
27	,8478.TW,東哥遊艇,297,1.02,2514,129.5,135.23,6,投連買
28	,2376.TW,技嘉,106.5,1.43,5227,141,-13.18,5,投連買
29	,3455.TW,由田,80.3,-0.25,313,102.5,-16.69,5,投連買
30	,3665.TW,貿聯-KY,251,-2.33,1391,264.5,-2.14,5,投連買
31	,4919.TW,新唐,117,-2.09,4502,135,-9.55,5,投連買
32	,6138.TW,茂達,117.5,-0.42,755,246.5,-48.96,5,投連買
33	,6278.TW,台表科,92.4,-0.86,1062,132.5,-24.74,5,投連買
