符合條件商品
資料日期：2022年  4月  1日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/01),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:47 符合檔數(31)
1	,2891.TW,中信金,21.9,-1.13,23817,29.85,-22.51,20,投連買
2	,3702.TW,大聯大,47.8,-0.52,2583,56.2,-8.9,20,投連買
3	,2449.TW,京元電子,36.4,-1.75,4505,42.2,-6.86,19,投連買
4	,2324.TW,仁寶,22.95,0.44,9576,26.9,-7.38,16,投連買
5	,2356.TW,英業達,26,0.19,6530,24.85,11.11,16,投連買
6	,1101.TW,台泥,34.05,-1.16,23484,49.75,-22.86,15,投連買
7	,2347.TW,聯強,61,-0.81,2957,75.1,-12.53,15,投連買
8	,2368.TW,金像電,88.4,-1.12,3685,88.1,-6.03,13,投連買
9	,2353.TW,宏碁,23.15,0.22,5082,29.65,-14.2,11,投連買
10	,2458.TW,義隆,86.1,-1.71,718,170.5,-42.93,11,投連買
11	,6271.TW,同欣電,201,-4.29,2372,289,-33.92,11,投連買
12	,2357.TW,華碩,271,-1.63,1392,373.5,-16.44,10,投連買
13	,3443.TW,創意,726,-0.55,5389,508,44.7,10,投連買
14	,3037.TW,欣興,125,2.46,35224,243.5,-47.5,9,投連買
15	,3661.TW,世芯-KY,803,-1.35,2950,1110,-26.74,9,投連買
16	,6669.TW,緯穎,819,-1.33,686,990,-14.62,9,投連買
17	,2031.TW,新光鋼,44,-0.56,5573,69.5,-29.52,8,投連買
18	,3533.TW,嘉澤,829,0.36,375,714,19.02,8,投連買
19	,1795.TW,美時,232,0.22,11755,130.5,80.39,7,投連買
20	,6239.TW,力成,81.3,0.62,1926,95.6,-8.04,7,投連買
21	,2303.TW,聯電,41.95,-2.1,34060,52.9,-15.56,6,投連買
22	,2317.TW,鴻海,101,0,15490,104.5,1.64,6,投連買
23	,2330.TW,台積電,455,-2.78,26724,589,-21.43,6,投連買
24	,2352.TW,佳世達,27.5,1.66,4573,33.25,-9.92,6,投連買
25	,2884.TW,玉山金,24.1,-1.03,10272,33,-20.23,6,投連買
26	,3045.TW,台灣大,94.8,0,2514,105.5,-6.42,6,投連買
27	,4958.TW,臻鼎-KY,108,-1.37,2633,108.5,4.24,6,投連買
28	,6415.TW,矽力*-KY,445,1.37,2330,3315,-46.3,6,投連買
29	,2308.TW,台達電,281,-1.92,5149,268.5,7.15,5,投連買
30	,3675.TW,德微,168,2.75,1849,308,-44.17,5,投連買
31	,6491.TW,晶碩,404.5,-1.94,432,509,-18.9,5,投連買
