符合條件商品
資料日期：2022年  8月 24日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/24),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:25 符合檔數(62)
1	,1101.TW,台泥,34.05,-1.16,23484,39.25,-13.25,20,投連買
2	,1303.TW,南亞,70.3,-1.54,4616,70.1,0.29,20,投連買
3	,2377.TW,微星,119.5,1.7,2513,113.5,5.29,20,投連買
4	,2408.TW,南亞科,51.4,-0.58,5241,52.6,-2.28,20,投連買
5	,2887.TW,台新金,15.2,0,6593,15.65,-2.88,20,投連買
6	,2892.TW,第一金,26.3,-0.38,6392,26.25,0.19,20,投連買
7	,3702.TW,大聯大,47.8,-0.52,2583,50,-4.4,20,投連買
8	,5880.TW,合庫金,25.95,-0.76,4866,27,-3.89,20,投連買
9	,2409.TW,友達,15.4,0.65,36394,16.15,-11.7,19,投連買
10	,2474.TW,可成,169,-1.74,2651,180.5,-0.77,19,投連買
11	,2891.TW,中信金,21.9,-1.13,23817,23.45,-6.61,18,投連買
12	,5876.TW,上海商銀,44.25,-0.45,2405,50.6,-12.55,16,投連買
13	,1402.TW,遠東新,31.55,-4.39,10632,31.05,1.61,15,投連買
14	,1326.TW,台化,69.4,-0.72,1689,69.7,-0.43,14,投連買
15	,2383.TW,台光電,176.5,-0.84,2034,173,8.28,10,投連買
16	,3035.TW,智原,159,0.63,7973,186,-14.52,10,投連買
17	,3661.TW,世芯-KY,803,-1.35,2950,793,2.54,10,投連買
18	,6269.TW,台郡,99.2,-0.8,645,93.3,6.32,10,投連買
19	,6669.TW,緯穎,819,-1.33,686,787,4.07,10,投連買
20	,8299.TW,群聯,305,-0.81,792,306,2.99,10,投連買
21	,1605.TW,華新,46.75,-1.68,42087,39.45,18.5,9,投連買
22	,2002.TW,中鋼,30.7,0.16,37216,29.05,5.68,9,投連買
23	,2347.TW,聯強,61,-0.81,2957,55.3,10.31,9,投連買
24	,2353.TW,宏碁,23.15,0.22,5082,22.15,4.51,9,投連買
25	,2883.TW,開發金,12.7,-0.78,8936,13.55,-6.27,9,投連買
26	,2885.TW,元大金,21.8,-0.91,10786,20.25,7.65,9,投連買
27	,2890.TW,永豐金,16.7,-4.84,27291,17.1,-2.34,9,投連買
28	,2014.TW,中鴻,27.6,1.1,53751,26.8,2.99,8,投連買
29	,2207.TW,和泰車,592,-0.67,113,590,0.34,8,投連買
30	,2327.TW,國巨,460,-1.39,1468,324,13.88,8,投連買
31	,2344.TW,華邦電,20.1,-0.99,9528,21.75,-7.59,8,投連買
32	,5483.TW,中美晶,143.5,-1.37,3418,164,-12.5,8,投連買
33	,6505.TW,台塑化,80.1,-1.11,1418,85.1,-5.88,8,投連買
34	,1102.TW,亞泥,41.55,0.24,6062,42.5,-2.24,7,投連買
35	,1304.TW,台聚,22.1,1.61,6105,24,-7.92,7,投連買
36	,1717.TW,長興,31.5,-1.25,930,32.75,-7.08,7,投連買
37	,2027.TW,大成鋼,43.15,-1.93,15303,40.15,7.47,7,投連買
38	,2352.TW,佳世達,27.5,1.66,4573,29.15,-5.66,7,投連買
39	,2376.TW,技嘉,106.5,1.43,5227,83.5,27.54,7,投連買
40	,2449.TW,京元電子,36.4,-1.75,4505,37.55,-3.06,7,投連買
41	,2492.TW,華新科,78.7,-1.38,848,91.7,-14.18,7,投連買
42	,2542.TW,興富發,40.35,-3.93,8630,48,0.95,7,投連買
43	,2615.TW,萬海,86.2,-1.15,55180,91.3,-5.59,7,投連買
44	,2882.TW,國泰金,41.15,1.86,33982,46.35,-11.22,7,投連買
45	,2915.TW,潤泰全,66.7,0.15,4192,65,2.62,7,投連買
46	,6121.TW,新普,288.5,-0.35,276,284,6.37,7,投連買
47	,6147.TW,頎邦,58.6,0.51,604,56.6,3.53,7,投連買
48	,6239.TW,力成,81.3,0.62,1926,86.8,-6.34,7,投連買
49	,6712.TW,長聖,205.5,0.49,967,208.5,-1.44,7,投連買
50	,2382.TW,廣達,71.2,-0.97,4354,78.4,-9.18,6,投連買
51	,2609.TW,陽明,67.3,-1.03,57425,82.1,-18.03,6,投連買
52	,1513.TW,中興電,66,0.15,12515,65.4,0.92,5,投連買
53	,2801.TW,彰銀,17.25,-0.29,2566,17.5,-1.43,5,投連買
54	,2880.TW,華南金,22.5,-1.1,4175,22.85,-1.53,5,投連買
55	,2886.TW,兆豐金,30.55,-0.97,8425,35.1,-12.96,5,投連買
56	,3034.TW,聯詠,301.5,-0.17,3163,260,15.96,5,投連買
57	,3443.TW,創意,726,-0.55,5389,581,24.96,5,投連買
58	,3481.TW,群創,11.1,0,42046,11.9,-7.11,5,投連買
59	,3707.TW,漢磊,86.9,0,3034,113,-23.1,5,投連買
60	,6477.TW,安集,45.15,0.22,708,55.2,-18.21,5,投連買
61	,8069.TW,元太,167,-1.47,11565,241,-30.71,5,投連買
62	,9933.TW,中鼎,41.85,0.6,916,45,-7,5,投連買
