符合條件商品
資料日期：2022年  6月 29日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/29),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:33 符合檔數(50)
1	,2317.TW,鴻海,101,0,15490,111,-4.31,20,投連買
2	,5876.TW,上海商銀,44.25,-0.45,2405,54.5,-15.84,20,投連買
3	,2324.TW,仁寶,22.95,0.44,9576,22.55,1.77,16,投連買
4	,9933.TW,中鼎,41.85,0.6,916,46.05,-4.3,15,投連買
5	,1303.TW,南亞,70.3,-1.54,4616,84.6,-8.38,13,投連買
6	,1402.TW,遠東新,31.55,-4.39,10632,32.15,3,13,投連買
7	,2308.TW,台達電,281,-1.92,5149,227.5,23.52,13,投連買
8	,2357.TW,華碩,271,-1.63,1392,324,-3.68,13,投連買
9	,2377.TW,微星,119.5,1.7,2513,117,11.31,13,投連買
10	,2474.TW,可成,169,-1.74,2651,167.5,6.93,13,投連買
11	,2891.TW,中信金,21.9,-1.13,23817,25.8,-10.32,13,投連買
12	,3596.TW,智易,98.3,-0.2,490,119,-11.93,12,投連買
13	,2049.TW,上銀,180,-0.83,411,251,-26.85,11,投連買
14	,2408.TW,南亞科,51.4,-0.58,5241,57.1,-3.75,10,投連買
15	,2412.TW,中華電,112.5,-0.44,6521,130.5,-10.64,10,投連買
16	,2883.TW,開發金,12.7,-0.78,8936,15.2,-10.12,10,投連買
17	,4904.TW,遠傳,65.7,-0.3,2525,85.8,-20.31,10,投連買
18	,6202.TW,盛群,67.6,0,761,89.6,-16.25,9,投連買
19	,1319.TW,東陽,41.05,0.37,2564,51.8,-20.75,8,投連買
20	,2330.TW,台積電,455,-2.78,26724,491,-6.26,8,投連買
21	,2345.TW,智邦,237.5,-6.5,4085,243.5,-0.1,8,投連買
22	,2395.TW,研華,333,-1.48,273,350,-2.49,8,投連買
23	,2880.TW,華南金,22.5,-1.1,4175,23,4.51,8,投連買
24	,2887.TW,台新金,15.2,0,6593,16.7,-1.04,8,投連買
25	,3008.TW,大立光,2140,0,324,1700,28.33,8,投連買
26	,5871.TW,中租-KY,216.5,0.46,2711,217,-0.23,8,投連買
27	,5880.TW,合庫金,25.95,-0.76,4866,27.2,1.84,8,投連買
28	,6803.TW,崑鼎,249,1.22,11,251.5,3.99,8,投連買
29	,8255.TW,朋程,177,5.04,12777,168,8.46,8,投連買
30	,3023.TW,信邦,275.5,-0.18,232,254.5,10.95,7,投連買
31	,3665.TW,貿聯-KY,251,-2.33,1391,306.5,-15.55,7,投連買
32	,6719.TW,力智,256,-0.97,769,485,-45.86,7,投連買
33	,8028.TW,昇陽半導體,57.5,-2.87,2439,66.5,-7.24,7,投連買
34	,1216.TW,統一,65.9,0,2803,66.9,2.55,6,投連買
35	,2353.TW,宏碁,23.15,0.22,5082,25.3,0.56,6,投連買
36	,2882.TW,國泰金,41.15,1.86,33982,52.8,-16.16,6,投連買
37	,2892.TW,第一金,26.3,-0.38,6392,26.35,5.75,6,投連買
38	,3653.TW,健策,369.5,-0.81,1389,371.5,11.69,6,投連買
39	,6414.TW,樺漢,198.5,-0.25,272,216,-5.06,6,投連買
40	,1504.TW,東元,27.25,-0.37,1749,29.45,-7.47,5,投連買
41	,1795.TW,美時,232,0.22,11755,157.5,49.47,5,投連買
42	,1802.TW,台玻,21.2,0.24,12096,18.55,14.29,5,投連買
43	,2105.TW,正新,33.75,-0.74,1203,35.65,-2.03,5,投連買
44	,2352.TW,佳世達,27.5,1.66,4573,29.3,2.19,5,投連買
45	,2855.TW,統一證,15.85,0,341,18.9,-5.99,5,投連買
46	,2912.TW,統一超,268,-1.47,996,272.5,1.56,5,投連買
47	,3017.TW,奇鋐,111,-1.77,2015,97.1,18.68,5,投連買
48	,3374.TW,精材,99.5,-1.49,1508,134.5,-26.02,5,投連買
49	,4958.TW,臻鼎-KY,108,-1.37,2633,106.5,1.41,5,投連買
50	,6005.TW,群益證,11.1,0,1344,14.2,-10.12,5,投連買
