符合條件商品
資料日期：2022年  3月 28日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/28),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:48 符合檔數(38)
1	,2014.TW,中鴻,27.6,1.1,53751,47.3,-35.35,20,投連買
2	,2891.TW,中信金,21.9,-1.13,23817,29,-20.22,17,投連買
3	,3702.TW,大聯大,47.8,-0.52,2583,56.2,-8.9,17,投連買
4	,2382.TW,廣達,71.2,-0.97,4354,91.8,-15.88,16,投連買
5	,3481.TW,群創,11.1,0,42046,17,-28.89,16,投連買
6	,3707.TW,漢磊,86.9,0,3034,136.5,-36.08,16,投連買
7	,2449.TW,京元電子,36.4,-1.75,4505,43,-8.59,15,投連買
8	,2324.TW,仁寶,22.95,0.44,9576,27.2,-8.42,12,投連買
9	,2356.TW,英業達,26,0.19,6530,25.1,9.98,12,投連買
10	,1101.TW,台泥,34.05,-1.16,23484,49.7,-22.79,11,投連買
11	,2347.TW,聯強,61,-0.81,2957,75.2,-12.66,11,投連買
12	,2883.TW,開發金,12.7,-0.78,8936,18.95,-27.92,11,投連買
13	,2886.TW,兆豐金,30.55,-0.97,8425,42.4,-23.26,11,投連買
14	,1102.TW,亞泥,41.55,0.24,6062,48.1,-6.46,9,投連買
15	,2368.TW,金像電,88.4,-1.12,3685,84.1,-1.56,9,投連買
16	,2377.TW,微星,119.5,1.7,2513,133.5,-2.46,9,投連買
17	,3653.TW,健策,369.5,-0.81,1389,410,1.2,9,投連買
18	,4919.TW,新唐,117,-2.09,4502,177,-31.01,9,投連買
19	,6488.TW,環球晶,435.5,-2.57,2065,661,-32.88,9,投連買
20	,8069.TW,元太,167,-1.47,11565,181.5,-6.4,8,投連買
21	,2353.TW,宏碁,23.15,0.22,5082,30.05,-15.33,7,投連買
22	,2385.TW,群光,87.2,0.11,1118,90.9,3.38,7,投連買
23	,2458.TW,義隆,86.1,-1.71,718,172,-43.43,7,投連買
24	,6176.TW,瑞儀,106,0.47,1064,103.5,11.56,7,投連買
25	,6271.TW,同欣電,201,-4.29,2372,284,-32.75,7,投連買
26	,1303.TW,南亞,70.3,-1.54,4616,92.2,-15.93,6,投連買
27	,2301.TW,光寶科,64,-0.47,4678,68.3,-4.19,6,投連買
28	,2357.TW,華碩,271,-1.63,1392,378,-17.44,6,投連買
29	,3014.TW,聯陽,71.5,-0.83,189,112.5,-27.74,6,投連買
30	,3042.TW,晶技,83,0.73,539,102.5,-11.74,6,投連買
31	,3443.TW,創意,726,-0.55,5389,508,44.7,6,投連買
32	,3711.TW,日月光投控,93.8,-3.6,11870,103.5,-1.82,6,投連買
33	,6202.TW,盛群,67.6,0,761,119.5,-37.21,6,投連買
34	,3037.TW,欣興,125,2.46,35224,241,-46.96,5,投連買
35	,3661.TW,世芯-KY,803,-1.35,2950,1085,-25.05,5,投連買
36	,6116.TW,彩晶,11.1,0.91,3518,15.7,-23.45,5,投連買
37	,6669.TW,緯穎,819,-1.33,686,920,-8.13,5,投連買
38	,8016.TW,矽創,173.5,-0.29,574,297,-28.04,5,投連買
