符合條件商品
資料日期：2022年  7月 26日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/26),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:29 符合檔數(49)
1	,1101.TW,台泥,34.05,-1.16,23484,37.8,-9.92,20,投連買
2	,1402.TW,遠東新,31.55,-4.39,10632,31.75,4.3,20,投連買
3	,2382.TW,廣達,71.2,-0.97,4354,82.5,-6.39,20,投連買
4	,2474.TW,可成,169,-1.74,2651,166,7.9,20,投連買
5	,3008.TW,大立光,2140,0,324,1915,13.92,20,投連買
6	,3702.TW,大聯大,47.8,-0.52,2583,49.2,-2.85,20,投連買
7	,2352.TW,佳世達,27.5,1.66,4573,30.85,-2.93,17,投連買
8	,2377.TW,微星,119.5,1.7,2513,113.5,14.74,17,投連買
9	,1304.TW,台聚,22.1,1.61,6105,25.15,-3.58,9,投連買
10	,1717.TW,長興,31.5,-1.25,930,33.35,-4.46,9,投連買
11	,1102.TW,亞泥,41.55,0.24,6062,44.65,0.75,8,投連買
12	,1710.TW,東聯,18.5,1.09,1345,17.25,7.25,8,投連買
13	,2014.TW,中鴻,27.6,1.1,53751,25.05,10.18,8,投連買
14	,2103.TW,台橡,26.95,-1.1,635,25.45,5.89,8,投連買
15	,2707.TW,晶華,256,0.39,348,171.5,49.27,8,投連買
16	,9940.TW,信義,27.2,-0.18,182,30.8,-11.69,8,投連買
17	,1314.TW,中石化,9.86,-1,4928,10.15,-2.86,7,投連買
18	,1907.TW,永豐餘,24.45,-1.21,810,23.9,2.3,7,投連買
19	,2002.TW,中鋼,30.7,0.16,37216,27.85,10.23,7,投連買
20	,2015.TW,豐興,65.9,1.85,274,65.3,0.92,7,投連買
21	,2441.TW,超豐,48.2,-2.33,4006,62,-15.81,7,投連買
22	,2451.TW,創見,66.8,0.45,561,61.4,8.79,7,投連買
23	,2492.TW,華新科,78.7,-1.38,848,99.5,-16.91,7,投連買
24	,2504.TW,國產,25.1,1.01,1440,24.3,3.29,7,投連買
25	,2610.TW,華航,19,-1.55,26392,22.65,-16.11,7,投連買
26	,2615.TW,萬海,86.2,-1.15,55180,100.5,-14.23,7,投連買
27	,2880.TW,華南金,22.5,-1.1,4175,22.35,7.55,7,投連買
28	,2890.TW,永豐金,16.7,-4.84,27291,16.35,8.02,7,投連買
29	,2892.TW,第一金,26.3,-0.38,6392,25.9,7.57,7,投連買
30	,3036.TW,文曄,62.7,-0.95,1327,67.8,-7.52,7,投連買
31	,4915.TW,致伸,55.1,-0.9,3460,64.9,-15.1,7,投連買
32	,5522.TW,遠雄,58.5,0.34,1205,60.9,-0.32,7,投連買
33	,5880.TW,合庫金,25.95,-0.76,4866,26.5,4.51,7,投連買
34	,6770.TW,力積電,33.3,-0.3,10173,38.85,-12.46,7,投連買
35	,1434.TW,福懋,26.3,-0.19,479,25.85,1.74,6,投連買
36	,1504.TW,東元,27.25,-0.37,1749,28.95,-5.87,6,投連買
37	,1720.TW,生達,59.1,0.17,11057,46.9,33.11,6,投連買
38	,1722.TW,台肥,53.1,-0.56,1033,62.9,-11.84,6,投連買
39	,2105.TW,正新,33.75,-0.74,1203,35.2,-4.12,6,投連買
40	,2356.TW,英業達,26,0.19,6530,23,13.04,6,投連買
41	,2395.TW,研華,333,-1.48,273,330.5,0.76,6,投連買
42	,3711.TW,日月光投控,93.8,-3.6,11870,83.7,12.07,6,投連買
43	,6005.TW,群益證,11.1,0,1344,11.4,-2.63,6,投連買
44	,6412.TW,群電,74.5,2.48,374,71.1,4.78,6,投連買
45	,9910.TW,豐泰,207.5,-1.19,2962,172.5,20.29,6,投連買
46	,2344.TW,華邦電,20.1,-0.99,9528,22.55,-10.86,5,投連買
47	,2887.TW,台新金,15.2,0,6593,15.55,6.29,5,投連買
48	,3035.TW,智原,159,0.63,7973,177.5,-10.42,5,投連買
49	,8046.TW,南電,242,-0.41,10124,254.5,-4.91,5,投連買
