符合條件商品
資料日期：2022年  3月 25日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/25),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:48 符合檔數(41)
1	,2014.TW,中鴻,27.6,1.1,53751,48.5,-36.94,19,投連買
2	,2891.TW,中信金,21.9,-1.13,23817,29,-20.22,16,投連買
3	,3231.TW,緯創,29.9,-0.83,12268,29.85,9.32,16,投連買
4	,3702.TW,大聯大,47.8,-0.52,2583,56.7,-9.71,16,投連買
5	,2382.TW,廣達,71.2,-0.97,4354,91.5,-15.6,15,投連買
6	,3481.TW,群創,11.1,0,42046,17.15,-29.48,15,投連買
7	,3707.TW,漢磊,86.9,0,3034,134,-34.89,15,投連買
8	,2449.TW,京元電子,36.4,-1.75,4505,43.05,-8.7,14,投連買
9	,2313.TW,華通,45.95,-1.08,9582,53,-10.01,13,投連買
10	,2324.TW,仁寶,22.95,0.44,9576,27,-7.72,11,投連買
11	,2356.TW,英業達,26,0.19,6530,25.3,9.15,11,投連買
12	,1101.TW,台泥,34.05,-1.16,23484,49.7,-22.79,10,投連買
13	,2347.TW,聯強,61,-0.81,2957,75,-12.42,10,投連買
14	,2441.TW,超豐,48.2,-2.33,4006,74.8,-30.22,10,投連買
15	,2883.TW,開發金,12.7,-0.78,8936,18.75,-27.14,10,投連買
16	,2886.TW,兆豐金,30.55,-0.97,8425,42.2,-22.89,10,投連買
17	,1102.TW,亞泥,41.55,0.24,6062,48.25,-6.75,8,投連買
18	,2368.TW,金像電,88.4,-1.12,3685,84.3,-1.79,8,投連買
19	,2377.TW,微星,119.5,1.7,2513,134,-2.81,8,投連買
20	,3653.TW,健策,369.5,-0.81,1389,408,1.7,8,投連買
21	,4919.TW,新唐,117,-2.09,4502,179.5,-31.97,8,投連買
22	,6488.TW,環球晶,435.5,-2.57,2065,671,-33.88,8,投連買
23	,8069.TW,元太,167,-1.47,11565,177,-4.02,7,投連買
24	,2353.TW,宏碁,23.15,0.22,5082,30.15,-15.6,6,投連買
25	,2385.TW,群光,87.2,0.11,1118,90.4,3.95,6,投連買
26	,2458.TW,義隆,86.1,-1.71,718,170.5,-42.93,6,投連買
27	,5522.TW,遠雄,58.5,0.34,1205,65,0.21,6,投連買
28	,6176.TW,瑞儀,106,0.47,1064,103,12.1,6,投連買
29	,6271.TW,同欣電,201,-4.29,2372,282.5,-32.4,6,投連買
30	,6719.TW,力智,256,-0.97,769,666,-60.58,6,投連買
31	,1303.TW,南亞,70.3,-1.54,4616,92.4,-16.11,5,投連買
32	,2301.TW,光寶科,64,-0.47,4678,67.8,-3.48,5,投連買
33	,2357.TW,華碩,271,-1.63,1392,374,-16.55,5,投連買
34	,3014.TW,聯陽,71.5,-0.83,189,112.5,-27.74,5,投連買
35	,3042.TW,晶技,83,0.73,539,102,-11.31,5,投連買
36	,3044.TW,健鼎,96,1.59,1391,133.5,-23.06,5,投連買
37	,3443.TW,創意,726,-0.55,5389,513,43.29,5,投連買
38	,3711.TW,日月光投控,93.8,-3.6,11870,104.5,-2.77,5,投連買
39	,4938.TW,和碩,64.2,0.31,3317,73.6,-5.71,5,投連買
40	,6202.TW,盛群,67.6,0,761,119.5,-37.21,5,投連買
41	,8046.TW,南電,242,-0.41,10124,518,-51.61,5,投連買
