符合條件商品
資料日期：2022年  1月 17日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/17),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:17 符合檔數(52)
1	,2347.TW,聯強,61,-0.81,2957,68.1,-3.54,20,投連買
2	,2108.TW,南帝,38.2,-0.26,608,85.6,-50.62,16,投連買
3	,2458.TW,義隆,86.1,-1.71,718,162,-39.94,16,投連買
4	,2542.TW,興富發,40.35,-3.93,8630,46.25,4.75,16,投連買
5	,6176.TW,瑞儀,106,0.47,1064,102.5,12.65,16,投連買
6	,1440.TW,南紡,17.3,-1.42,812,24.7,-26.66,14,投連買
7	,2353.TW,宏碁,23.15,0.22,5082,30.45,-16.46,14,投連買
8	,2382.TW,廣達,71.2,-0.97,4354,91.9,-15.97,14,投連買
9	,2637.TW,慧洋-KY,64.8,-3.28,13996,78.5,-12.87,14,投連買
10	,6116.TW,彩晶,11.1,0.91,3518,16.7,-28.06,14,投連買
11	,8415.TW,大國鋼,38.35,-0.78,181,38.4,5.13,14,投連買
12	,2324.TW,仁寶,22.95,0.44,9576,25.3,-1.54,11,投連買
13	,2330.TW,台積電,455,-2.78,26724,683,-31.91,11,投連買
14	,2357.TW,華碩,271,-1.63,1392,378,-17.44,11,投連買
15	,2356.TW,英業達,26,0.19,6530,24.95,10.69,10,投連買
16	,2801.TW,彰銀,17.25,-0.29,2566,17.9,0.06,10,投連買
17	,2880.TW,華南金,22.5,-1.1,4175,22.45,7.04,10,投連買
18	,2883.TW,開發金,12.7,-0.78,8936,18.9,-27.72,10,投連買
19	,2884.TW,玉山金,24.1,-1.03,10272,29.2,-9.84,10,投連買
20	,2886.TW,兆豐金,30.55,-0.97,8425,37.05,-12.19,10,投連買
21	,2887.TW,台新金,15.2,0,6593,20.5,-19.36,10,投連買
22	,2891.TW,中信金,21.9,-1.13,23817,27.8,-16.79,10,投連買
23	,3231.TW,緯創,29.9,-0.83,12268,30.15,8.25,10,投連買
24	,4938.TW,和碩,64.2,0.31,3317,69,0.58,10,投連買
25	,5880.TW,合庫金,25.95,-0.76,4866,27,2.61,10,投連買
26	,1216.TW,統一,65.9,0,2803,68.8,-0.29,9,投連買
27	,2002.TW,中鋼,30.7,0.16,37216,35,-2.63,9,投連買
28	,2412.TW,中華電,112.5,-0.44,6521,117,-0.33,9,投連買
29	,3661.TW,世芯-KY,803,-1.35,2950,943,-13.77,9,投連買
30	,3714.TW,富采,46.6,-0.96,1148,94.2,-48.72,9,投連買
31	,6548.TW,長科*,29.95,0,316,97,-19.51,9,投連買
32	,8150.TW,南茂,32.9,1.23,1428,49.5,-26.48,9,投連買
33	,1303.TW,南亞,70.3,-1.54,4616,87.5,-11.42,8,投連買
34	,2409.TW,友達,15.4,0.65,36394,21.9,-30.25,8,投連買
35	,3706.TW,神達,29.7,-0.17,1384,33.6,-5.65,8,投連買
36	,1102.TW,亞泥,41.55,0.24,6062,44.4,1.34,7,投連買
37	,1604.TW,聲寶,25.55,-0.2,118,30.5,-7.7,7,投連買
38	,2535.TW,達欣工,29.7,0.17,102,33.05,-3.13,7,投連買
39	,2812.TW,台中銀,12.8,-0.39,3299,13.55,1.03,7,投連買
40	,2834.TW,臺企銀,12.9,-0.39,8238,10.65,26.59,7,投連買
41	,2888.TW,新光金,8.75,-0.57,13386,11.7,-21.81,7,投連買
42	,2890.TW,永豐金,16.7,-4.84,27291,16.7,5.76,7,投連買
43	,3264.TW,欣銓,49.85,-0.89,1243,53.2,-0.72,7,投連買
44	,6147.TW,頎邦,58.6,0.51,604,69.8,-6.7,7,投連買
45	,8155.TW,博智,108,-1.37,385,184,-38.35,7,投連買
46	,8213.TW,志超,36.4,0,113,48.25,-15.45,7,投連買
47	,9939.TW,宏全,86.9,2.12,1021,72,28.15,7,投連買
48	,3481.TW,群創,11.1,0,42046,18.4,-34.28,6,投連買
49	,3532.TW,台勝科,142,-2.07,1152,270.5,-46.73,6,投連買
50	,1101.TW,台泥,34.05,-1.16,23484,47.6,-19.39,5,投連買
51	,4966.TW,譜瑞-KY,825,0.86,553,1960,-56.75,5,投連買
52	,6223.TW,旺矽,111.5,-3.46,3050,121.5,-3.37,5,投連買
