符合條件商品
資料日期：2021年 12月 21日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/21),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:20 符合檔數(31)
1	,3034.TW,聯詠,301.5,-0.17,3163,535,-31.99,16,投連買
2	,4961.TW,天鈺,117,0.86,1402,282.5,-52.38,15,投連買
3	,2615.TW,萬海,86.2,-1.15,55180,207,-47.94,13,投連買
4	,1102.TW,亞泥,41.55,0.24,6062,43.75,2.85,9,投連買
5	,3008.TW,大立光,2140,0,324,2410,-6.51,7,投連買
6	,9940.TW,信義,27.2,-0.18,182,36.4,-18.73,7,投連買
7	,1303.TW,南亞,70.3,-1.54,4616,84.4,-8.16,6,投連買
8	,2002.TW,中鋼,30.7,0.16,37216,35.7,-4.54,6,投連買
9	,2353.TW,宏碁,23.15,0.22,5082,30,-15.2,6,投連買
10	,2357.TW,華碩,271,-1.63,1392,370.5,-15.77,6,投連買
11	,2382.TW,廣達,71.2,-0.97,4354,89.3,-13.52,6,投連買
12	,2458.TW,義隆,86.1,-1.71,718,168,-42.08,6,投連買
13	,2892.TW,第一金,26.3,-0.38,6392,24.1,15.6,6,投連買
14	,3481.TW,群創,11.1,0,42046,19.2,-37.04,6,投連買
15	,6005.TW,群益證,11.1,0,1344,16.55,-22.86,6,投連買
16	,1101.TW,台泥,34.05,-1.16,23484,47.25,-18.79,5,投連買
17	,1440.TW,南紡,17.3,-1.42,812,27,-32.92,5,投連買
18	,2006.TW,東和鋼鐵,53.2,0.95,1881,68.7,-15.92,5,投連買
19	,2347.TW,聯強,61,-0.81,2957,65,1.06,5,投連買
20	,2609.TW,陽明,67.3,-1.03,57425,125.5,-32.68,5,投連買
21	,2637.TW,慧洋-KY,64.8,-3.28,13996,83.5,-18.09,5,投連買
22	,3042.TW,晶技,83,0.73,539,107.5,-15.85,5,投連買
23	,4927.TW,泰鼎-KY,54.5,-0.73,593,118,-50.83,5,投連買
24	,4966.TW,譜瑞-KY,825,0.86,553,2005,-57.72,5,投連買
25	,5434.TW,崇越,167.5,0.9,197,149.5,18.32,5,投連買
26	,6116.TW,彩晶,11.1,0.91,3518,17.15,-29.92,5,投連買
27	,6548.TW,長科*,29.95,0,316,102.5,-23.83,5,投連買
28	,8016.TW,矽創,173.5,-0.29,574,325.5,-34.34,5,投連買
29	,8150.TW,南茂,32.9,1.23,1428,47.5,-23.38,5,投連買
30	,8299.TW,群聯,305,-0.81,792,464.5,-29.09,5,投連買
31	,8415.TW,大國鋼,38.35,-0.78,181,39,3.51,5,投連買
