符合條件商品
資料日期：2022年 10月 19日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(10/19),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:12 符合檔數(46)
1	,1303.TW,南亞,70.3,-1.54,4616,66.1,6.35,20,投連買
2	,1326.TW,台化,69.4,-0.72,1689,68.1,1.91,20,投連買
3	,1402.TW,遠東新,31.55,-4.39,10632,31,1.77,20,投連買
4	,2317.TW,鴻海,101,0,15490,103,-1.94,20,投連買
5	,2353.TW,宏碁,23.15,0.22,5082,22.1,4.75,20,投連買
6	,2474.TW,可成,169,-1.74,2651,170.5,-0.88,20,投連買
7	,2885.TW,元大金,21.8,-0.91,10786,19,14.74,20,投連買
8	,2408.TW,南亞科,51.4,-0.58,5241,53.8,-4.46,19,投連買
9	,2912.TW,統一超,268,-1.47,996,271,-1.11,19,投連買
10	,5009.TW,榮剛,37.5,-0.66,11974,30.55,22.75,11,投連買
11	,5876.TW,上海商銀,44.25,-0.45,2405,46.7,-5.25,10,投連買
12	,1304.TW,台聚,22.1,1.61,6105,21.05,4.99,9,投連買
13	,1477.TW,聚陽,238.5,0,510,201.5,18.36,9,投連買
14	,2337.TW,旺宏,35,0.57,15889,32,9.38,9,投連買
15	,2344.TW,華邦電,20.1,-0.99,9528,20.25,-0.74,9,投連買
16	,2352.TW,佳世達,27.5,1.66,4573,26.7,3,9,投連買
17	,2395.TW,研華,333,-1.48,273,297.5,11.93,9,投連買
18	,2615.TW,萬海,86.2,-1.15,55180,67.9,26.95,9,投連買
19	,3008.TW,大立光,2140,0,324,1780,20.22,9,投連買
20	,3711.TW,日月光投控,93.8,-3.6,11870,74.9,25.23,9,投連買
21	,4572.TW,駐龍,122.5,3.81,1037,119.5,2.51,9,投連買
22	,5347.TW,世界,81.5,-1.69,3288,62.7,29.98,9,投連買
23	,6147.TW,頎邦,58.6,0.51,604,53.1,10.36,9,投連買
24	,8016.TW,矽創,173.5,-0.29,574,176.5,-1.7,9,投連買
25	,8150.TW,南茂,32.9,1.23,1428,32.3,1.86,9,投連買
26	,2207.TW,和泰車,592,-0.67,113,577,2.6,8,投連買
27	,3023.TW,信邦,275.5,-0.18,232,281,-1.96,8,投連買
28	,6589.TW,台康生技,125.5,0.4,5833,110.5,13.57,8,投連買
29	,2059.TW,川湖,395,-0.63,106,433,-8.78,7,投連買
30	,3045.TW,台灣大,94.8,0,2514,91,4.18,7,投連買
31	,3105.TW,穩懋,138,0.36,2757,127,8.66,7,投連買
32	,3293.TW,鈊象,425.5,-0.23,3602,362.5,17.38,7,投連買
33	,4904.TW,遠傳,65.7,-0.3,2525,67.9,-3.24,7,投連買
34	,6781.TW,AES-KY,680,1.34,965,631,7.77,7,投連買
35	,8299.TW,群聯,305,-0.81,792,297,6.11,7,投連買
36	,9910.TW,豐泰,207.5,-1.19,2962,161,28.88,7,投連買
37	,5288.TW,豐祥-KY,156,-1.58,158,172,-9.3,6,投連買
38	,5904.TW,寶雅,447.5,-0.33,243,426.5,4.92,6,投連買
39	,9939.TW,宏全,86.9,2.12,1021,79.1,9.86,6,投連買
40	,9942.TW,茂順,109.5,2.34,477,109,0.46,6,投連買
41	,2748.TW,雲品,58.2,0.87,303,48.1,21,5,投連買
42	,4536.TW,拓凱,189,-0.79,392,169.5,11.5,5,投連買
43	,6205.TW,詮欣,70.9,-0.7,430,87,-18.51,5,投連買
44	,6456.TW,GIS-KY,93.3,0.76,943,83.9,11.2,5,投連買
45	,6712.TW,長聖,205.5,0.49,967,180,14.17,5,投連買
46	,8916.TW,光隆,52.9,-0.94,490,57.9,-8.64,5,投連買
