符合條件商品
資料日期：2022年 10月 18日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(10/18),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:12 符合檔數(78)
1	,1216.TW,統一,65.9,0,2803,65.3,0.92,20,投連買
2	,1402.TW,遠東新,31.55,-4.39,10632,30.85,2.27,20,投連買
3	,1605.TW,華新,46.75,-1.68,42087,35.55,31.5,20,投連買
4	,2353.TW,宏碁,23.15,0.22,5082,22.45,3.12,20,投連買
5	,2474.TW,可成,169,-1.74,2651,171,-1.17,20,投連買
6	,2885.TW,元大金,21.8,-0.91,10786,19.2,13.54,20,投連買
7	,2886.TW,兆豐金,30.55,-0.97,8425,29.7,2.86,20,投連買
8	,2892.TW,第一金,26.3,-0.38,6392,24.05,9.36,20,投連買
9	,1303.TW,南亞,70.3,-1.54,4616,66.8,5.24,19,投連買
10	,1326.TW,台化,69.4,-0.72,1689,68.1,1.91,19,投連買
11	,2317.TW,鴻海,101,0,15490,103.5,-2.42,19,投連買
12	,2408.TW,南亞科,51.4,-0.58,5241,55.8,-7.89,18,投連買
13	,2880.TW,華南金,22.5,-1.1,4175,20.55,9.49,18,投連買
14	,2890.TW,永豐金,16.7,-4.84,27291,16.7,0,18,投連買
15	,2912.TW,統一超,268,-1.47,996,274,-2.19,18,投連買
16	,5880.TW,合庫金,25.95,-0.76,4866,24.4,6.35,18,投連買
17	,3481.TW,群創,11.1,0,42046,13,-14.62,14,投連買
18	,2327.TW,國巨,460,-1.39,1468,278.5,32.48,13,投連買
19	,2330.TW,台積電,455,-2.78,26724,407,12.44,10,投連買
20	,5009.TW,榮剛,37.5,-0.66,11974,30,25,10,投連買
21	,2883.TW,開發金,12.7,-0.78,8936,11.35,11.89,9,投連買
22	,5876.TW,上海商銀,44.25,-0.45,2405,47.45,-6.74,9,投連買
23	,1304.TW,台聚,22.1,1.61,6105,21,5.24,8,投連買
24	,1314.TW,中石化,9.86,-1,4928,9.28,6.25,8,投連買
25	,1477.TW,聚陽,238.5,0,510,196.5,21.37,8,投連買
26	,1710.TW,東聯,18.5,1.09,1345,17.25,7.25,8,投連買
27	,1904.TW,正隆,27.15,-1.09,381,26.05,4.22,8,投連買
28	,1907.TW,永豐餘,24.45,-1.21,810,25,-2.2,8,投連買
29	,2015.TW,豐興,65.9,1.85,274,59.2,11.32,8,投連買
30	,2308.TW,台達電,281,-1.92,5149,272.5,3.12,8,投連買
31	,2337.TW,旺宏,35,0.57,15889,32.95,6.22,8,投連買
32	,2344.TW,華邦電,20.1,-0.99,9528,20.8,-3.37,8,投連買
33	,2352.TW,佳世達,27.5,1.66,4573,27.15,1.29,8,投連買
34	,2362.TW,藍天,30.6,-0.81,111,31.2,-1.92,8,投連買
35	,2392.TW,正崴,36.85,-0.94,578,36.25,1.66,8,投連買
36	,2395.TW,研華,333,-1.48,273,301.5,10.45,8,投連買
37	,2615.TW,萬海,86.2,-1.15,55180,67,28.66,8,投連買
38	,2801.TW,彰銀,17.25,-0.29,2566,16.6,3.92,8,投連買
39	,2888.TW,新光金,8.75,-0.57,13386,7.97,9.79,8,投連買
40	,3008.TW,大立光,2140,0,324,1765,21.25,8,投連買
41	,3711.TW,日月光投控,93.8,-3.6,11870,76.1,23.26,8,投連買
42	,4572.TW,駐龍,122.5,3.81,1037,119,2.94,8,投連買
43	,5347.TW,世界,81.5,-1.69,3288,63,29.37,8,投連買
44	,6005.TW,群益證,11.1,0,1344,10.1,9.9,8,投連買
45	,6147.TW,頎邦,58.6,0.51,604,53.7,9.12,8,投連買
46	,6505.TW,台塑化,80.1,-1.11,1418,79.4,0.88,8,投連買
47	,6592.TW,和潤企業,100,-0.99,209,98.4,1.63,8,投連買
48	,8016.TW,矽創,173.5,-0.29,574,180,-3.61,8,投連買
49	,8150.TW,南茂,32.9,1.23,1428,31,6.13,8,投連買
50	,9941.TW,裕融,156.5,0,327,134,16.79,8,投連買
51	,2103.TW,台橡,26.95,-1.1,635,26.85,0.37,7,投連買
52	,2207.TW,和泰車,592,-0.67,113,568,4.23,7,投連買
53	,2492.TW,華新科,78.7,-1.38,848,79,-0.38,7,投連買
54	,2881.TW,富邦金,56.7,-0.18,6587,50.5,12.28,7,投連買
55	,3023.TW,信邦,275.5,-0.18,232,283,-2.65,7,投連買
56	,6589.TW,台康生技,125.5,0.4,5833,112.5,11.56,7,投連買
57	,9907.TW,統一實,17.05,-0.29,1397,17.35,-1.73,7,投連買
58	,9940.TW,信義,27.2,-0.18,182,28.8,-5.56,7,投連買
59	,1309.TW,台達化,22.2,-0.45,1316,19.5,13.85,6,投連買
60	,2027.TW,大成鋼,43.15,-1.93,15303,38.9,10.93,6,投連買
61	,2059.TW,川湖,395,-0.63,106,433,-8.78,6,投連買
62	,2421.TW,建準,44.85,-2.82,1233,40.4,11.01,6,投連買
63	,2606.TW,裕民,50.1,-3.47,10468,35.4,41.53,6,投連買
64	,2884.TW,玉山金,24.1,-1.03,10272,23,4.78,6,投連買
65	,3045.TW,台灣大,94.8,0,2514,92.2,2.82,6,投連買
66	,3105.TW,穩懋,138,0.36,2757,128,7.81,6,投連買
67	,3293.TW,鈊象,425.5,-0.23,3602,357.5,19.02,6,投連買
68	,4904.TW,遠傳,65.7,-0.3,2525,68.5,-4.09,6,投連買
69	,6781.TW,AES-KY,680,1.34,965,621,9.5,6,投連買
70	,8299.TW,群聯,305,-0.81,792,307.5,2.49,6,投連買
71	,9910.TW,豐泰,207.5,-1.19,2962,160.5,29.28,6,投連買
72	,1590.TW,亞德客-KY,911,0,242,724,25.83,5,投連買
73	,2412.TW,中華電,112.5,-0.44,6521,108.5,3.69,5,投連買
74	,3289.TW,宜特,77.8,1.7,3592,76.5,1.7,5,投連買
75	,5288.TW,豐祥-KY,156,-1.58,158,175,-10.86,5,投連買
76	,5904.TW,寶雅,447.5,-0.33,243,450,-0.56,5,投連買
77	,9939.TW,宏全,86.9,2.12,1021,79.5,9.31,5,投連買
78	,9942.TW,茂順,109.5,2.34,477,107.5,1.86,5,投連買
