符合條件商品
資料日期：2022年  9月 19日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/19),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:16 符合檔數(59)
1	,1101.TW,台泥,34.05,-1.16,23484,38.8,-12.24,20,投連買
2	,1303.TW,南亞,70.3,-1.54,4616,67.4,4.3,20,投連買
3	,1326.TW,台化,69.4,-0.72,1689,67.4,2.97,20,投連買
4	,2002.TW,中鋼,30.7,0.16,37216,29.3,4.78,20,投連買
5	,2207.TW,和泰車,592,-0.67,113,591,0.17,20,投連買
6	,2383.TW,台光電,176.5,-0.84,2034,167,5.69,20,投連買
7	,2615.TW,萬海,86.2,-1.15,55180,74.1,16.33,20,投連買
8	,2801.TW,彰銀,17.25,-0.29,2566,17.5,-1.43,20,投連買
9	,2880.TW,華南金,22.5,-1.1,4175,23.1,-2.6,20,投連買
10	,2890.TW,永豐金,16.7,-4.84,27291,17.75,-5.92,20,投連買
11	,2892.TW,第一金,26.3,-0.38,6392,26.6,-1.13,20,投連買
12	,5880.TW,合庫金,25.95,-0.76,4866,27.15,-4.42,20,投連買
13	,2301.TW,光寶科,64,-0.47,4678,68.6,-6.71,19,投連買
14	,2303.TW,聯電,41.95,-2.1,34060,39.95,5.01,15,投連買
15	,2887.TW,台新金,15.2,0,6593,14.85,2.36,14,投連買
16	,2360.TW,致茂,179,0.56,783,196,-8.67,13,投連買
17	,3443.TW,創意,726,-0.55,5389,574,26.48,11,投連買
18	,3533.TW,嘉澤,829,0.36,375,800,3.62,11,投連買
19	,1605.TW,華新,46.75,-1.68,42087,39.75,17.61,9,投連買
20	,2609.TW,陽明,67.3,-1.03,57425,68,-1.03,9,投連買
21	,5434.TW,崇越,167.5,0.9,197,167,0.3,9,投連買
22	,9939.TW,宏全,86.9,2.12,1021,81.9,6.11,9,投連買
23	,2345.TW,智邦,237.5,-6.5,4085,281,-15.48,8,投連買
24	,5274.TW,信驊,1830,0.83,312,1860,-1.61,8,投連買
25	,6533.TW,晶心科,494.5,-1.69,4905,407.5,21.35,8,投連買
26	,3587.TW,閎康,165,3.13,1620,139,18.71,6,投連買
27	,1102.TW,亞泥,41.55,0.24,6062,44.1,-5.78,5,投連買
28	,1304.TW,台聚,22.1,1.61,6105,22.55,-2,5,投連買
29	,1305.TW,華夏,26.5,1.15,17566,22.4,18.3,5,投連買
30	,1314.TW,中石化,9.86,-1,4928,10,-1.4,5,投連買
31	,1319.TW,東陽,41.05,0.37,2564,54.2,-24.26,5,投連買
32	,1402.TW,遠東新,31.55,-4.39,10632,32.1,-1.71,5,投連買
33	,1710.TW,東聯,18.5,1.09,1345,18.45,0.27,5,投連買
34	,1904.TW,正隆,27.15,-1.09,381,27.15,0,5,投連買
35	,1907.TW,永豐餘,24.45,-1.21,810,24.1,1.45,5,投連買
36	,2015.TW,豐興,65.9,1.85,274,65.5,0.61,5,投連買
37	,2103.TW,台橡,26.95,-1.1,635,27.55,-2.18,5,投連買
38	,2105.TW,正新,33.75,-0.74,1203,39.45,-14.45,5,投連買
39	,2106.TW,建大,30.15,0,347,35.55,-15.19,5,投連買
40	,2337.TW,旺宏,35,0.57,15889,31.25,12,5,投連買
41	,2347.TW,聯強,61,-0.81,2957,56.5,7.96,5,投連買
42	,2357.TW,華碩,271,-1.63,1392,254.5,6.48,5,投連買
43	,2362.TW,藍天,30.6,-0.81,111,33.8,-9.47,5,投連買
44	,2382.TW,廣達,71.2,-0.97,4354,79.7,-10.66,5,投連買
45	,2606.TW,裕民,50.1,-3.47,10468,39,28.46,5,投連買
46	,2834.TW,臺企銀,12.9,-0.39,8238,12.35,4.45,5,投連買
47	,2883.TW,開發金,12.7,-0.78,8936,12.95,-1.93,5,投連買
48	,3023.TW,信邦,275.5,-0.18,232,272.5,1.1,5,投連買
49	,3034.TW,聯詠,301.5,-0.17,3163,249.5,20.84,5,投連買
50	,3289.TW,宜特,77.8,1.7,3592,72.5,7.31,5,投連買
51	,4938.TW,和碩,64.2,0.31,3317,63.1,1.74,5,投連買
52	,4966.TW,譜瑞-KY,825,0.86,553,722,14.27,5,投連買
53	,4979.TW,華星光,41.6,-3.48,11451,37,12.43,5,投連買
54	,6005.TW,群益證,11.1,0,1344,11.2,-0.89,5,投連買
55	,8150.TW,南茂,32.9,1.23,1428,32.7,0.61,5,投連買
56	,9907.TW,統一實,17.05,-0.29,1397,19.85,-14.11,5,投連買
57	,9910.TW,豐泰,207.5,-1.19,2962,174,19.25,5,投連買
58	,9933.TW,中鼎,41.85,0.6,916,46.85,-10.67,5,投連買
59	,9940.TW,信義,27.2,-0.18,182,31.5,-13.65,5,投連買
