符合條件商品
資料日期：2022年  3月  7日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/07),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:51 符合檔數(37)
1	,1303.TW,南亞,70.3,-1.54,4616,88.4,-12.31,20,投連買
2	,2337.TW,旺宏,35,0.57,15889,43.4,-14.07,20,投連買
3	,2344.TW,華邦電,20.1,-0.99,9528,32.35,-35.47,20,投連買
4	,2408.TW,南亞科,51.4,-0.58,5241,76.9,-28.52,20,投連買
5	,2603.TW,長榮,167.5,-2.33,36972,151,-42.54,20,投連買
6	,2885.TW,元大金,21.8,-0.91,10786,24.5,-2.07,20,投連買
7	,2912.TW,統一超,268,-1.47,996,261,6.04,20,投連買
8	,8299.TW,群聯,305,-0.81,792,487.5,-32.44,18,投連買
9	,2880.TW,華南金,22.5,-1.1,4175,22.1,8.75,15,投連買
10	,2884.TW,玉山金,24.1,-1.03,10272,29.2,-9.84,15,投連買
11	,2308.TW,台達電,281,-1.92,5149,247,16.48,13,投連買
12	,2801.TW,彰銀,17.25,-0.29,2566,17.4,2.99,11,投連買
13	,3529.TW,力旺,1350,1.12,770,1800,-24.08,11,投連買
14	,2002.TW,中鋼,30.7,0.16,37216,39,-12.64,10,投連買
15	,5871.TW,中租-KY,216.5,0.46,2711,240.5,-2.88,10,投連買
16	,5876.TW,上海商銀,44.25,-0.45,2405,45.45,0.91,10,投連買
17	,2330.TW,台積電,455,-2.78,26724,576,-19.26,9,投連買
18	,2609.TW,陽明,67.3,-1.03,57425,125.5,-32.68,9,投連買
19	,3044.TW,健鼎,96,1.59,1391,127.5,-19.44,9,投連買
20	,3711.TW,日月光投控,93.8,-3.6,11870,97.6,4.11,9,投連買
21	,4938.TW,和碩,64.2,0.31,3317,67.6,2.65,9,投連買
22	,6147.TW,頎邦,58.6,0.51,604,69.1,-5.76,9,投連買
23	,6239.TW,力成,81.3,0.62,1926,94.9,-7.36,9,投連買
24	,6415.TW,矽力*-KY,445,1.37,2330,3430,-47.83,9,投連買
25	,6505.TW,台塑化,80.1,-1.11,1418,100.5,-16.96,9,投連買
26	,6531.TW,愛普*,170,0,2500,345.5,-49.51,9,投連買
27	,3105.TW,穩懋,138,0.36,2757,292.5,-50.36,8,投連買
28	,1301.TW,台塑,86.8,-0.46,6046,106,-11.35,7,投連買
29	,2303.TW,聯電,41.95,-2.1,34060,51.6,-13.43,7,投連買
30	,3006.TW,晶豪科,66.2,0,3117,162,-55.09,7,投連買
31	,3034.TW,聯詠,301.5,-0.17,3163,456.5,-20.29,7,投連買
32	,8046.TW,南電,242,-0.41,10124,494.5,-49.31,7,投連買
33	,2379.TW,瑞昱,289,-0.52,1352,449,-29.93,6,投連買
34	,3264.TW,欣銓,49.85,-0.89,1243,50,5.64,6,投連買
35	,3532.TW,台勝科,142,-2.07,1152,274.5,-47.51,6,投連買
36	,2014.TW,中鴻,27.6,1.1,53751,43.9,-30.34,5,投連買
37	,6612.TW,奈米醫材,80.5,-1.47,63,72,12.43,5,投連買
