符合條件商品
資料日期：2022年  6月 24日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/24),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:34 符合檔數(55)
1	,2317.TW,鴻海,101,0,15490,110,-3.44,20,投連買
2	,5876.TW,上海商銀,44.25,-0.45,2405,53.9,-14.9,20,投連買
3	,9910.TW,豐泰,207.5,-1.19,2962,200,6.23,14,投連買
4	,2324.TW,仁寶,22.95,0.44,9576,22.75,0.88,13,投連買
5	,2885.TW,元大金,21.8,-0.91,10786,23.45,2.35,13,投連買
6	,2881.TW,富邦金,56.7,-0.18,6587,61.9,2.22,12,投連買
7	,9933.TW,中鼎,41.85,0.6,916,46.55,-5.34,12,投連買
8	,1301.TW,台塑,86.8,-0.46,6046,109,-13.79,10,投連買
9	,1303.TW,南亞,70.3,-1.54,4616,84.7,-8.49,10,投連買
10	,1326.TW,台化,69.4,-0.72,1689,81.4,-9.41,10,投連買
11	,1402.TW,遠東新,31.55,-4.39,10632,31.3,5.8,10,投連買
12	,2204.TW,中華,50.1,0.91,1497,64.1,-13.83,10,投連買
13	,2308.TW,台達電,281,-1.92,5149,239,20.38,10,投連買
14	,2357.TW,華碩,271,-1.63,1392,326,-4.27,10,投連買
15	,2377.TW,微星,119.5,1.7,2513,127,2.54,10,投連買
16	,2474.TW,可成,169,-1.74,2651,166,7.9,10,投連買
17	,2891.TW,中信金,21.9,-1.13,23817,26.3,-12.05,10,投連買
18	,4551.TW,智伸科,146,-0.68,691,164,-8.18,10,投連買
19	,6239.TW,力成,81.3,0.62,1926,93.8,-6.27,10,投連買
20	,9914.TW,美利達,171,-2.29,298,274.5,-35.49,10,投連買
21	,1232.TW,大統益,141.5,-0.35,131,163.5,-10.16,9,投連買
22	,3596.TW,智易,98.3,-0.2,490,122,-14.09,9,投連買
23	,5306.TW,桂盟,140,0.72,338,172.5,-15.29,9,投連買
24	,9939.TW,宏全,86.9,2.12,1021,78.5,17.54,9,投連買
25	,2006.TW,東和鋼鐵,53.2,0.95,1881,53.5,-0.56,8,投連買
26	,2049.TW,上銀,180,-0.83,411,248,-25.97,8,投連買
27	,2609.TW,陽明,67.3,-1.03,57425,98.3,-14.05,8,投連買
28	,3034.TW,聯詠,301.5,-0.17,3163,325,11.96,8,投連買
29	,6491.TW,晶碩,404.5,-1.94,432,427.5,-5.38,8,投連買
30	,2201.TW,裕隆,59.1,-1.01,17319,50,22.72,7,投連買
31	,2408.TW,南亞科,51.4,-0.58,5241,58.9,-6.68,7,投連買
32	,2412.TW,中華電,112.5,-0.44,6521,129,-9.6,7,投連買
33	,2451.TW,創見,66.8,0.45,561,70.5,3.86,7,投連買
34	,2883.TW,開發金,12.7,-0.78,8936,15.25,-10.44,7,投連買
35	,4904.TW,遠傳,65.7,-0.3,2525,84.7,-19.27,7,投連買
36	,1476.TW,儒鴻,492.5,1.23,1098,473,7.26,6,投連買
37	,1513.TW,中興電,66,0.15,12515,53.8,29.29,6,投連買
38	,2351.TW,順德,99.5,1.22,927,134.5,-24.09,6,投連買
39	,3045.TW,台灣大,94.8,0,2514,110.5,-10.65,6,投連買
40	,6202.TW,盛群,67.6,0,761,90.8,-17.37,6,投連買
41	,6770.TW,力積電,33.3,-0.3,10173,43,-20.92,6,投連買
42	,1319.TW,東陽,41.05,0.37,2564,44.55,-7.86,5,投連買
43	,2207.TW,和泰車,592,-0.67,113,619,-1.16,5,投連買
44	,2330.TW,台積電,455,-2.78,26724,486.5,-5.39,5,投連買
45	,2345.TW,智邦,237.5,-6.5,4085,242.5,0.32,5,投連買
46	,2368.TW,金像電,88.4,-1.12,3685,83,-0.25,5,投連買
47	,2395.TW,研華,333,-1.48,273,346,-1.36,5,投連買
48	,2880.TW,華南金,22.5,-1.1,4175,23.15,3.83,5,投連買
49	,2887.TW,台新金,15.2,0,6593,16.95,-2.5,5,投連買
50	,3008.TW,大立光,2140,0,324,1660,31.42,5,投連買
51	,5388.TW,中磊,77.4,-0.13,1579,83.6,-7.42,5,投連買
52	,5871.TW,中租-KY,216.5,0.46,2711,205,5.61,5,投連買
53	,5880.TW,合庫金,25.95,-0.76,4866,27.35,1.29,5,投連買
54	,6803.TW,崑鼎,249,1.22,11,247.5,5.67,5,投連買
55	,8255.TW,朋程,177,5.04,12777,154,18.32,5,投連買
