符合條件商品
資料日期：2022年  9月 29日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/29),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:15 符合檔數(94)
1	,1101.TW,台泥,34.05,-1.16,23484,34.15,-0.29,20,投連買
2	,2301.TW,光寶科,64,-0.47,4678,64.7,-1.08,20,投連買
3	,2303.TW,聯電,41.95,-2.1,34060,36.55,14.77,20,投連買
4	,2615.TW,萬海,86.2,-1.15,55180,66.5,29.62,20,投連買
5	,2887.TW,台新金,15.2,0,6593,13.85,9.75,20,投連買
6	,2892.TW,第一金,26.3,-0.38,6392,26.35,-0.19,20,投連買
7	,3443.TW,創意,726,-0.55,5389,576,26.04,19,投連買
8	,3533.TW,嘉澤,829,0.36,375,739,12.18,19,投連買
9	,1605.TW,華新,46.75,-1.68,42087,40,16.88,17,投連買
10	,2609.TW,陽明,67.3,-1.03,57425,59.9,12.35,17,投連買
11	,2345.TW,智邦,237.5,-6.5,4085,272,-12.68,16,投連買
12	,1102.TW,亞泥,41.55,0.24,6062,40.05,3.75,13,投連買
13	,1304.TW,台聚,22.1,1.61,6105,20.15,9.68,13,投連買
14	,1314.TW,中石化,9.86,-1,4928,9.45,4.34,13,投連買
15	,1402.TW,遠東新,31.55,-4.39,10632,32.7,-3.52,13,投連買
16	,1904.TW,正隆,27.15,-1.09,381,26.3,3.23,13,投連買
17	,1907.TW,永豐餘,24.45,-1.21,810,23.7,3.16,13,投連買
18	,2105.TW,正新,33.75,-0.74,1203,36.4,-7.28,13,投連買
19	,2347.TW,聯強,61,-0.81,2957,52.8,15.53,13,投連買
20	,2357.TW,華碩,271,-1.63,1392,237.5,14.11,13,投連買
21	,2883.TW,開發金,12.7,-0.78,8936,12.25,3.67,13,投連買
22	,3023.TW,信邦,275.5,-0.18,232,264.5,4.16,13,投連買
23	,3034.TW,聯詠,301.5,-0.17,3163,213.5,41.22,13,投連買
24	,4938.TW,和碩,64.2,0.31,3317,59.2,8.45,13,投連買
25	,6005.TW,群益證,11.1,0,1344,10.4,6.73,13,投連買
26	,8150.TW,南茂,32.9,1.23,1428,29.7,10.77,13,投連買
27	,9907.TW,統一實,17.05,-0.29,1397,18.3,-6.83,13,投連買
28	,9933.TW,中鼎,41.85,0.6,916,46.7,-10.39,13,投連買
29	,2474.TW,可成,169,-1.74,2651,171,-1.17,12,投連買
30	,2886.TW,兆豐金,30.55,-0.97,8425,31.8,-3.93,11,投連買
31	,3045.TW,台灣大,94.8,0,2514,96.9,-2.17,11,投連買
32	,2330.TW,台積電,455,-2.78,26724,435,5.2,10,投連買
33	,2542.TW,興富發,40.35,-3.93,8630,38.6,4.53,10,投連買
34	,3711.TW,日月光投控,93.8,-3.6,11870,78.9,18.88,10,投連買
35	,5876.TW,上海商銀,44.25,-0.45,2405,49.4,-10.43,10,投連買
36	,6279.TW,胡連,149.5,-1.64,1303,168,-11.01,10,投連買
37	,1504.TW,東元,27.25,-0.37,1749,27.9,-2.33,9,投連買
38	,1536.TW,和大,70.4,-0.56,752,91.2,-22.81,9,投連買
39	,2308.TW,台達電,281,-1.92,5149,252.5,11.29,9,投連買
40	,2352.TW,佳世達,27.5,1.66,4573,28.2,-2.48,9,投連買
41	,2353.TW,宏碁,23.15,0.22,5082,21.85,5.95,9,投連買
42	,2492.TW,華新科,78.7,-1.38,848,75.2,4.65,9,投連買
43	,2885.TW,元大金,21.8,-0.91,10786,19.7,10.66,9,投連買
44	,2888.TW,新光金,8.75,-0.57,13386,8.3,5.42,9,投連買
45	,6770.TW,力積電,33.3,-0.3,10173,27.8,19.78,9,投連買
46	,1216.TW,統一,65.9,0,2803,67.5,-2.37,8,投連買
47	,5347.TW,世界,81.5,-1.69,3288,63.5,28.35,8,投連買
48	,6138.TW,茂達,117.5,-0.42,755,104.5,12.44,8,投連買
49	,6147.TW,頎邦,58.6,0.51,604,51.3,14.23,8,投連買
50	,1303.TW,南亞,70.3,-1.54,4616,65.7,7,7,投連買
51	,1326.TW,台化,69.4,-0.72,1689,68.8,0.87,7,投連買
52	,2317.TW,鴻海,101,0,15490,101.5,-0.49,7,投連買
53	,3293.TW,鈊象,425.5,-0.23,3602,355.5,19.69,7,投連買
54	,4977.TW,眾達-KY,97.5,-1.42,2016,116.5,-16.31,7,投連買
55	,6290.TW,良維,54,-0.18,323,56.6,-4.59,7,投連買
56	,6829.TW,千附精密,73.2,0.69,155,86.6,-15.47,7,投連買
57	,1301.TW,台塑,86.8,-0.46,6046,85.7,1.28,6,投連買
58	,1590.TW,亞德客-KY,911,0,242,749,21.63,6,投連買
59	,1710.TW,東聯,18.5,1.09,1345,17.5,5.71,6,投連買
60	,1736.TW,喬山,73.9,-1.99,1386,74.1,-0.27,6,投連買
61	,2015.TW,豐興,65.9,1.85,274,60.2,9.47,6,投連買
62	,2207.TW,和泰車,592,-0.67,113,577,2.6,6,投連買
63	,2356.TW,英業達,26,0.19,6530,23.4,11.11,6,投連買
64	,2376.TW,技嘉,106.5,1.43,5227,88.9,19.8,6,投連買
65	,2383.TW,台光電,176.5,-0.84,2034,158.5,11.36,6,投連買
66	,2408.TW,南亞科,51.4,-0.58,5241,47.15,9.01,6,投連買
67	,2634.TW,漢翔,34.55,3.13,14471,34,1.62,6,投連買
68	,2880.TW,華南金,22.5,-1.1,4175,22.5,0,6,投連買
69	,2890.TW,永豐金,16.7,-4.84,27291,17.15,-2.62,6,投連買
70	,2912.TW,統一超,268,-1.47,996,286,-6.29,6,投連買
71	,3217.TW,優群,80.7,0.37,119,64.3,25.51,6,投連買
72	,3228.TW,金麗科,187,-1.32,123,281.5,-33.57,6,投連買
73	,3665.TW,貿聯-KY,251,-2.33,1391,277.5,-9.55,6,投連買
74	,3706.TW,神達,29.7,-0.17,1384,27.15,9.39,6,投連買
75	,4966.TW,譜瑞-KY,825,0.86,553,590,39.83,6,投連買
76	,5434.TW,崇越,167.5,0.9,197,157.5,6.35,6,投連買
77	,5880.TW,合庫金,25.95,-0.76,4866,26.5,-2.08,6,投連買
78	,6239.TW,力成,81.3,0.62,1926,77.5,4.9,6,投連買
79	,6531.TW,愛普*,170,0,2500,147,15.65,6,投連買
80	,8081.TW,致新,141,-1.05,262,118.5,18.99,6,投連買
81	,2006.TW,東和鋼鐵,53.2,0.95,1881,49.25,8.02,5,投連買
82	,2014.TW,中鴻,27.6,1.1,53751,21,31.43,5,投連買
83	,2059.TW,川湖,395,-0.63,106,459.5,-14.04,5,投連買
84	,2324.TW,仁寶,22.95,0.44,9576,21.75,5.52,5,投連買
85	,2351.TW,順德,99.5,1.22,927,102.5,-2.93,5,投連買
86	,3017.TW,奇鋐,111,-1.77,2015,108,2.78,5,投連買
87	,3036.TW,文曄,62.7,-0.95,1327,59,6.27,5,投連買
88	,3044.TW,健鼎,96,1.59,1391,91.8,4.58,5,投連買
89	,3231.TW,緯創,29.9,-0.83,12268,27.35,9.32,5,投連買
90	,3264.TW,欣銓,49.85,-0.89,1243,40.9,21.88,5,投連買
91	,3546.TW,宇峻,76.1,0.66,226,76,0.13,5,投連買
92	,3702.TW,大聯大,47.8,-0.52,2583,47.1,1.49,5,投連買
93	,5009.TW,榮剛,37.5,-0.66,11974,28.9,29.76,5,投連買
94	,9941.TW,裕融,156.5,0,327,145,7.93,5,投連買
