符合條件商品
資料日期：2022年  4月 19日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/19),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:44 符合檔數(57)
1	,2324.TW,仁寶,22.95,0.44,9576,25.2,-1.16,20,投連買
2	,2347.TW,聯強,61,-0.81,2957,78.7,-16.54,20,投連買
3	,2353.TW,宏碁,23.15,0.22,5082,28.2,-9.78,20,投連買
4	,2356.TW,英業達,26,0.19,6530,25.4,8.7,20,投連買
5	,2357.TW,華碩,271,-1.63,1392,357,-12.58,20,投連買
6	,4958.TW,臻鼎-KY,108,-1.37,2633,106.5,6.19,16,投連買
7	,2308.TW,台達電,281,-1.92,5149,247.5,16.25,15,投連買
8	,2345.TW,智邦,237.5,-6.5,4085,221.5,9.83,14,投連買
9	,3034.TW,聯詠,301.5,-0.17,3163,402,-9.49,12,投連買
10	,5274.TW,信驊,1830,0.83,312,3250,-37.13,12,投連買
11	,1326.TW,台化,69.4,-0.72,1689,79.7,-7.48,11,投連買
12	,1722.TW,台肥,53.1,-0.56,1033,78.4,-29.27,11,投連買
13	,2801.TW,彰銀,17.25,-0.29,2566,18.5,-3.14,11,投連買
14	,2880.TW,華南金,22.5,-1.1,4175,23.6,1.86,11,投連買
15	,2883.TW,開發金,12.7,-0.78,8936,18.5,-26.16,11,投連買
16	,2890.TW,永豐金,16.7,-4.84,27291,18.35,-3.75,11,投連買
17	,4904.TW,遠傳,65.7,-0.3,2525,76.1,-10.15,11,投連買
18	,5880.TW,合庫金,25.95,-0.76,4866,28.55,-2.99,11,投連買
19	,6147.TW,頎邦,58.6,0.51,604,68.6,-5.07,11,投連買
20	,6443.TW,元晶,34.1,1.19,7879,47.4,-28.06,11,投連買
21	,1504.TW,東元,27.25,-0.37,1749,32.95,-13.35,10,投連買
22	,2379.TW,瑞昱,289,-0.52,1352,400,-21.34,10,投連買
23	,2412.TW,中華電,112.5,-0.44,6521,129.5,-9.95,10,投連買
24	,3624.TW,光頡,40.35,0.62,414,87.6,-51.98,10,投連買
25	,2301.TW,光寶科,64,-0.47,4678,68.2,-4.05,9,投連買
26	,2382.TW,廣達,71.2,-0.97,4354,85,-9.15,9,投連買
27	,2618.TW,長榮航,28.1,-2.09,27994,35.35,-18.95,9,投連買
28	,5009.TW,榮剛,37.5,-0.66,11974,30.1,24.58,9,投連買
29	,1402.TW,遠東新,31.55,-4.39,10632,30.1,10.01,8,投連買
30	,2354.TW,鴻準,51.4,-1.15,1092,60.1,-11.27,8,投連買
31	,2603.TW,長榮,167.5,-2.33,36972,141.5,-38.68,8,投連買
32	,2609.TW,陽明,67.3,-1.03,57425,123,-31.31,8,投連買
33	,2881.TW,富邦金,56.7,-0.18,6587,73.5,-13.91,8,投連買
34	,2885.TW,元大金,21.8,-0.91,10786,26.15,-8.21,8,投連買
35	,2887.TW,台新金,15.2,0,6593,19.4,-14.8,8,投連買
36	,2377.TW,微星,119.5,1.7,2513,123,5.87,7,投連買
37	,2395.TW,研華,333,-1.48,273,370.5,-7.88,7,投連買
38	,3533.TW,嘉澤,829,0.36,375,744,14.22,7,投連買
39	,1795.TW,美時,232,0.22,11755,133.5,76.33,6,投連買
40	,2313.TW,華通,45.95,-1.08,9582,47.55,-3.36,6,投連買
41	,2497.TW,怡利電,72.9,-0.82,961,98.8,-26.21,6,投連買
42	,3491.TW,昇達科,136.5,1.11,719,170.5,-17.55,6,投連買
43	,8069.TW,元太,167,-1.47,11565,177,-4.02,6,投連買
44	,2327.TW,國巨,460,-1.39,1468,413,-7.34,5,投連買
45	,2409.TW,友達,15.4,0.65,36394,18.55,-17.65,5,投連買
46	,2454.TW,聯發科,660,-0.15,2431,838,-13.41,5,投連買
47	,2455.TW,全新,67,0,1464,91.2,-22.75,5,投連買
48	,2606.TW,裕民,50.1,-3.47,10468,64.8,-17.09,5,投連買
49	,2610.TW,華航,19,-1.55,26392,28.9,-31.83,5,投連買
50	,3017.TW,奇鋐,111,-1.77,2015,106,8.72,5,投連買
51	,3711.TW,日月光投控,93.8,-3.6,11870,98.1,3.58,5,投連買
52	,4105.TW,東洋,82.8,0.24,1226,77.5,11.46,5,投連買
53	,5289.TW,宜鼎,181.5,-1.36,100,208,-3.89,5,投連買
54	,6146.TW,耕興,231,2.21,247,194.5,24.86,5,投連買
55	,6531.TW,愛普*,170,0,2500,270.5,-35.51,5,投連買
56	,6669.TW,緯穎,819,-1.33,686,996,-15.14,5,投連買
57	,8454.TW,富邦媒,626,0,570,984,-22.34,5,投連買
