符合條件商品
資料日期：2022年  5月  6日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/06),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:42 符合檔數(44)
1	,1326.TW,台化,69.4,-0.72,1689,79.2,-6.9,20,投連買
2	,1402.TW,遠東新,31.55,-4.39,10632,30.2,9.66,20,投連買
3	,2301.TW,光寶科,64,-0.47,4678,64.8,0.98,20,投連買
4	,2354.TW,鴻準,51.4,-1.15,1092,60.5,-11.85,20,投連買
5	,2618.TW,長榮航,28.1,-2.09,27994,36.2,-20.85,20,投連買
6	,2801.TW,彰銀,17.25,-0.29,2566,18.15,-1.32,20,投連買
7	,2881.TW,富邦金,56.7,-0.18,6587,71.3,-11.25,20,投連買
8	,2885.TW,元大金,21.8,-0.91,10786,25.6,-6.24,20,投連買
9	,2887.TW,台新金,15.2,0,6593,18.4,-10.17,20,投連買
10	,2890.TW,永豐金,16.7,-4.84,27291,17.75,-0.48,20,投連買
11	,6147.TW,頎邦,58.6,0.51,604,68.3,-4.65,20,投連買
12	,2377.TW,微星,119.5,1.7,2513,125,4.18,19,投連買
13	,2327.TW,國巨,460,-1.39,1468,408,-6.21,17,投連買
14	,6669.TW,緯穎,819,-1.33,686,995,-15.05,17,投連買
15	,1216.TW,統一,65.9,0,2803,67.3,1.93,15,投連買
16	,1301.TW,台塑,86.8,-0.46,6046,105.5,-10.93,15,投連買
17	,2408.TW,南亞科,51.4,-0.58,5241,66.8,-17.72,15,投連買
18	,3045.TW,台灣大,94.8,0,2514,106,-6.86,15,投連買
19	,3044.TW,健鼎,96,1.59,1391,124,-17.16,12,投連買
20	,4938.TW,和碩,64.2,0.31,3317,70.6,-1.7,12,投連買
21	,6770.TW,力積電,33.3,-0.3,10173,53.8,-36.79,12,投連買
22	,2345.TW,智邦,237.5,-6.5,4085,226,7.64,11,投連買
23	,2356.TW,英業達,26,0.19,6530,25.8,7,11,投連買
24	,2357.TW,華碩,271,-1.63,1392,358,-12.83,11,投連買
25	,2379.TW,瑞昱,289,-0.52,1352,409,-23.07,11,投連買
26	,3702.TW,大聯大,47.8,-0.52,2583,54.4,-5.89,11,投連買
27	,2317.TW,鴻海,101,0,15490,104,2.12,10,投連買
28	,1303.TW,南亞,70.3,-1.54,4616,86.6,-10.49,9,投連買
29	,2353.TW,宏碁,23.15,0.22,5082,28.25,-9.92,9,投連買
30	,3711.TW,日月光投控,93.8,-3.6,11870,95.9,5.95,9,投連買
31	,1560.TW,中砂,109.5,-1.35,2814,127,-11.86,8,投連買
32	,2609.TW,陽明,67.3,-1.03,57425,130.5,-35.26,8,投連買
33	,2347.TW,聯強,61,-0.81,2957,78.8,-16.64,7,投連買
34	,2382.TW,廣達,71.2,-0.97,4354,85.6,-9.78,7,投連買
35	,2603.TW,長榮,167.5,-2.33,36972,154,-43.66,7,投連買
36	,2637.TW,慧洋-KY,64.8,-3.28,13996,108,-36.67,7,投連買
37	,2883.TW,開發金,12.7,-0.78,8936,17.45,-21.75,7,投連買
38	,2892.TW,第一金,26.3,-0.38,6392,26.85,3.75,7,投連買
39	,2912.TW,統一超,268,-1.47,996,275,0.64,7,投連買
40	,3231.TW,緯創,29.9,-0.83,12268,29.05,12.32,7,投連買
41	,4919.TW,新唐,117,-2.09,4502,171.5,-28.8,7,投連買
42	,2351.TW,順德,99.5,1.22,927,134.5,-24.09,6,投連買
43	,3661.TW,世芯-KY,803,-1.35,2950,870,-6.53,6,投連買
44	,6781.TW,AES-KY,680,1.34,965,893,-22.73,6,投連買
