符合條件商品
資料日期：2022年  7月 11日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/11),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:32 符合檔數(49)
1	,1402.TW,遠東新,31.55,-4.39,10632,31.5,5.13,20,投連買
2	,2308.TW,台達電,281,-1.92,5149,229.5,22.44,20,投連買
3	,2324.TW,仁寶,22.95,0.44,9576,21.9,4.79,20,投連買
4	,2357.TW,華碩,271,-1.63,1392,309.5,0.84,20,投連買
5	,2474.TW,可成,169,-1.74,2651,161,11.25,20,投連買
6	,5876.TW,上海商銀,44.25,-0.45,2405,49.75,-11.06,20,投連買
7	,1319.TW,東陽,41.05,0.37,2564,48.65,-15.62,16,投連買
8	,2887.TW,台新金,15.2,0,6593,15.5,6.67,16,投連買
9	,3008.TW,大立光,2140,0,324,1880,16.04,16,投連買
10	,1216.TW,統一,65.9,0,2803,69.3,-1.01,14,投連買
11	,2855.TW,統一證,15.85,0,341,17.5,1.54,13,投連買
12	,6005.TW,群益證,11.1,0,1344,13.2,-3.31,13,投連買
13	,1101.TW,台泥,34.05,-1.16,23484,41.1,-6.64,12,投連買
14	,2301.TW,光寶科,64,-0.47,4678,57.1,14.59,12,投連買
15	,2347.TW,聯強,61,-0.81,2957,51.8,17.76,12,投連買
16	,2356.TW,英業達,26,0.19,6530,24.1,14.59,12,投連買
17	,2886.TW,兆豐金,30.55,-0.97,8425,34.3,-5.12,12,投連買
18	,3702.TW,大聯大,47.8,-0.52,2583,52.6,-2.67,12,投連買
19	,5347.TW,世界,81.5,-1.69,3288,71.3,14.31,12,投連買
20	,2382.TW,廣達,71.2,-0.97,4354,78,-0.99,11,投連買
21	,2890.TW,永豐金,16.7,-4.84,27291,16.15,9.36,10,投連買
22	,3045.TW,台灣大,94.8,0,2514,103.5,-8.41,10,投連買
23	,3218.TW,大學光,290,0.17,438,301,1.16,10,投連買
24	,1513.TW,中興電,66,0.15,12515,55,26.46,9,投連買
25	,2313.TW,華通,45.95,-1.08,9582,43.9,4.67,8,投連買
26	,2812.TW,台中銀,12.8,-0.39,3299,13.65,0.31,8,投連買
27	,2888.TW,新光金,8.75,-0.57,13386,8.45,3.55,8,投連買
28	,2889.TW,國票金,11.35,0,2314,13.3,-10.42,8,投連買
29	,3708.TW,上緯投控,94.6,-1.77,1112,116,-18.45,8,投連買
30	,4551.TW,智伸科,146,-0.68,691,172.5,-12.7,8,投連買
31	,4979.TW,華星光,41.6,-3.48,11451,27,54.07,8,投連買
32	,8926.TW,台汽電,32.2,-0.46,354,37.45,-9.8,8,投連買
33	,3264.TW,欣銓,49.85,-0.89,1243,36.6,36.2,7,投連買
34	,5434.TW,崇越,167.5,0.9,197,137,22.26,7,投連買
35	,6770.TW,力積電,33.3,-0.3,10173,40.1,-15.2,7,投連買
36	,2352.TW,佳世達,27.5,1.66,4573,28.95,3.46,6,投連買
37	,2353.TW,宏碁,23.15,0.22,5082,21.6,7.18,6,投連買
38	,2377.TW,微星,119.5,1.7,2513,106.5,22.28,6,投連買
39	,3558.TW,神準,206,-0.48,1476,199,4.87,6,投連買
40	,2303.TW,聯電,41.95,-2.1,34060,38.6,8.68,5,投連買
41	,2441.TW,超豐,48.2,-2.33,4006,60.6,-13.87,5,投連買
42	,2609.TW,陽明,67.3,-1.03,57425,88.2,-23.7,5,投連買
43	,2801.TW,彰銀,17.25,-0.29,2566,17.25,3.85,5,投連買
44	,2880.TW,華南金,22.5,-1.1,4175,21.85,10.02,5,投連買
45	,3406.TW,玉晶光,364,-0.68,820,402,-7.64,5,投連買
46	,5880.TW,合庫金,25.95,-0.76,4866,25.65,7.99,5,投連買
47	,6679.TW,鈺太,229,0.44,465,215,6.51,5,投連買
48	,8016.TW,矽創,173.5,-0.29,574,186,14.91,5,投連買
49	,9910.TW,豐泰,207.5,-1.19,2962,179.5,15.6,5,投連買
