符合條件商品
資料日期：2022年  1月 10日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/10),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:18 符合檔數(31)
1	,2347.TW,聯強,61,-0.81,2957,66.2,-0.78,18,投連買
2	,6488.TW,環球晶,435.5,-2.57,2065,838,-47.06,13,投連買
3	,2108.TW,南帝,38.2,-0.26,608,87.1,-51.47,11,投連買
4	,2458.TW,義隆,86.1,-1.71,718,165.5,-41.21,11,投連買
5	,2542.TW,興富發,40.35,-3.93,8630,46.35,4.53,11,投連買
6	,6176.TW,瑞儀,106,0.47,1064,101.5,13.76,11,投連買
7	,1440.TW,南紡,17.3,-1.42,812,24.55,-26.23,9,投連買
8	,2353.TW,宏碁,23.15,0.22,5082,30.25,-15.88,9,投連買
9	,2382.TW,廣達,71.2,-0.97,4354,92.5,-16.51,9,投連買
10	,2637.TW,慧洋-KY,64.8,-3.28,13996,79.6,-14.07,9,投連買
11	,3008.TW,大立光,2140,0,324,2475,-8.97,9,投連買
12	,6116.TW,彩晶,11.1,0.91,3518,17,-29.3,9,投連買
13	,8415.TW,大國鋼,38.35,-0.78,181,38.4,5.13,9,投連買
14	,6278.TW,台表科,92.4,-0.86,1062,136.5,-26.94,8,投連買
15	,2233.TW,宇隆,99.5,0.3,88,106,-1.55,7,投連買
16	,6196.TW,帆宣,117,-0.43,361,183.5,-33.47,7,投連買
17	,2324.TW,仁寶,22.95,0.44,9576,24.85,0.26,6,投連買
18	,2330.TW,台積電,455,-2.78,26724,643,-27.68,6,投連買
19	,2357.TW,華碩,271,-1.63,1392,378.5,-17.55,6,投連買
20	,3665.TW,貿聯-KY,251,-2.33,1391,259,-0.07,6,投連買
21	,2356.TW,英業達,26,0.19,6530,25.45,8.47,5,投連買
22	,2801.TW,彰銀,17.25,-0.29,2566,17.8,0.64,5,投連買
23	,2880.TW,華南金,22.5,-1.1,4175,22,9.22,5,投連買
24	,2883.TW,開發金,12.7,-0.78,8936,17.35,-21.26,5,投連買
25	,2884.TW,玉山金,24.1,-1.03,10272,28.95,-9.06,5,投連買
26	,2886.TW,兆豐金,30.55,-0.97,8425,36.15,-9.99,5,投連買
27	,2887.TW,台新金,15.2,0,6593,19.05,-13.24,5,投連買
28	,2891.TW,中信金,21.9,-1.13,23817,26.4,-12.36,5,投連買
29	,3231.TW,緯創,29.9,-0.83,12268,29.1,12.15,5,投連買
30	,4938.TW,和碩,64.2,0.31,3317,68.8,0.86,5,投連買
31	,5880.TW,合庫金,25.95,-0.76,4866,26.3,5.32,5,投連買
