符合條件商品
資料日期：2022年 12月 12日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/12),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:05 符合檔數(29)
1	,1303.TW,南亞,70.3,-1.54,4616,73.3,-4.09,18,投連買
2	,2353.TW,宏碁,23.15,0.22,5082,23.55,-1.7,18,投連買
3	,2881.TW,富邦金,56.7,-0.18,6587,57.5,-1.39,17,投連買
4	,2883.TW,開發金,12.7,-0.78,8936,12.95,-1.93,15,投連買
5	,2891.TW,中信金,21.9,-1.13,23817,22.9,-4.37,15,投連買
6	,2002.TW,中鋼,30.7,0.16,37216,29,5.86,13,投連買
7	,1301.TW,台塑,86.8,-0.46,6046,86.7,0.12,10,投連買
8	,2327.TW,國巨,460,-1.39,1468,485.5,-5.25,10,投連買
9	,2015.TW,豐興,65.9,1.85,274,65.7,0.3,8,投連買
10	,2451.TW,創見,66.8,0.45,561,66.9,-0.15,8,投連買
11	,2504.TW,國產,25.1,1.01,1440,25.05,0.2,8,投連買
12	,3010.TW,華立,85.6,1.66,269,86.6,-1.15,8,投連買
13	,3218.TW,大學光,290,0.17,438,292.5,-0.85,8,投連買
14	,4919.TW,新唐,117,-2.09,4502,122,-4.1,8,投連買
15	,5306.TW,桂盟,140,0.72,338,157,-9.41,8,投連買
16	,6257.TW,矽格,48.85,0.31,824,49.4,-1.11,8,投連買
17	,6412.TW,群電,74.5,2.48,374,74,0.68,8,投連買
18	,8150.TW,南茂,32.9,1.23,1428,33,-0.3,8,投連買
19	,9917.TW,中保科,99.6,1.32,404,99.3,0.3,8,投連買
20	,2634.TW,漢翔,34.55,3.13,14471,34.85,-0.86,7,投連買
21	,4137.TW,麗豐-KY,206,-2.37,510,201,2.49,7,投連買
22	,6239.TW,力成,81.3,0.62,1926,82.6,-1.57,7,投連買
23	,2204.TW,中華,50.1,0.91,1497,54.5,-8.07,6,投連買
24	,2206.TW,三陽工業,33.7,0.45,1845,37.4,-9.89,6,投連買
25	,3587.TW,閎康,165,3.13,1620,164.5,0.3,6,投連買
26	,4770.TW,上品,300.5,-4.6,1157,324.5,-7.4,6,投連買
27	,8050.TW,廣積,78.9,1.81,7925,85.6,-7.83,6,投連買
28	,2748.TW,雲品,58.2,0.87,303,58.8,-1.02,5,投連買
29	,2885.TW,元大金,21.8,-0.91,10786,22.4,-2.68,5,投連買
