符合條件商品
資料日期：2022年  7月 14日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/14),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:31 符合檔數(29)
1	,1402.TW,遠東新,31.55,-4.39,10632,31.95,3.65,20,投連買
2	,2308.TW,台達電,281,-1.92,5149,239.5,17.33,20,投連買
3	,2474.TW,可成,169,-1.74,2651,168.5,6.3,20,投連買
4	,3008.TW,大立光,2140,0,324,1905,14.52,19,投連買
5	,1101.TW,台泥,34.05,-1.16,23484,41.7,-7.97,15,投連買
6	,2356.TW,英業達,26,0.19,6530,22.7,14.54,15,投連買
7	,2886.TW,兆豐金,30.55,-0.97,8425,34.55,-5.83,15,投連買
8	,3702.TW,大聯大,47.8,-0.52,2583,52.1,-1.75,15,投連買
9	,2382.TW,廣達,71.2,-0.97,4354,80.3,-3.84,14,投連買
10	,2890.TW,永豐金,16.7,-4.84,27291,15.65,12.91,13,投連買
11	,3045.TW,台灣大,94.8,0,2514,105.5,-10.14,13,投連買
12	,3218.TW,大學光,290,0.17,438,314,-3.03,13,投連買
13	,3708.TW,上緯投控,94.6,-1.77,1112,116,-18.45,11,投連買
14	,2352.TW,佳世達,27.5,1.66,4573,29.65,0.99,9,投連買
15	,2377.TW,微星,119.5,1.7,2513,109.5,18.93,9,投連買
16	,2303.TW,聯電,41.95,-2.1,34060,38.8,8.12,8,投連買
17	,6781.TW,AES-KY,680,1.34,965,1070,-36.45,7,投連買
18	,8069.TW,元太,167,-1.47,11565,175.5,-3.19,7,投連買
19	,2633.TW,台灣高鐵,28.75,-0.52,2418,29.3,-1.88,6,投連買
20	,3231.TW,緯創,29.9,-0.83,12268,24.3,23.05,6,投連買
21	,5425.TW,台半,75.3,0,4216,75.5,2.93,6,投連買
22	,6669.TW,緯穎,819,-1.33,686,702,16.67,6,投連買
23	,8028.TW,昇陽半導體,57.5,-2.87,2439,66.5,-7.24,6,投連買
24	,2201.TW,裕隆,59.1,-1.01,17319,49,25.24,5,投連買
25	,2891.TW,中信金,21.9,-1.13,23817,22.25,-1.57,5,投連買
26	,3017.TW,奇鋐,111,-1.77,2015,101,14.09,5,投連買
27	,3711.TW,日月光投控,93.8,-3.6,11870,78.4,19.64,5,投連買
28	,6546.TW,正基,71.1,-0.7,189,128.5,-44.67,5,投連買
29	,8046.TW,南電,242,-0.41,10124,247,-2.02,5,投連買
