符合條件商品
資料日期：2022年  7月 27日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/27),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:29 符合檔數(51)
1	,1101.TW,台泥,34.05,-1.16,23484,37.85,-10.04,20,投連買
2	,1402.TW,遠東新,31.55,-4.39,10632,31.75,4.3,20,投連買
3	,2382.TW,廣達,71.2,-0.97,4354,83.4,-7.4,20,投連買
4	,3702.TW,大聯大,47.8,-0.52,2583,49.45,-3.34,20,投連買
5	,2352.TW,佳世達,27.5,1.66,4573,30.6,-2.14,18,投連買
6	,2377.TW,微星,119.5,1.7,2513,115,13.24,18,投連買
7	,1304.TW,台聚,22.1,1.61,6105,24.8,-2.21,10,投連買
8	,1717.TW,長興,31.5,-1.25,930,33.3,-4.31,10,投連買
9	,1102.TW,亞泥,41.55,0.24,6062,44.45,1.22,9,投連買
10	,1710.TW,東聯,18.5,1.09,1345,17.25,7.25,9,投連買
11	,2014.TW,中鴻,27.6,1.1,53751,24.6,12.2,9,投連買
12	,2103.TW,台橡,26.95,-1.1,635,25.4,6.1,9,投連買
13	,9940.TW,信義,27.2,-0.18,182,30.7,-11.4,9,投連買
14	,1314.TW,中石化,9.86,-1,4928,10,-1.4,8,投連買
15	,1907.TW,永豐餘,24.45,-1.21,810,24,1.87,8,投連買
16	,2002.TW,中鋼,30.7,0.16,37216,27.6,11.23,8,投連買
17	,2015.TW,豐興,65.9,1.85,274,65.1,1.23,8,投連買
18	,2441.TW,超豐,48.2,-2.33,4006,61.5,-15.13,8,投連買
19	,2451.TW,創見,66.8,0.45,561,61.8,8.09,8,投連買
20	,2492.TW,華新科,78.7,-1.38,848,101.5,-18.56,8,投連買
21	,2504.TW,國產,25.1,1.01,1440,24.45,2.66,8,投連買
22	,2610.TW,華航,19,-1.55,26392,23.1,-17.75,8,投連買
23	,2615.TW,萬海,86.2,-1.15,55180,104.5,-17.51,8,投連買
24	,2880.TW,華南金,22.5,-1.1,4175,22.8,5.44,8,投連買
25	,2890.TW,永豐金,16.7,-4.84,27291,16.5,7.05,8,投連買
26	,2892.TW,第一金,26.3,-0.38,6392,26.35,5.75,8,投連買
27	,3036.TW,文曄,62.7,-0.95,1327,68.7,-8.73,8,投連買
28	,4915.TW,致伸,55.1,-0.9,3460,67.4,-18.25,8,投連買
29	,5522.TW,遠雄,58.5,0.34,1205,62.2,-2.42,8,投連買
30	,5880.TW,合庫金,25.95,-0.76,4866,26.95,2.77,8,投連買
31	,6770.TW,力積電,33.3,-0.3,10173,39.45,-13.8,8,投連買
32	,1434.TW,福懋,26.3,-0.19,479,25.8,1.94,7,投連買
33	,1504.TW,東元,27.25,-0.37,1749,29.25,-6.84,7,投連買
34	,1720.TW,生達,59.1,0.17,11057,46.9,33.11,7,投連買
35	,1722.TW,台肥,53.1,-0.56,1033,63.2,-12.25,7,投連買
36	,2105.TW,正新,33.75,-0.74,1203,35.35,-4.53,7,投連買
37	,2356.TW,英業達,26,0.19,6530,23.4,11.11,7,投連買
38	,3711.TW,日月光投控,93.8,-3.6,11870,85.1,10.22,7,投連買
39	,6005.TW,群益證,11.1,0,1344,11.4,-2.63,7,投連買
40	,6412.TW,群電,74.5,2.48,374,71.8,3.76,7,投連買
41	,9910.TW,豐泰,207.5,-1.19,2962,172.5,20.29,7,投連買
42	,2344.TW,華邦電,20.1,-0.99,9528,22.85,-12.04,6,投連買
43	,2887.TW,台新金,15.2,0,6593,15.55,6.29,6,投連買
44	,8046.TW,南電,242,-0.41,10124,263.5,-8.16,6,投連買
45	,1802.TW,台玻,21.2,0.24,12096,17.55,20.8,5,投連買
46	,2207.TW,和泰車,592,-0.67,113,599,-1.17,5,投連買
47	,2834.TW,臺企銀,12.9,-0.39,8238,12.25,10.07,5,投連買
48	,2912.TW,統一超,268,-1.47,996,291.5,-5.06,5,投連買
49	,3189.TW,景碩,107,0,9581,149,-25.95,5,投連買
50	,3481.TW,群創,11.1,0,42046,10.65,3.74,5,投連買
51	,6446.TW,藥華藥,488.5,-1.81,841,553,-11.66,5,投連買
