符合條件商品
資料日期：2022年  7月 12日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/12),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:32 符合檔數(43)
1	,1402.TW,遠東新,31.55,-4.39,10632,31.5,5.13,20,投連買
2	,2308.TW,台達電,281,-1.92,5149,231,21.65,20,投連買
3	,2324.TW,仁寶,22.95,0.44,9576,21.85,5.03,20,投連買
4	,2357.TW,華碩,271,-1.63,1392,306.5,1.82,20,投連買
5	,2474.TW,可成,169,-1.74,2651,161,11.25,20,投連買
6	,5876.TW,上海商銀,44.25,-0.45,2405,48.8,-9.32,20,投連買
7	,2887.TW,台新金,15.2,0,6593,14.85,11.27,17,投連買
8	,3008.TW,大立光,2140,0,324,1835,18.88,17,投連買
9	,1216.TW,統一,65.9,0,2803,69.5,-1.29,15,投連買
10	,2855.TW,統一證,15.85,0,341,14.2,11.62,14,投連買
11	,6005.TW,群益證,11.1,0,1344,12.5,2.12,14,投連買
12	,1101.TW,台泥,34.05,-1.16,23484,41,-6.4,13,投連買
13	,2301.TW,光寶科,64,-0.47,4678,56.8,15.21,13,投連買
14	,2347.TW,聯強,61,-0.81,2957,51.8,17.76,13,投連買
15	,2356.TW,英業達,26,0.19,6530,23.7,16.49,13,投連買
16	,2886.TW,兆豐金,30.55,-0.97,8425,33.45,-2.74,13,投連買
17	,3702.TW,大聯大,47.8,-0.52,2583,51.5,-0.6,13,投連買
18	,2382.TW,廣達,71.2,-0.97,4354,76.8,0.55,12,投連買
19	,2890.TW,永豐金,16.7,-4.84,27291,15.65,12.91,11,投連買
20	,3045.TW,台灣大,94.8,0,2514,104,-8.85,11,投連買
21	,3218.TW,大學光,290,0.17,438,294,3.57,11,投連買
22	,1513.TW,中興電,66,0.15,12515,54.1,28.55,10,投連買
23	,2812.TW,台中銀,12.8,-0.39,3299,13.45,1.75,9,投連買
24	,2888.TW,新光金,8.75,-0.57,13386,8.2,6.71,9,投連買
25	,2889.TW,國票金,11.35,0,2314,12.8,-6.89,9,投連買
26	,3708.TW,上緯投控,94.6,-1.77,1112,114,-17.02,9,投連買
27	,4551.TW,智伸科,146,-0.68,691,166.5,-9.55,9,投連買
28	,4979.TW,華星光,41.6,-3.48,11451,29,43.45,9,投連買
29	,8926.TW,台汽電,32.2,-0.46,354,37.5,-9.93,9,投連買
30	,5434.TW,崇越,167.5,0.9,197,135,24.07,8,投連買
31	,2352.TW,佳世達,27.5,1.66,4573,28.6,4.72,7,投連買
32	,2353.TW,宏碁,23.15,0.22,5082,21.4,8.18,7,投連買
33	,2377.TW,微星,119.5,1.7,2513,104.5,24.62,7,投連買
34	,2303.TW,聯電,41.95,-2.1,34060,36.75,14.15,6,投連買
35	,2441.TW,超豐,48.2,-2.33,4006,59.2,-11.83,6,投連買
36	,2609.TW,陽明,67.3,-1.03,57425,82.1,-18.03,6,投連買
37	,2880.TW,華南金,22.5,-1.1,4175,21.4,12.33,6,投連買
38	,3406.TW,玉晶光,364,-0.68,820,403,-7.86,6,投連買
39	,5880.TW,合庫金,25.95,-0.76,4866,25.2,9.91,6,投連買
40	,9910.TW,豐泰,207.5,-1.19,2962,173,19.94,6,投連買
41	,6279.TW,胡連,149.5,-1.64,1303,151,2.16,5,投連買
42	,6781.TW,AES-KY,680,1.34,965,1035,-33.33,5,投連買
43	,8069.TW,元太,167,-1.47,11565,168.5,0.83,5,投連買
