符合條件商品
資料日期：2022年  9月  5日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/05),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:19 符合檔數(72)
1	,1101.TW,台泥,34.05,-1.16,23484,39.1,-12.92,20,投連買
2	,1303.TW,南亞,70.3,-1.54,4616,67.1,4.77,20,投連買
3	,1326.TW,台化,69.4,-0.72,1689,67.7,2.51,20,投連買
4	,1402.TW,遠東新,31.55,-4.39,10632,31.75,-0.63,20,投連買
5	,2377.TW,微星,119.5,1.7,2513,112.5,6.22,20,投連買
6	,2408.TW,南亞科,51.4,-0.58,5241,51.1,0.59,20,投連買
7	,2892.TW,第一金,26.3,-0.38,6392,26.45,-0.57,20,投連買
8	,3702.TW,大聯大,47.8,-0.52,2583,50.7,-5.72,20,投連買
9	,5876.TW,上海商銀,44.25,-0.45,2405,49,-9.69,20,投連買
10	,5880.TW,合庫金,25.95,-0.76,4866,27.15,-4.42,20,投連買
11	,2383.TW,台光電,176.5,-0.84,2034,171.5,2.92,18,投連買
12	,3661.TW,世芯-KY,803,-1.35,2950,870,-6.53,18,投連買
13	,6269.TW,台郡,99.2,-0.8,645,92.7,7.01,18,投連買
14	,2002.TW,中鋼,30.7,0.16,37216,29,5.86,17,投連買
15	,2347.TW,聯強,61,-0.81,2957,54.9,11.11,17,投連買
16	,2353.TW,宏碁,23.15,0.22,5082,21.55,7.42,17,投連買
17	,2883.TW,開發金,12.7,-0.78,8936,13.1,-3.05,17,投連買
18	,2885.TW,元大金,21.8,-0.91,10786,20.3,7.39,17,投連買
19	,2890.TW,永豐金,16.7,-4.84,27291,17.65,-5.38,17,投連買
20	,2207.TW,和泰車,592,-0.67,113,587,0.85,16,投連買
21	,2327.TW,國巨,460,-1.39,1468,308.5,19.6,16,投連買
22	,2344.TW,華邦電,20.1,-0.99,9528,21,-4.29,16,投連買
23	,6505.TW,台塑化,80.1,-1.11,1418,81.8,-2.08,16,投連買
24	,1102.TW,亞泥,41.55,0.24,6062,42.65,-2.58,15,投連買
25	,1304.TW,台聚,22.1,1.61,6105,22.8,-3.07,15,投連買
26	,1717.TW,長興,31.5,-1.25,930,32.75,-7.08,15,投連買
27	,2352.TW,佳世達,27.5,1.66,4573,28.85,-4.68,15,投連買
28	,2492.TW,華新科,78.7,-1.38,848,87.4,-9.95,15,投連買
29	,2615.TW,萬海,86.2,-1.15,55180,76.2,13.12,15,投連買
30	,2882.TW,國泰金,41.15,1.86,33982,44.05,-6.58,15,投連買
31	,6239.TW,力成,81.3,0.62,1926,82.6,-1.57,15,投連買
32	,2382.TW,廣達,71.2,-0.97,4354,79.2,-10.1,14,投連買
33	,2801.TW,彰銀,17.25,-0.29,2566,17.45,-1.15,13,投連買
34	,2880.TW,華南金,22.5,-1.1,4175,22.95,-1.96,13,投連買
35	,2886.TW,兆豐金,30.55,-0.97,8425,35.3,-13.46,13,投連買
36	,2324.TW,仁寶,22.95,0.44,9576,22.55,1.77,12,投連買
37	,2356.TW,英業達,26,0.19,6530,22.95,13.29,12,投連買
38	,2357.TW,華碩,271,-1.63,1392,258,5.04,12,投連買
39	,3036.TW,文曄,62.7,-0.95,1327,63,-0.48,12,投連買
40	,3044.TW,健鼎,96,1.59,1391,96.9,-0.93,12,投連買
41	,6770.TW,力積電,33.3,-0.3,10173,30.55,9,12,投連買
42	,1215.TW,卜蜂,78.3,0.77,1049,79.8,-1.88,11,投連買
43	,1232.TW,大統益,141.5,-0.35,131,160,-11.56,11,投連買
44	,2015.TW,豐興,65.9,1.85,274,65.8,0.15,11,投連買
45	,2441.TW,超豐,48.2,-2.33,4006,56.6,-14.84,11,投連買
46	,2451.TW,創見,66.8,0.45,561,65,2.77,11,投連買
47	,2504.TW,國產,25.1,1.01,1440,25.2,-0.4,11,投連買
48	,2881.TW,富邦金,56.7,-0.18,6587,56.6,5.19,11,投連買
49	,3010.TW,華立,85.6,1.66,269,90.8,-5.73,11,投連買
50	,5306.TW,桂盟,140,0.72,338,162.5,-11.3,11,投連買
51	,5522.TW,遠雄,58.5,0.34,1205,63.6,-4.57,11,投連買
52	,9940.TW,信義,27.2,-0.18,182,31.3,-13.1,11,投連買
53	,2301.TW,光寶科,64,-0.47,4678,67.5,-5.19,10,投連買
54	,3680.TW,家登,254.5,0.79,478,270,-4.32,9,投連買
55	,2337.TW,旺宏,35,0.57,15889,31.7,10.41,8,投連買
56	,4977.TW,眾達-KY,97.5,-1.42,2016,117.5,-17.02,8,投連買
57	,1216.TW,統一,65.9,0,2803,65.7,0.3,7,投連買
58	,1301.TW,台塑,86.8,-0.46,6046,89.3,-2.8,7,投連買
59	,3008.TW,大立光,2140,0,324,1925,11.17,7,投連買
60	,3105.TW,穩懋,138,0.36,2757,161,-14.29,7,投連買
61	,5904.TW,寶雅,447.5,-0.33,243,445.5,0.45,7,投連買
62	,9910.TW,豐泰,207.5,-1.19,2962,163.5,26.91,7,投連買
63	,2303.TW,聯電,41.95,-2.1,34060,39.8,5.4,6,投連買
64	,2884.TW,玉山金,24.1,-1.03,10272,27.55,-12.52,6,投連買
65	,9942.TW,茂順,109.5,2.34,477,102,7.35,6,投連買
66	,1513.TW,中興電,66,0.15,12515,65.2,1.23,5,投連買
67	,2330.TW,台積電,455,-2.78,26724,486,-5.3,5,投連買
68	,2409.TW,友達,15.4,0.65,36394,17.4,-18.04,5,投連買
69	,2887.TW,台新金,15.2,0,6593,15.05,1,5,投連買
70	,3081.TW,聯亞,110.5,-0.9,1673,172,-35.76,5,投連買
71	,5274.TW,信驊,1830,0.83,312,1865,-1.88,5,投連買
72	,5425.TW,台半,75.3,0,4216,94.5,-20.32,5,投連買
