符合條件商品
資料日期：2022年  8月 18日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/18),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:26 符合檔數(40)
1	,1101.TW,台泥,34.05,-1.16,23484,39.8,-14.45,20,投連買
2	,2377.TW,微星,119.5,1.7,2513,116,3.02,20,投連買
3	,2887.TW,台新金,15.2,0,6593,17.45,-5.3,20,投連買
4	,2892.TW,第一金,26.3,-0.38,6392,26.8,-1.87,20,投連買
5	,3702.TW,大聯大,47.8,-0.52,2583,49.9,-4.21,20,投連買
6	,5880.TW,合庫金,25.95,-0.76,4866,27.75,-6.49,20,投連買
7	,1303.TW,南亞,70.3,-1.54,4616,70.6,-0.42,19,投連買
8	,2301.TW,光寶科,64,-0.47,4678,67.7,-5.47,19,投連買
9	,2408.TW,南亞科,51.4,-0.58,5241,53.6,-4.1,19,投連買
10	,2303.TW,聯電,41.95,-2.1,34060,42.5,-1.29,16,投連買
11	,2409.TW,友達,15.4,0.65,36394,15.7,-9.14,15,投連買
12	,2474.TW,可成,169,-1.74,2651,178,0.62,15,投連買
13	,2891.TW,中信金,21.9,-1.13,23817,24.45,-10.43,14,投連買
14	,5876.TW,上海商銀,44.25,-0.45,2405,50.6,-12.55,12,投連買
15	,6488.TW,環球晶,435.5,-2.57,2065,506,-13.93,12,投連買
16	,1402.TW,遠東新,31.55,-4.39,10632,30.9,2.1,11,投連買
17	,1326.TW,台化,69.4,-0.72,1689,70.1,-1,10,投連買
18	,6278.TW,台表科,92.4,-0.86,1062,104.5,-11.58,9,投連買
19	,8046.TW,南電,242,-0.41,10124,281.5,-14.03,9,投連買
20	,2383.TW,台光電,176.5,-0.84,2034,174.5,7.35,6,投連買
21	,3035.TW,智原,159,0.63,7973,189,-15.87,6,投連買
22	,3529.TW,力旺,1350,1.12,770,1450,-6.9,6,投連買
23	,3661.TW,世芯-KY,803,-1.35,2950,804,1.14,6,投連買
24	,6269.TW,台郡,99.2,-0.8,645,94.3,5.2,6,投連買
25	,6415.TW,矽力*-KY,445,1.37,2330,638,-30.25,6,投連買
26	,6669.TW,緯穎,819,-1.33,686,750,9.2,6,投連買
27	,8299.TW,群聯,305,-0.81,792,309.5,1.83,6,投連買
28	,9921.TW,巨大,209,-1.18,293,265,-18.04,6,投連買
29	,1605.TW,華新,46.75,-1.68,42087,38.2,22.38,5,投連買
30	,2002.TW,中鋼,30.7,0.16,37216,29.2,5.14,5,投連買
31	,2345.TW,智邦,237.5,-6.5,4085,285.5,-16.81,5,投連買
32	,2347.TW,聯強,61,-0.81,2957,55.7,9.52,5,投連買
33	,2353.TW,宏碁,23.15,0.22,5082,22.35,3.58,5,投連買
34	,2881.TW,富邦金,56.7,-0.18,6587,60,-0.77,5,投連買
35	,2883.TW,開發金,12.7,-0.78,8936,13.85,-8.3,5,投連買
36	,2885.TW,元大金,21.8,-0.91,10786,20.8,4.81,5,投連買
37	,2890.TW,永豐金,16.7,-4.84,27291,17.25,-3.19,5,投連買
38	,3653.TW,健策,369.5,-0.81,1389,418,-2.77,5,投連買
39	,5274.TW,信驊,1830,0.83,312,1935,-5.43,5,投連買
40	,6138.TW,茂達,117.5,-0.42,755,141.5,-16.96,5,投連買
