符合條件商品
資料日期：2022年  5月 13日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/13),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:41 符合檔數(33)
1	,1216.TW,統一,65.9,0,2803,65.2,5.22,20,投連買
2	,1301.TW,台塑,86.8,-0.46,6046,102.5,-8.32,20,投連買
3	,1402.TW,遠東新,31.55,-4.39,10632,31,6.8,20,投連買
4	,2301.TW,光寶科,64,-0.47,4678,62.4,4.87,20,投連買
5	,2377.TW,微星,119.5,1.7,2513,130,0.18,20,投連買
6	,2408.TW,南亞科,51.4,-0.58,5241,65.5,-16.08,20,投連買
7	,2885.TW,元大金,21.8,-0.91,10786,23.85,0.65,20,投連買
8	,2890.TW,永豐金,16.7,-4.84,27291,16.95,4.24,20,投連買
9	,3045.TW,台灣大,94.8,0,2514,106.5,-7.3,20,投連買
10	,2356.TW,英業達,26,0.19,6530,25.4,8.7,16,投連買
11	,2357.TW,華碩,271,-1.63,1392,332.5,-6.14,16,投連買
12	,3702.TW,大聯大,47.8,-0.52,2583,53.5,-4.3,16,投連買
13	,2317.TW,鴻海,101,0,15490,104,2.12,15,投連買
14	,1303.TW,南亞,70.3,-1.54,4616,82,-5.47,14,投連買
15	,2353.TW,宏碁,23.15,0.22,5082,28.35,-10.27,14,投連買
16	,2347.TW,聯強,61,-0.81,2957,70.4,-6.7,12,投連買
17	,2382.TW,廣達,71.2,-0.97,4354,82.1,-5.93,12,投連買
18	,2892.TW,第一金,26.3,-0.38,6392,25.6,8.81,12,投連買
19	,3443.TW,創意,726,-0.55,5389,518,41.91,9,投連買
20	,3532.TW,台勝科,142,-2.07,1152,229,-37.08,8,投連買
21	,6176.TW,瑞儀,106,0.47,1064,101.5,13.76,7,投連買
22	,8150.TW,南茂,32.9,1.23,1428,45.95,-20.8,7,投連買
23	,2412.TW,中華電,112.5,-0.44,6521,124,-5.95,6,投連買
24	,6538.TW,倉和,68.9,-0.29,27,89.5,-20.16,6,投連買
25	,8155.TW,博智,108,-1.37,385,166.5,-31.87,6,投連買
26	,2059.TW,川湖,395,-0.63,106,440,-8.07,5,投連買
27	,2324.TW,仁寶,22.95,0.44,9576,22.9,0.22,5,投連買
28	,2441.TW,超豐,48.2,-2.33,4006,71.3,-26.79,5,投連買
29	,3533.TW,嘉澤,829,0.36,375,810,4.91,5,投連買
30	,3596.TW,智易,98.3,-0.2,490,112.5,-6.83,5,投連買
31	,3708.TW,上緯投控,94.6,-1.77,1112,128.5,-25.48,5,投連買
32	,5483.TW,中美晶,143.5,-1.37,3418,160.5,-7.72,5,投連買
33	,9945.TW,潤泰新,43.65,-1.58,3379,71.5,-5.5,5,投連買
