符合條件商品
資料日期：2022年 12月 22日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/22),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:03 符合檔數(59)
1	,2891.TW,中信金,21.9,-1.13,23817,22.15,-1.13,20,投連買
2	,2327.TW,國巨,460,-1.39,1468,466.5,-1.39,18,投連買
3	,6146.TW,耕興,231,2.21,247,226,2.21,10,投連買
4	,1605.TW,華新,46.75,-1.68,42087,47.55,-1.68,8,投連買
5	,2027.TW,大成鋼,43.15,-1.93,15303,44,-1.93,8,投連買
6	,2597.TW,潤弘,121.5,0,132,121.5,0,8,投連買
7	,2637.TW,慧洋-KY,64.8,-3.28,13996,67,-3.28,8,投連買
8	,2903.TW,遠百,21.6,0.47,1990,21.5,0.47,8,投連買
9	,6271.TW,同欣電,201,-4.29,2372,210,-4.29,8,投連買
10	,1305.TW,華夏,26.5,1.15,17566,26.2,1.15,7,投連買
11	,2337.TW,旺宏,35,0.57,15889,34.8,0.57,7,投連買
12	,2345.TW,智邦,237.5,-6.5,4085,254,-6.5,7,投連買
13	,2379.TW,瑞昱,289,-0.52,1352,290.5,-0.52,7,投連買
14	,2395.TW,研華,333,-1.48,273,338,-1.48,7,投連買
15	,2404.TW,漢唐,182,-2.41,755,186.5,-2.41,7,投連買
16	,3042.TW,晶技,83,0.73,539,82.4,0.73,7,投連買
17	,3218.TW,大學光,290,0.17,438,289.5,0.17,7,投連買
18	,3592.TW,瑞鼎,307.5,0,497,307.5,0,7,投連買
19	,4966.TW,譜瑞-KY,825,0.86,553,818,0.86,7,投連買
20	,5871.TW,中租-KY,216.5,0.46,2711,215.5,0.46,7,投連買
21	,6245.TW,立端,91.8,-7.09,8513,98.8,-7.09,7,投連買
22	,6741.TW,91APP*-KY,114.5,-4.98,4956,120.5,-4.98,7,投連買
23	,2031.TW,新光鋼,44,-0.56,5573,44.25,-0.56,6,投連買
24	,2603.TW,長榮,167.5,-2.33,36972,171.5,-2.33,6,投連買
25	,2606.TW,裕民,50.1,-3.47,10468,51.9,-3.47,6,投連買
26	,2615.TW,萬海,86.2,-1.15,55180,87.2,-1.15,6,投連買
27	,2809.TW,京城銀,33.9,-3.42,3989,35.1,-3.42,6,投連買
28	,3008.TW,大立光,2140,0,324,2140,0,6,投連買
29	,3293.TW,鈊象,425.5,-0.23,3602,426.5,-0.23,6,投連買
30	,1301.TW,台塑,86.8,-0.46,6046,87.2,-0.46,5,投連買
31	,1303.TW,南亞,70.3,-1.54,4616,71.4,-1.54,5,投連買
32	,1326.TW,台化,69.4,-0.72,1689,69.9,-0.72,5,投連買
33	,1402.TW,遠東新,31.55,-4.39,10632,33,-4.39,5,投連買
34	,1722.TW,台肥,53.1,-0.56,1033,53.4,-0.56,5,投連買
35	,1802.TW,台玻,21.2,0.24,12096,21.15,0.24,5,投連買
36	,2317.TW,鴻海,101,0,15490,101,0,5,投連買
37	,2353.TW,宏碁,23.15,0.22,5082,23.1,0.22,5,投連買
38	,2383.TW,台光電,176.5,-0.84,2034,178,-0.84,5,投連買
39	,2412.TW,中華電,112.5,-0.44,6521,113,-0.44,5,投連買
40	,2474.TW,可成,169,-1.74,2651,172,-1.74,5,投連買
41	,2542.TW,興富發,40.35,-3.93,8630,42,-3.93,5,投連買
42	,2610.TW,華航,19,-1.55,26392,19.3,-1.55,5,投連買
43	,2885.TW,元大金,21.8,-0.91,10786,22,-0.91,5,投連買
44	,2890.TW,永豐金,16.7,-4.84,27291,17.55,-4.84,5,投連買
45	,2915.TW,潤泰全,66.7,0.15,4192,66.6,0.15,5,投連買
46	,3017.TW,奇鋐,111,-1.77,2015,113,-1.77,5,投連買
47	,3189.TW,景碩,107,0,9581,107,0,5,投連買
48	,3231.TW,緯創,29.9,-0.83,12268,30.15,-0.83,5,投連買
49	,3665.TW,貿聯-KY,251,-2.33,1391,257,-2.33,5,投連買
50	,3706.TW,神達,29.7,-0.17,1384,29.75,-0.17,5,投連買
51	,3711.TW,日月光投控,93.8,-3.6,11870,97.3,-3.6,5,投連買
52	,4958.TW,臻鼎-KY,108,-1.37,2633,109.5,-1.37,5,投連買
53	,5269.TW,祥碩,717,0.14,564,716,0.14,5,投連買
54	,5347.TW,世界,81.5,-1.69,3288,82.9,-1.69,5,投連買
55	,6239.TW,力成,81.3,0.62,1926,80.8,0.62,5,投連買
56	,6770.TW,力積電,33.3,-0.3,10173,33.4,-0.3,5,投連買
57	,8046.TW,南電,242,-0.41,10124,243,-0.41,5,投連買
58	,8150.TW,南茂,32.9,1.23,1428,32.5,1.23,5,投連買
59	,8436.TW,大江,174.5,-3.32,9916,180.5,-3.32,5,投連買
