符合條件商品
資料日期：2022年  5月  3日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/03),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:42 符合檔數(59)
1	,1326.TW,台化,69.4,-0.72,1689,80,-7.82,20,投連買
2	,2801.TW,彰銀,17.25,-0.29,2566,18.3,-2.1,20,投連買
3	,2890.TW,永豐金,16.7,-4.84,27291,18.2,-2.96,20,投連買
4	,4904.TW,遠傳,65.7,-0.3,2525,81,-15.59,20,投連買
5	,4958.TW,臻鼎-KY,108,-1.37,2633,107,5.7,20,投連買
6	,6147.TW,頎邦,58.6,0.51,604,67.3,-3.24,20,投連買
7	,2301.TW,光寶科,64,-0.47,4678,65,0.68,18,投連買
8	,2618.TW,長榮航,28.1,-2.09,27994,35.5,-19.3,18,投連買
9	,1402.TW,遠東新,31.55,-4.39,10632,29.95,10.55,17,投連買
10	,2354.TW,鴻準,51.4,-1.15,1092,59.9,-10.96,17,投連買
11	,2881.TW,富邦金,56.7,-0.18,6587,73.7,-14.14,17,投連買
12	,2885.TW,元大金,21.8,-0.91,10786,25.9,-7.35,17,投連買
13	,2887.TW,台新金,15.2,0,6593,19.3,-14.37,17,投連買
14	,2377.TW,微星,119.5,1.7,2513,123.5,5.44,16,投連買
15	,2395.TW,研華,333,-1.48,273,368.5,-7.38,16,投連買
16	,2327.TW,國巨,460,-1.39,1468,406.5,-5.86,14,投連買
17	,6669.TW,緯穎,819,-1.33,686,1035,-18.34,14,投連買
18	,3374.TW,精材,99.5,-1.49,1508,137,-25.84,13,投連買
19	,1216.TW,統一,65.9,0,2803,68.6,0,12,投連買
20	,1301.TW,台塑,86.8,-0.46,6046,106,-11.35,12,投連買
21	,2408.TW,南亞科,51.4,-0.58,5241,65.9,-16.6,12,投連買
22	,2812.TW,台中銀,12.8,-0.39,3299,14.7,-6.84,12,投連買
23	,2838.TW,聯邦銀,16.1,-0.92,465,16.05,10.27,12,投連買
24	,2855.TW,統一證,15.85,0,341,20.7,-14.14,12,投連買
25	,2891.TW,中信金,21.9,-1.13,23817,28.75,-19.54,12,投連買
26	,3045.TW,台灣大,94.8,0,2514,107,-7.73,12,投連買
27	,9910.TW,豐泰,207.5,-1.19,2962,192.5,10.36,12,投連買
28	,2809.TW,京城銀,33.9,-3.42,3989,38.9,-7.81,11,投連買
29	,3044.TW,健鼎,96,1.59,1391,126.5,-18.8,9,投連買
30	,4938.TW,和碩,64.2,0.31,3317,70.4,-1.43,9,投連買
31	,6770.TW,力積電,33.3,-0.3,10173,53,-35.84,9,投連買
32	,1904.TW,正隆,27.15,-1.09,381,33.7,-13.97,8,投連買
33	,2207.TW,和泰車,592,-0.67,113,578,5.85,8,投連買
34	,2345.TW,智邦,237.5,-6.5,4085,232.5,4.63,8,投連買
35	,2356.TW,英業達,26,0.19,6530,25.35,8.92,8,投連買
36	,2357.TW,華碩,271,-1.63,1392,362,-13.79,8,投連買
37	,2379.TW,瑞昱,289,-0.52,1352,403,-21.93,8,投連買
38	,2884.TW,玉山金,24.1,-1.03,10272,32.7,-19.51,8,投連買
39	,2889.TW,國票金,11.35,0,2314,16,-22.31,8,投連買
40	,3702.TW,大聯大,47.8,-0.52,2583,53.9,-5.03,8,投連買
41	,5876.TW,上海商銀,44.25,-0.45,2405,48.6,-5.63,8,投連買
42	,6285.TW,啟碁,80.8,-2.3,4232,76,9.75,8,投連買
43	,2317.TW,鴻海,101,0,15490,102.5,3.62,7,投連買
44	,2352.TW,佳世達,27.5,1.66,4573,31.55,-5.07,7,投連買
45	,2886.TW,兆豐金,30.55,-0.97,8425,40.85,-20.34,7,投連買
46	,3228.TW,金麗科,187,-1.32,123,316.5,-40.92,7,投連買
47	,6531.TW,愛普*,170,0,2500,264.5,-34.04,7,投連買
48	,8341.TW,日友,162.5,-7.41,2828,225.5,-25.1,7,投連買
49	,8926.TW,台汽電,32.2,-0.46,354,37.75,-10.53,7,投連買
50	,1303.TW,南亞,70.3,-1.54,4616,86.5,-10.39,6,投連買
51	,2353.TW,宏碁,23.15,0.22,5082,28,-9.14,6,投連買
52	,2360.TW,致茂,179,0.56,783,166.5,12.38,6,投連買
53	,2880.TW,華南金,22.5,-1.1,4175,23.45,2.51,6,投連買
54	,3533.TW,嘉澤,829,0.36,375,740,14.84,6,投連買
55	,3711.TW,日月光投控,93.8,-3.6,11870,95.9,5.95,6,投連買
56	,5880.TW,合庫金,25.95,-0.76,4866,28.15,-1.59,6,投連買
57	,1560.TW,中砂,109.5,-1.35,2814,130.5,-14.23,5,投連買
58	,2303.TW,聯電,41.95,-2.1,34060,47.25,-5.45,5,投連買
59	,2609.TW,陽明,67.3,-1.03,57425,126.5,-33.21,5,投連買
