符合條件商品
資料日期：2022年 12月  8日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/08),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:05 符合檔數(34)
1	,1303.TW,南亞,70.3,-1.54,4616,73.3,-4.09,16,投連買
2	,2347.TW,聯強,61,-0.81,2957,59.8,2.01,16,投連買
3	,2353.TW,宏碁,23.15,0.22,5082,23.6,-1.91,16,投連買
4	,2357.TW,華碩,271,-1.63,1392,268,1.12,16,投連買
5	,2881.TW,富邦金,56.7,-0.18,6587,57,-0.53,15,投連買
6	,2882.TW,國泰金,41.15,1.86,33982,40.75,0.98,13,投連買
7	,2883.TW,開發金,12.7,-0.78,8936,12.95,-1.93,13,投連買
8	,2891.TW,中信金,21.9,-1.13,23817,22.8,-3.95,13,投連買
9	,8454.TW,富邦媒,626,0,570,622,0.64,13,投連買
10	,2002.TW,中鋼,30.7,0.16,37216,28.95,6.04,11,投連買
11	,1301.TW,台塑,86.8,-0.46,6046,87.3,-0.57,8,投連買
12	,1476.TW,儒鴻,492.5,1.23,1098,478,3.03,8,投連買
13	,2327.TW,國巨,460,-1.39,1468,478.5,-3.87,8,投連買
14	,6278.TW,台表科,92.4,-0.86,1062,97.6,-5.33,8,投連買
15	,6741.TW,91APP*-KY,114.5,-4.98,4956,102,12.25,8,投連買
16	,8210.TW,勤誠,74.2,-1.07,96,73,1.64,7,投連買
17	,2015.TW,豐興,65.9,1.85,274,66.4,-0.75,6,投連買
18	,2451.TW,創見,66.8,0.45,561,66.8,0,6,投連買
19	,2504.TW,國產,25.1,1.01,1440,25,0.4,6,投連買
20	,3010.TW,華立,85.6,1.66,269,86.1,-0.58,6,投連買
21	,3218.TW,大學光,290,0.17,438,296.5,-2.19,6,投連買
22	,4919.TW,新唐,117,-2.09,4502,124,-5.65,6,投連買
23	,5306.TW,桂盟,140,0.72,338,155.5,-8.54,6,投連買
24	,6176.TW,瑞儀,106,0.47,1064,106,0,6,投連買
25	,6257.TW,矽格,48.85,0.31,824,49.35,-1.01,6,投連買
26	,6412.TW,群電,74.5,2.48,374,73.5,1.36,6,投連買
27	,8150.TW,南茂,32.9,1.23,1428,33.1,-0.6,6,投連買
28	,9917.TW,中保科,99.6,1.32,404,99.4,0.2,6,投連買
29	,1477.TW,聚陽,238.5,0,510,242,-1.45,5,投連買
30	,2634.TW,漢翔,34.55,3.13,14471,35.2,-1.85,5,投連買
31	,3289.TW,宜特,77.8,1.7,3592,88.5,-12.09,5,投連買
32	,4137.TW,麗豐-KY,206,-2.37,510,203,1.48,5,投連買
33	,6239.TW,力成,81.3,0.62,1926,82,-0.85,5,投連買
34	,8155.TW,博智,108,-1.37,385,117,-7.69,5,投連買
