符合條件商品
資料日期：2022年  1月 19日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/19),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:14 符合檔數(23)
1	,2108.TW,南帝,38.2,-0.26,608,84.3,-49.86,18,投連買
2	,2458.TW,義隆,86.1,-1.71,718,163,-40.31,18,投連買
3	,6176.TW,瑞儀,106,0.47,1064,104,11.02,18,投連買
4	,2382.TW,廣達,71.2,-0.97,4354,93.4,-17.32,16,投連買
5	,6116.TW,彩晶,11.1,0.91,3518,16.75,-28.25,16,投連買
6	,2356.TW,英業達,26,0.19,6530,25.15,9.8,12,投連買
7	,2883.TW,開發金,12.7,-0.78,8936,18.85,-27.55,12,投連買
8	,2887.TW,台新金,15.2,0,6593,20.55,-19.58,12,投連買
9	,3231.TW,緯創,29.9,-0.83,12268,30.95,5.43,12,投連買
10	,4938.TW,和碩,64.2,0.31,3317,71,-2.25,12,投連買
11	,3661.TW,世芯-KY,803,-1.35,2950,928,-12.37,11,投連買
12	,3714.TW,富采,46.6,-0.96,1148,95.9,-49.63,11,投連買
13	,6548.TW,長科*,29.95,0,316,98.9,-21.06,11,投連買
14	,2409.TW,友達,15.4,0.65,36394,21.75,-29.78,10,投連買
15	,3264.TW,欣銓,49.85,-0.89,1243,53.2,-0.72,9,投連買
16	,6147.TW,頎邦,58.6,0.51,604,69.1,-5.76,9,投連買
17	,8155.TW,博智,108,-1.37,385,189.5,-40.13,9,投連買
18	,4966.TW,譜瑞-KY,825,0.86,553,1990,-57.4,7,投連買
19	,2006.TW,東和鋼鐵,53.2,0.95,1881,68,-15.06,5,投連買
20	,2385.TW,群光,87.2,0.11,1118,89.9,4.52,5,投連買
21	,3035.TW,智原,159,0.63,7973,215,-24.34,5,投連買
22	,3044.TW,健鼎,96,1.59,1391,127.5,-19.44,5,投連買
23	,6415.TW,矽力*-KY,445,1.37,2330,3820,-53.15,5,投連買
