符合條件商品
資料日期：2021年 12月 23日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/23),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:20 符合檔數(31)
1	,3034.TW,聯詠,301.5,-0.17,3163,538,-32.37,18,投連買
2	,4961.TW,天鈺,117,0.86,1402,282,-52.3,17,投連買
3	,2615.TW,萬海,86.2,-1.15,55180,200,-46.11,15,投連買
4	,1102.TW,亞泥,41.55,0.24,6062,44.3,1.56,11,投連買
5	,3008.TW,大立光,2140,0,324,2460,-8.41,9,投連買
6	,9940.TW,信義,27.2,-0.18,182,36.6,-19.19,9,投連買
7	,1303.TW,南亞,70.3,-1.54,4616,85.4,-9.23,8,投連買
8	,2002.TW,中鋼,30.7,0.16,37216,35.5,-4,8,投連買
9	,2353.TW,宏碁,23.15,0.22,5082,29.95,-15.05,8,投連買
10	,2357.TW,華碩,271,-1.63,1392,371,-15.88,8,投連買
11	,2382.TW,廣達,71.2,-0.97,4354,90.3,-14.48,8,投連買
12	,2892.TW,第一金,26.3,-0.38,6392,24.15,15.35,8,投連買
13	,6005.TW,群益證,11.1,0,1344,16.55,-22.86,8,投連買
14	,1101.TW,台泥,34.05,-1.16,23484,47.7,-19.54,7,投連買
15	,1440.TW,南紡,17.3,-1.42,812,25.95,-30.21,7,投連買
16	,2006.TW,東和鋼鐵,53.2,0.95,1881,68.2,-15.3,7,投連買
17	,2347.TW,聯強,61,-0.81,2957,67.7,-2.97,7,投連買
18	,2637.TW,慧洋-KY,64.8,-3.28,13996,83.1,-17.69,7,投連買
19	,4927.TW,泰鼎-KY,54.5,-0.73,593,129,-55.02,7,投連買
20	,4966.TW,譜瑞-KY,825,0.86,553,2050,-58.64,7,投連買
21	,5434.TW,崇越,167.5,0.9,197,151.5,16.75,7,投連買
22	,6116.TW,彩晶,11.1,0.91,3518,17.15,-29.92,7,投連買
23	,6548.TW,長科*,29.95,0,316,103.5,-24.56,7,投連買
24	,8016.TW,矽創,173.5,-0.29,574,320.5,-33.31,7,投連買
25	,8299.TW,群聯,305,-0.81,792,489.5,-32.71,7,投連買
26	,8415.TW,大國鋼,38.35,-0.78,181,38.85,3.9,7,投連買
27	,4915.TW,致伸,55.1,-0.9,3460,58.4,-0.4,6,投連買
28	,2014.TW,中鴻,27.6,1.1,53751,43.55,-29.77,5,投連買
29	,2606.TW,裕民,50.1,-3.47,10468,63,-14.72,5,投連買
30	,3324.TW,雙鴻,151,-0.66,649,203,-22.87,5,投連買
31	,3691.TW,碩禾,101.5,0,155,205,-50.49,5,投連買
