符合條件商品
資料日期：2022年  3月 17日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/17),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:50 符合檔數(49)
1	,1303.TW,南亞,70.3,-1.54,4616,91.9,-15.66,20,投連買
2	,2344.TW,華邦電,20.1,-0.99,9528,34.9,-40.18,20,投連買
3	,2880.TW,華南金,22.5,-1.1,4175,23.15,3.83,20,投連買
4	,2884.TW,玉山金,24.1,-1.03,10272,30.9,-14.81,20,投連買
5	,2801.TW,彰銀,17.25,-0.29,2566,18.05,-0.75,19,投連買
6	,5876.TW,上海商銀,44.25,-0.45,2405,48.15,-4.74,18,投連買
7	,2330.TW,台積電,455,-2.78,26724,582,-20.49,17,投連買
8	,3711.TW,日月光投控,93.8,-3.6,11870,103.5,-1.82,17,投連買
9	,3006.TW,晶豪科,66.2,0,3117,174,-58.19,15,投連買
10	,3532.TW,台勝科,142,-2.07,1152,317,-54.55,14,投連買
11	,2014.TW,中鴻,27.6,1.1,53751,44.2,-30.81,13,投連買
12	,1560.TW,中砂,109.5,-1.35,2814,129,-13.23,12,投連買
13	,2395.TW,研華,333,-1.48,273,379.5,-10.07,12,投連買
14	,1402.TW,遠東新,31.55,-4.39,10632,30.55,8.38,10,投連買
15	,1504.TW,東元,27.25,-0.37,1749,29.95,-4.69,10,投連買
16	,2301.TW,光寶科,64,-0.47,4678,71,-4.48,10,投連買
17	,2317.TW,鴻海,101,0,15490,104,2.12,10,投連買
18	,2352.TW,佳世達,27.5,1.66,4573,31.9,-6.11,10,投連買
19	,2412.TW,中華電,112.5,-0.44,6521,125.5,-7.08,10,投連買
20	,2891.TW,中信金,21.9,-1.13,23817,27.6,-16.19,10,投連買
21	,3231.TW,緯創,29.9,-0.83,12268,29.6,10.25,10,投連買
22	,3702.TW,大聯大,47.8,-0.52,2583,57.3,-10.65,10,投連買
23	,4904.TW,遠傳,65.7,-0.3,2525,73.5,-6.97,10,投連買
24	,4958.TW,臻鼎-KY,108,-1.37,2633,104,8.74,10,投連買
25	,2357.TW,華碩,271,-1.63,1392,377,-17.22,9,投連買
26	,2382.TW,廣達,71.2,-0.97,4354,92.4,-16.42,9,投連買
27	,3481.TW,群創,11.1,0,42046,17.65,-31.48,9,投連買
28	,3707.TW,漢磊,86.9,0,3034,127,-31.3,9,投連買
29	,5274.TW,信驊,1830,0.83,312,2950,-30.74,9,投連買
30	,8155.TW,博智,108,-1.37,385,197,-42.41,9,投連買
31	,2449.TW,京元電子,36.4,-1.75,4505,42.6,-7.73,8,投連買
32	,1722.TW,台肥,53.1,-0.56,1033,72.9,-23.93,7,投連買
33	,2313.TW,華通,45.95,-1.08,9582,44.8,6.46,7,投連買
34	,3443.TW,創意,726,-0.55,5389,463,58.77,7,投連買
35	,9939.TW,宏全,86.9,2.12,1021,75.9,21.57,7,投連買
36	,2002.TW,中鋼,30.7,0.16,37216,38.85,-12.29,6,投連買
37	,2606.TW,裕民,50.1,-3.47,10468,63.4,-15.26,6,投連買
38	,2618.TW,長榮航,28.1,-2.09,27994,33.55,-14.59,6,投連買
39	,6515.TW,穎崴,404,-1.46,559,433,-3.79,6,投連買
40	,1216.TW,統一,65.9,0,2803,65.5,4.74,5,投連買
41	,2006.TW,東和鋼鐵,53.2,0.95,1881,79.3,-27.15,5,投連買
42	,2324.TW,仁寶,22.95,0.44,9576,26.8,-7.05,5,投連買
43	,2356.TW,英業達,26,0.19,6530,25.05,10.22,5,投連買
44	,2409.TW,友達,15.4,0.65,36394,21.25,-28.1,5,投連買
45	,2885.TW,元大金,21.8,-0.91,10786,26,-7.71,5,投連買
46	,2892.TW,第一金,26.3,-0.38,6392,26.55,4.95,5,投連買
47	,3044.TW,健鼎,96,1.59,1391,130,-20.99,5,投連買
48	,3045.TW,台灣大,94.8,0,2514,106,-6.86,5,投連買
49	,4938.TW,和碩,64.2,0.31,3317,72.9,-4.8,5,投連買
