符合條件商品
資料日期：2022年  5月 11日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/11),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:41 符合檔數(28)
1	,1402.TW,遠東新,31.55,-4.39,10632,30.15,9.82,20,投連買
2	,2301.TW,光寶科,64,-0.47,4678,63.8,2.56,20,投連買
3	,2354.TW,鴻準,51.4,-1.15,1092,61.3,-13,20,投連買
4	,2377.TW,微星,119.5,1.7,2513,130,0.18,20,投連買
5	,2881.TW,富邦金,56.7,-0.18,6587,66.2,-4.42,20,投連買
6	,2885.TW,元大金,21.8,-0.91,10786,24.45,-1.85,20,投連買
7	,2890.TW,永豐金,16.7,-4.84,27291,17.35,1.83,20,投連買
8	,1216.TW,統一,65.9,0,2803,66.3,3.47,18,投連買
9	,1301.TW,台塑,86.8,-0.46,6046,102,-7.88,18,投連買
10	,2408.TW,南亞科,51.4,-0.58,5241,65.2,-15.7,18,投連買
11	,3045.TW,台灣大,94.8,0,2514,107.5,-8.16,18,投連買
12	,2356.TW,英業達,26,0.19,6530,25.8,7,14,投連買
13	,2357.TW,華碩,271,-1.63,1392,349.5,-10.7,14,投連買
14	,3702.TW,大聯大,47.8,-0.52,2583,52.8,-3.04,14,投連買
15	,2317.TW,鴻海,101,0,15490,103,3.11,13,投連買
16	,1303.TW,南亞,70.3,-1.54,4616,84.4,-8.16,12,投連買
17	,2353.TW,宏碁,23.15,0.22,5082,28.05,-9.29,12,投連買
18	,2347.TW,聯強,61,-0.81,2957,71.1,-7.62,10,投連買
19	,2382.TW,廣達,71.2,-0.97,4354,83,-6.95,10,投連買
20	,2637.TW,慧洋-KY,64.8,-3.28,13996,98,-30.2,10,投連買
21	,2892.TW,第一金,26.3,-0.38,6392,26.35,5.75,10,投連買
22	,3443.TW,創意,726,-0.55,5389,499,47.31,7,投連買
23	,3532.TW,台勝科,142,-2.07,1152,218,-33.9,6,投連買
24	,1605.TW,華新,46.75,-1.68,42087,36.5,33.34,5,投連買
25	,2809.TW,京城銀,33.9,-3.42,3989,37.7,-4.88,5,投連買
26	,6176.TW,瑞儀,106,0.47,1064,100,15.47,5,投連買
27	,8150.TW,南茂,32.9,1.23,1428,45.85,-20.63,5,投連買
28	,9958.TW,世紀鋼,88.9,-1.22,9352,115.5,-20.08,5,投連買
