符合條件商品
資料日期：2022年 10月 14日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(10/14),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:13 符合檔數(74)
1	,1402.TW,遠東新,31.55,-4.39,10632,31.35,0.64,20,投連買
2	,1605.TW,華新,46.75,-1.68,42087,36.25,28.97,20,投連買
3	,2474.TW,可成,169,-1.74,2651,172,-1.74,20,投連買
4	,2886.TW,兆豐金,30.55,-0.97,8425,29.4,3.91,20,投連買
5	,2892.TW,第一金,26.3,-0.38,6392,24.45,7.57,20,投連買
6	,3533.TW,嘉澤,829,0.36,375,725,14.34,20,投連買
7	,2353.TW,宏碁,23.15,0.22,5082,22.05,4.99,19,投連買
8	,2885.TW,元大金,21.8,-0.91,10786,19.1,14.14,19,投連買
9	,1216.TW,統一,65.9,0,2803,66.1,-0.3,18,投連買
10	,1303.TW,南亞,70.3,-1.54,4616,64.2,9.5,17,投連買
11	,1326.TW,台化,69.4,-0.72,1689,65.8,5.47,17,投連買
12	,2317.TW,鴻海,101,0,15490,105,-3.81,17,投連買
13	,2356.TW,英業達,26,0.19,6530,23.15,12.31,16,投連買
14	,2408.TW,南亞科,51.4,-0.58,5241,55.2,-6.88,16,投連買
15	,2880.TW,華南金,22.5,-1.1,4175,20.8,8.17,16,投連買
16	,2890.TW,永豐金,16.7,-4.84,27291,16.6,0.6,16,投連買
17	,2912.TW,統一超,268,-1.47,996,275.5,-2.72,16,投連買
18	,5880.TW,合庫金,25.95,-0.76,4866,24.5,5.92,16,投連買
19	,2360.TW,致茂,179,0.56,783,181.5,-1.38,14,投連買
20	,3481.TW,群創,11.1,0,42046,12.25,-9.39,12,投連買
21	,2327.TW,國巨,460,-1.39,1468,277.5,32.96,11,投連買
22	,2454.TW,聯發科,660,-0.15,2431,585,12.82,10,投連買
23	,5871.TW,中租-KY,216.5,0.46,2711,170.5,26.98,10,投連買
24	,2330.TW,台積電,455,-2.78,26724,412,11.07,8,投連買
25	,5009.TW,榮剛,37.5,-0.66,11974,30.65,22.35,8,投連買
26	,1760.TW,寶齡富錦,190,8.57,30709,151,25.83,7,投連買
27	,2409.TW,友達,15.4,0.65,36394,17.15,-10.2,7,投連買
28	,2882.TW,國泰金,41.15,1.86,33982,37.65,9.3,7,投連買
29	,2883.TW,開發金,12.7,-0.78,8936,11.65,9.01,7,投連買
30	,3006.TW,晶豪科,66.2,0,3117,64.6,2.48,7,投連買
31	,4743.TW,合一,259.5,-1.14,14786,243.5,6.57,7,投連買
32	,5876.TW,上海商銀,44.25,-0.45,2405,48.2,-8.2,7,投連買
33	,1304.TW,台聚,22.1,1.61,6105,19.95,10.78,6,投連買
34	,1314.TW,中石化,9.86,-1,4928,9.16,7.64,6,投連買
35	,1477.TW,聚陽,238.5,0,510,199,19.85,6,投連買
36	,1710.TW,東聯,18.5,1.09,1345,17.15,7.87,6,投連買
37	,1904.TW,正隆,27.15,-1.09,381,26,4.42,6,投連買
38	,1907.TW,永豐餘,24.45,-1.21,810,24.15,1.24,6,投連買
39	,2015.TW,豐興,65.9,1.85,274,59,11.69,6,投連買
40	,2303.TW,聯電,41.95,-2.1,34060,38.7,8.4,6,投連買
41	,2308.TW,台達電,281,-1.92,5149,266,5.64,6,投連買
42	,2337.TW,旺宏,35,0.57,15889,32.45,7.86,6,投連買
43	,2344.TW,華邦電,20.1,-0.99,9528,19.55,2.81,6,投連買
44	,2352.TW,佳世達,27.5,1.66,4573,26.15,5.16,6,投連買
45	,2362.TW,藍天,30.6,-0.81,111,30.85,-0.81,6,投連買
46	,2392.TW,正崴,36.85,-0.94,578,36.6,0.68,6,投連買
47	,2395.TW,研華,333,-1.48,273,292.5,13.85,6,投連買
48	,2455.TW,全新,67,0,1464,57.9,15.72,6,投連買
49	,2615.TW,萬海,86.2,-1.15,55180,68.8,25.29,6,投連買
50	,2801.TW,彰銀,17.25,-0.29,2566,16.6,3.92,6,投連買
51	,2888.TW,新光金,8.75,-0.57,13386,8,9.38,6,投連買
52	,3008.TW,大立光,2140,0,324,1800,18.89,6,投連買
53	,3264.TW,欣銓,49.85,-0.89,1243,40.7,22.48,6,投連買
54	,3374.TW,精材,99.5,-1.49,1508,90.5,9.94,6,投連買
55	,3711.TW,日月光投控,93.8,-3.6,11870,75.8,23.75,6,投連買
56	,4572.TW,駐龍,122.5,3.81,1037,120,2.08,6,投連買
57	,4931.TW,新盛力,47.2,1.4,4475,44,7.27,6,投連買
58	,5347.TW,世界,81.5,-1.69,3288,63.5,28.35,6,投連買
59	,6005.TW,群益證,11.1,0,1344,10.15,9.36,6,投連買
60	,6147.TW,頎邦,58.6,0.51,604,50.3,16.5,6,投連買
61	,6505.TW,台塑化,80.1,-1.11,1418,77.9,2.82,6,投連買
62	,6592.TW,和潤企業,100,-0.99,209,97.4,2.67,6,投連買
63	,6770.TW,力積電,33.3,-0.3,10173,29.2,14.04,6,投連買
64	,8016.TW,矽創,173.5,-0.29,574,169.5,2.36,6,投連買
65	,8150.TW,南茂,32.9,1.23,1428,29.3,12.29,6,投連買
66	,9941.TW,裕融,156.5,0,327,135.5,15.5,6,投連買
67	,2103.TW,台橡,26.95,-1.1,635,26.6,1.32,5,投連買
68	,2207.TW,和泰車,592,-0.67,113,554,6.86,5,投連買
69	,2492.TW,華新科,78.7,-1.38,848,75.3,4.52,5,投連買
70	,2881.TW,富邦金,56.7,-0.18,6587,48.45,17.03,5,投連買
71	,3023.TW,信邦,275.5,-0.18,232,283.5,-2.82,5,投連買
72	,6589.TW,台康生技,125.5,0.4,5833,115.5,8.66,5,投連買
