符合條件商品
資料日期：2022年  7月 28日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/28),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:29 符合檔數(53)
1	,1101.TW,台泥,34.05,-1.16,23484,38.2,-10.86,20,投連買
2	,1402.TW,遠東新,31.55,-4.39,10632,30.1,4.82,20,投連買
3	,2382.TW,廣達,71.2,-0.97,4354,84.4,-8.51,20,投連買
4	,3702.TW,大聯大,47.8,-0.52,2583,49.6,-3.63,20,投連買
5	,2352.TW,佳世達,27.5,1.66,4573,28.6,-3.85,19,投連買
6	,2377.TW,微星,119.5,1.7,2513,116,12.26,19,投連買
7	,1304.TW,台聚,22.1,1.61,6105,22.75,-2.86,11,投連買
8	,1717.TW,長興,31.5,-1.25,930,32.3,-5.8,11,投連買
9	,1102.TW,亞泥,41.55,0.24,6062,40.5,2.59,10,投連買
10	,1710.TW,東聯,18.5,1.09,1345,17.2,7.56,10,投連買
11	,2014.TW,中鴻,27.6,1.1,53751,24.9,10.84,10,投連買
12	,2103.TW,台橡,26.95,-1.1,635,25.45,5.89,10,投連買
13	,9940.TW,信義,27.2,-0.18,182,30.5,-10.82,10,投連買
14	,1314.TW,中石化,9.86,-1,4928,10.05,-1.89,9,投連買
15	,1907.TW,永豐餘,24.45,-1.21,810,24,1.87,9,投連買
16	,2002.TW,中鋼,30.7,0.16,37216,27.35,12.25,9,投連買
17	,2015.TW,豐興,65.9,1.85,274,65.3,0.92,9,投連買
18	,2441.TW,超豐,48.2,-2.33,4006,61.2,-14.71,9,投連買
19	,2451.TW,創見,66.8,0.45,561,62.9,6.2,9,投連買
20	,2504.TW,國產,25.1,1.01,1440,24.4,2.87,9,投連買
21	,2615.TW,萬海,86.2,-1.15,55180,102,-15.49,9,投連買
22	,2880.TW,華南金,22.5,-1.1,4175,23.05,4.26,9,投連買
23	,2890.TW,永豐金,16.7,-4.84,27291,16.65,6.1,9,投連買
24	,2892.TW,第一金,26.3,-0.38,6392,26.75,4.16,9,投連買
25	,3036.TW,文曄,62.7,-0.95,1327,69.5,-9.78,9,投連買
26	,4915.TW,致伸,55.1,-0.9,3460,68.5,-19.56,9,投連買
27	,5522.TW,遠雄,58.5,0.34,1205,62.7,-3.19,9,投連買
28	,5880.TW,合庫金,25.95,-0.76,4866,27.25,1.65,9,投連買
29	,6770.TW,力積電,33.3,-0.3,10173,38.25,-11.08,9,投連買
30	,1434.TW,福懋,26.3,-0.19,479,25.9,1.54,8,投連買
31	,1504.TW,東元,27.25,-0.37,1749,29.3,-7,8,投連買
32	,1722.TW,台肥,53.1,-0.56,1033,64.2,-13.62,8,投連買
33	,2105.TW,正新,33.75,-0.74,1203,35.3,-4.39,8,投連買
34	,2356.TW,英業達,26,0.19,6530,23.6,10.17,8,投連買
35	,3711.TW,日月光投控,93.8,-3.6,11870,87.8,6.83,8,投連買
36	,6005.TW,群益證,11.1,0,1344,11.45,-3.06,8,投連買
37	,6412.TW,群電,74.5,2.48,374,71.9,3.62,8,投連買
38	,2887.TW,台新金,15.2,0,6593,15.7,5.26,7,投連買
39	,1802.TW,台玻,21.2,0.24,12096,17.65,20.11,6,投連買
40	,2207.TW,和泰車,592,-0.67,113,603,-1.82,6,投連買
41	,2834.TW,臺企銀,12.9,-0.39,8238,12.4,8.77,6,投連買
42	,2912.TW,統一超,268,-1.47,996,285,-2.89,6,投連買
43	,6446.TW,藥華藥,488.5,-1.81,841,569,-14.15,6,投連買
44	,1215.TW,卜蜂,78.3,0.77,1049,80.2,7.39,5,投連買
45	,2385.TW,群光,87.2,0.11,1118,78.4,11.22,5,投連買
46	,2618.TW,長榮航,28.1,-2.09,27994,33.6,-14.72,5,投連買
47	,2845.TW,遠東銀,11.1,-0.89,1864,11.4,2.49,5,投連買
48	,2884.TW,玉山金,24.1,-1.03,10272,27.65,-12.84,5,投連買
49	,3665.TW,貿聯-KY,251,-2.33,1391,312.5,-19.68,5,投連買
50	,3680.TW,家登,254.5,0.79,478,237.5,8.77,5,投連買
51	,5871.TW,中租-KY,216.5,0.46,2711,204,6.13,5,投連買
52	,6829.TW,千附精密,73.2,0.69,155,70.2,4.27,5,投連買
53	,9917.TW,中保科,99.6,1.32,404,103.5,-3.77,5,投連買
