符合條件商品
資料日期：2022年  4月 11日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/11),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:45 符合檔數(70)
1	,2324.TW,仁寶,22.95,0.44,9576,25.65,-2.88,20,投連買
2	,2356.TW,英業達,26,0.19,6530,24.85,11.11,20,投連買
3	,2449.TW,京元電子,36.4,-1.75,4505,40.6,-3.19,20,投連買
4	,2891.TW,中信金,21.9,-1.13,23817,30.45,-24.04,20,投連買
5	,3702.TW,大聯大,47.8,-0.52,2583,56,-8.59,20,投連買
6	,1101.TW,台泥,34.05,-1.16,23484,49.45,-22.4,19,投連買
7	,2347.TW,聯強,61,-0.81,2957,76.1,-13.68,19,投連買
8	,2353.TW,宏碁,23.15,0.22,5082,28.85,-11.81,15,投連買
9	,2458.TW,義隆,86.1,-1.71,718,161,-39.57,15,投連買
10	,2357.TW,華碩,271,-1.63,1392,356.5,-12.46,14,投連買
11	,3443.TW,創意,726,-0.55,5389,460,59.8,14,投連買
12	,6669.TW,緯穎,819,-1.33,686,960,-11.96,13,投連買
13	,2031.TW,新光鋼,44,-0.56,5573,69.8,-29.82,12,投連買
14	,6239.TW,力成,81.3,0.62,1926,93.7,-6.17,11,投連買
15	,2317.TW,鴻海,101,0,15490,102,4.12,10,投連買
16	,2330.TW,台積電,455,-2.78,26724,558,-17.07,10,投連買
17	,2884.TW,玉山金,24.1,-1.03,10272,35.35,-25.53,10,投連買
18	,3045.TW,台灣大,94.8,0,2514,106.5,-7.3,10,投連買
19	,4958.TW,臻鼎-KY,108,-1.37,2633,106,6.69,10,投連買
20	,2308.TW,台達電,281,-1.92,5149,250.5,14.85,9,投連買
21	,1476.TW,儒鴻,492.5,1.23,1098,485,4.61,8,投連買
22	,2345.TW,智邦,237.5,-6.5,4085,216.5,12.36,8,投連買
23	,3231.TW,緯創,29.9,-0.83,12268,29.05,12.32,8,投連買
24	,4938.TW,和碩,64.2,0.31,3317,70.8,-1.98,8,投連買
25	,6531.TW,愛普*,170,0,2500,285.5,-38.9,8,投連買
26	,9910.TW,豐泰,207.5,-1.19,2962,201.5,5.43,8,投連買
27	,3044.TW,健鼎,96,1.59,1391,126,-18.48,7,投連買
28	,3481.TW,群創,11.1,0,42046,15.45,-21.72,7,投連買
29	,3596.TW,智易,98.3,-0.2,490,124.5,-15.82,7,投連買
30	,2002.TW,中鋼,30.7,0.16,37216,39.4,-13.52,6,投連買
31	,2454.TW,聯發科,660,-0.15,2431,836,-13.2,6,投連買
32	,2886.TW,兆豐金,30.55,-0.97,8425,44.65,-27.12,6,投連買
33	,3034.TW,聯詠,301.5,-0.17,3163,390.5,-6.82,6,投連買
34	,5274.TW,信驊,1830,0.83,312,3130,-34.72,6,投連買
35	,6116.TW,彩晶,11.1,0.91,3518,14.15,-15.07,6,投連買
36	,6548.TW,長科*,29.95,0,316,95.7,-18.41,6,投連買
37	,1229.TW,聯華,49.25,0.2,537,66.7,-20.29,5,投連買
38	,1303.TW,南亞,70.3,-1.54,4616,92.1,-15.84,5,投連買
39	,1326.TW,台化,69.4,-0.72,1689,78.5,-6.06,5,投連買
40	,1440.TW,南紡,17.3,-1.42,812,23.45,-22.77,5,投連買
41	,1722.TW,台肥,53.1,-0.56,1033,82.8,-33.02,5,投連買
42	,2108.TW,南帝,38.2,-0.26,608,56.5,-32.39,5,投連買
43	,2360.TW,致茂,179,0.56,783,166,12.72,5,投連買
44	,2492.TW,華新科,78.7,-1.38,848,128.5,-35.67,5,投連買
45	,2542.TW,興富發,40.35,-3.93,8630,47.6,1.79,5,投連買
46	,2615.TW,萬海,86.2,-1.15,55180,151.5,-28.87,5,投連買
47	,2637.TW,慧洋-KY,64.8,-3.28,13996,90.5,-24.42,5,投連買
48	,2801.TW,彰銀,17.25,-0.29,2566,19.2,-6.71,5,投連買
49	,2880.TW,華南金,22.5,-1.1,4175,25.05,-4.05,5,投連買
50	,2883.TW,開發金,12.7,-0.78,8936,19.75,-30.83,5,投連買
51	,2890.TW,永豐金,16.7,-4.84,27291,19,-7.02,5,投連買
52	,2912.TW,統一超,268,-1.47,996,266,4.04,5,投連買
53	,3081.TW,聯亞,110.5,-0.9,1673,178.5,-36.38,5,投連買
54	,3227.TW,原相,94.6,-1.36,219,133,-21.39,5,投連買
55	,3228.TW,金麗科,187,-1.32,123,320.5,-41.65,5,投連買
56	,3264.TW,欣銓,49.85,-0.89,1243,47.6,10.98,5,投連買
57	,3374.TW,精材,99.5,-1.49,1508,119.5,-14.98,5,投連買
58	,3558.TW,神準,206,-0.48,1476,193,8.14,5,投連買
59	,3706.TW,神達,29.7,-0.17,1384,28.2,5.32,5,投連買
60	,3711.TW,日月光投控,93.8,-3.6,11870,97.9,3.8,5,投連買
61	,4904.TW,遠傳,65.7,-0.3,2525,74.7,-8.47,5,投連買
62	,5347.TW,世界,81.5,-1.69,3288,114,-23.83,5,投連買
63	,5880.TW,合庫金,25.95,-0.76,4866,30.65,-9.61,5,投連買
64	,6147.TW,頎邦,58.6,0.51,604,66.5,-2.07,5,投連買
65	,6176.TW,瑞儀,106,0.47,1064,101.5,13.76,5,投連買
66	,6443.TW,元晶,34.1,1.19,7879,44.5,-23.37,5,投連買
67	,6488.TW,環球晶,435.5,-2.57,2065,630,-29.58,5,投連買
68	,8150.TW,南茂,32.9,1.23,1428,48.85,-25.5,5,投連買
69	,8341.TW,日友,162.5,-7.41,2828,212.5,-20.51,5,投連買
70	,8415.TW,大國鋼,38.35,-0.78,181,40.4,-0.08,5,投連買
