符合條件商品
資料日期：2022年  3月 31日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/31),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:47 符合檔數(31)
1	,2891.TW,中信金,21.9,-1.13,23817,29.4,-21.31,20,投連買
2	,3702.TW,大聯大,47.8,-0.52,2583,56,-8.59,20,投連買
3	,2449.TW,京元電子,36.4,-1.75,4505,42.85,-8.27,18,投連買
4	,2324.TW,仁寶,22.95,0.44,9576,26.8,-7.05,15,投連買
5	,2356.TW,英業達,26,0.19,6530,24.7,11.78,15,投連買
6	,1101.TW,台泥,34.05,-1.16,23484,49.9,-23.1,14,投連買
7	,2347.TW,聯強,61,-0.81,2957,75.3,-12.77,14,投連買
8	,2368.TW,金像電,88.4,-1.12,3685,85,-2.6,12,投連買
9	,2353.TW,宏碁,23.15,0.22,5082,29.95,-15.05,10,投連買
10	,2458.TW,義隆,86.1,-1.71,718,172,-43.43,10,投連買
11	,6271.TW,同欣電,201,-4.29,2372,290,-34.14,10,投連買
12	,2357.TW,華碩,271,-1.63,1392,373.5,-16.44,9,投連買
13	,3443.TW,創意,726,-0.55,5389,505,45.56,9,投連買
14	,3037.TW,欣興,125,2.46,35224,249,-48.66,8,投連買
15	,3661.TW,世芯-KY,803,-1.35,2950,1100,-26.08,8,投連買
16	,6669.TW,緯穎,819,-1.33,686,1020,-17.14,8,投連買
17	,2031.TW,新光鋼,44,-0.56,5573,67.8,-27.75,7,投連買
18	,3533.TW,嘉澤,829,0.36,375,701,21.23,7,投連買
19	,1795.TW,美時,232,0.22,11755,135.5,73.73,6,投連買
20	,5425.TW,台半,75.3,0,4216,86.5,-10.15,6,投連買
21	,6239.TW,力成,81.3,0.62,1926,95,-7.46,6,投連買
22	,2303.TW,聯電,41.95,-2.1,34060,54,-17.27,5,投連買
23	,2317.TW,鴻海,101,0,15490,106,0.2,5,投連買
24	,2330.TW,台積電,455,-2.78,26724,597,-22.49,5,投連買
25	,2352.TW,佳世達,27.5,1.66,4573,33.25,-9.92,5,投連買
26	,2884.TW,玉山金,24.1,-1.03,10272,33.05,-20.36,5,投連買
27	,3017.TW,奇鋐,111,-1.77,2015,116.5,-1.09,5,投連買
28	,3045.TW,台灣大,94.8,0,2514,105,-5.97,5,投連買
29	,4958.TW,臻鼎-KY,108,-1.37,2633,107.5,5.2,5,投連買
30	,6257.TW,矽格,48.85,0.31,824,59.6,-10.76,5,投連買
31	,6415.TW,矽力*-KY,445,1.37,2330,3430,-48.1,5,投連買
