符合條件商品
資料日期：2022年  8月 15日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/15),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:26 符合檔數(45)
1	,1101.TW,台泥,34.05,-1.16,23484,39.3,-13.36,20,投連買
2	,2356.TW,英業達,26,0.19,6530,24.15,7.66,20,投連買
3	,2377.TW,微星,119.5,1.7,2513,124.5,4.6,20,投連買
4	,2880.TW,華南金,22.5,-1.1,4175,23.6,-4.66,20,投連買
5	,2892.TW,第一金,26.3,-0.38,6392,26.6,-1.13,20,投連買
6	,3036.TW,文曄,62.7,-0.95,1327,65.7,-4.57,20,投連買
7	,3702.TW,大聯大,47.8,-0.52,2583,51.3,-6.82,20,投連買
8	,5522.TW,遠雄,58.5,0.34,1205,64,-5.16,20,投連買
9	,5880.TW,合庫金,25.95,-0.76,4866,27.5,-5.64,20,投連買
10	,2887.TW,台新金,15.2,0,6593,17.1,-3.37,19,投連買
11	,1303.TW,南亞,70.3,-1.54,4616,70.6,-0.42,16,投連買
12	,2301.TW,光寶科,64,-0.47,4678,68.3,-4.19,16,投連買
13	,2324.TW,仁寶,22.95,0.44,9576,22.45,2.23,16,投連買
14	,2357.TW,華碩,271,-1.63,1392,252.5,7.33,16,投連買
15	,2408.TW,南亞科,51.4,-0.58,5241,53.8,-4.46,16,投連買
16	,3034.TW,聯詠,301.5,-0.17,3163,267.5,12.71,16,投連買
17	,3045.TW,台灣大,94.8,0,2514,101.5,-6.6,16,投連買
18	,4904.TW,遠傳,65.7,-0.3,2525,77.9,-15.66,16,投連買
19	,2801.TW,彰銀,17.25,-0.29,2566,17.75,-2.82,14,投連買
20	,2303.TW,聯電,41.95,-2.1,34060,43.5,-3.56,13,投連買
21	,2409.TW,友達,15.4,0.65,36394,15.25,-6.5,12,投連買
22	,2474.TW,可成,169,-1.74,2651,175,2.35,12,投連買
23	,2884.TW,玉山金,24.1,-1.03,10272,28.35,-14.99,11,投連買
24	,2886.TW,兆豐金,30.55,-0.97,8425,35.6,-14.19,11,投連買
25	,2891.TW,中信金,21.9,-1.13,23817,24.25,-9.69,11,投連買
26	,5876.TW,上海商銀,44.25,-0.45,2405,52,-14.9,9,投連買
27	,6488.TW,環球晶,435.5,-2.57,2065,495,-12.02,9,投連買
28	,9940.TW,信義,27.2,-0.18,182,30.9,-11.97,9,投連買
29	,1402.TW,遠東新,31.55,-4.39,10632,30.25,4.3,8,投連買
30	,1477.TW,聚陽,238.5,0,510,185,28.92,8,投連買
31	,3443.TW,創意,726,-0.55,5389,572,26.92,8,投連買
32	,5347.TW,世界,81.5,-1.69,3288,78.2,4.22,8,投連買
33	,1326.TW,台化,69.4,-0.72,1689,70.5,-1.56,7,投連買
34	,2015.TW,豐興,65.9,1.85,274,68.4,-3.65,7,投連買
35	,4919.TW,新唐,117,-2.09,4502,124,-5.65,7,投連買
36	,6643.TW,M31,504,0,3247,343,46.94,7,投連買
37	,6770.TW,力積電,33.3,-0.3,10173,35.65,-4.61,7,投連買
38	,8150.TW,南茂,32.9,1.23,1428,36.7,-10.35,7,投連買
39	,9910.TW,豐泰,207.5,-1.19,2962,184.5,12.47,7,投連買
40	,2006.TW,東和鋼鐵,53.2,0.95,1881,54.6,-2.56,6,投連買
41	,3037.TW,欣興,125,2.46,35224,163.5,-23.55,6,投連買
42	,3491.TW,昇達科,136.5,1.11,719,171.5,-20.41,6,投連買
43	,6278.TW,台表科,92.4,-0.86,1062,99.3,-6.95,6,投連買
44	,8046.TW,南電,242,-0.41,10124,282,-14.18,6,投連買
45	,8155.TW,博智,108,-1.37,385,123.5,-12.55,5,投連買
