符合條件商品
資料日期：2022年  7月 22日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/22),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:30 符合檔數(68)
1	,1101.TW,台泥,34.05,-1.16,23484,37.7,-9.68,20,投連買
2	,1402.TW,遠東新,31.55,-4.39,10632,32.15,3,20,投連買
3	,2382.TW,廣達,71.2,-0.97,4354,83,-6.95,20,投連買
4	,2474.TW,可成,169,-1.74,2651,168,6.61,20,投連買
5	,3008.TW,大立光,2140,0,324,1925,13.33,20,投連買
6	,3702.TW,大聯大,47.8,-0.52,2583,49.55,-3.53,20,投連買
7	,2352.TW,佳世達,27.5,1.66,4573,31.2,-4.01,15,投連買
8	,2377.TW,微星,119.5,1.7,2513,115,13.24,15,投連買
9	,6781.TW,AES-KY,680,1.34,965,1105,-38.46,13,投連買
10	,2233.TW,宇隆,99.5,0.3,88,118,-11.56,8,投連買
11	,2368.TW,金像電,88.4,-1.12,3685,83.2,-3.12,8,投連買
12	,2379.TW,瑞昱,289,-0.52,1352,369,-14.74,8,投連買
13	,2449.TW,京元電子,36.4,-1.75,4505,38.7,-5.94,8,投連買
14	,3037.TW,欣興,125,2.46,35224,177,-29.38,8,投連買
15	,6239.TW,力成,81.3,0.62,1926,91.9,-4.34,8,投連買
16	,1304.TW,台聚,22.1,1.61,6105,25.1,-3.37,7,投連買
17	,1717.TW,長興,31.5,-1.25,930,34,-6.28,7,投連買
18	,1102.TW,亞泥,41.55,0.24,6062,44.85,0.31,6,投連買
19	,1339.TW,昭輝,40.75,-0.97,57,40.35,5.6,6,投連買
20	,1710.TW,東聯,18.5,1.09,1345,17.35,6.63,6,投連買
21	,1733.TW,五鼎,25.65,-0.19,140,26.7,-3.93,6,投連買
22	,1734.TW,杏輝,33.3,0.45,4511,28.35,17.46,6,投連買
23	,1789.TW,神隆,25.9,-0.77,2066,25.7,0.78,6,投連買
24	,2014.TW,中鴻,27.6,1.1,53751,28.2,8.45,6,投連買
25	,2103.TW,台橡,26.95,-1.1,635,25.35,6.31,6,投連買
26	,2542.TW,興富發,40.35,-3.93,8630,45.2,7.2,6,投連買
27	,2707.TW,晶華,256,0.39,348,172,48.84,6,投連買
28	,3042.TW,晶技,83,0.73,539,86.1,-3.6,6,投連買
29	,5009.TW,榮剛,37.5,-0.66,11974,29.3,27.99,6,投連買
30	,5483.TW,中美晶,143.5,-1.37,3418,146,-1.71,6,投連買
31	,6121.TW,新普,288.5,-0.35,276,275,9.85,6,投連買
32	,6515.TW,穎崴,404,-1.46,559,378,6.88,6,投連買
33	,8299.TW,群聯,305,-0.81,792,304.5,3.5,6,投連買
34	,9940.TW,信義,27.2,-0.18,182,31.15,-12.68,6,投連買
35	,1305.TW,華夏,26.5,1.15,17566,28.4,2.51,5,投連買
36	,1314.TW,中石化,9.86,-1,4928,10,-1.4,5,投連買
37	,1604.TW,聲寶,25.55,-0.2,118,25.55,0,5,投連買
38	,1907.TW,永豐餘,24.45,-1.21,810,23.75,2.95,5,投連買
39	,2002.TW,中鋼,30.7,0.16,37216,30.8,10.63,5,投連買
40	,2015.TW,豐興,65.9,1.85,274,65.7,0.3,5,投連買
41	,2027.TW,大成鋼,43.15,-1.93,15303,34.9,23.64,5,投連買
42	,2329.TW,華泰,17.6,-1.68,1321,15.95,10.34,5,投連買
43	,2376.TW,技嘉,106.5,1.43,5227,95.3,28.45,5,投連買
44	,2383.TW,台光電,176.5,-0.84,2034,166.5,12.51,5,投連買
45	,2441.TW,超豐,48.2,-2.33,4006,63.8,-18.18,5,投連買
46	,2451.TW,創見,66.8,0.45,561,61,9.51,5,投連買
47	,2492.TW,華新科,78.7,-1.38,848,102,-18.95,5,投連買
48	,2504.TW,國產,25.1,1.01,1440,24.25,3.51,5,投連買
49	,2610.TW,華航,19,-1.55,26392,23.2,-18.1,5,投連買
50	,2615.TW,萬海,86.2,-1.15,55180,106.5,-19.06,5,投連買
51	,2801.TW,彰銀,17.25,-0.29,2566,17.4,2.99,5,投連買
52	,2880.TW,華南金,22.5,-1.1,4175,22.15,8.49,5,投連買
53	,2890.TW,永豐金,16.7,-4.84,27291,16.2,9.08,5,投連買
54	,2892.TW,第一金,26.3,-0.38,6392,25.75,8.19,5,投連買
55	,2915.TW,潤泰全,66.7,0.15,4192,66.6,8.56,5,投連買
56	,3036.TW,文曄,62.7,-0.95,1327,66.9,-6.28,5,投連買
57	,3293.TW,鈊象,425.5,-0.23,3602,774,17.46,5,投連買
58	,3661.TW,世芯-KY,803,-1.35,2950,678,19.93,5,投連買
59	,3704.TW,合勤控,33.85,-2.31,2930,29.35,10.08,5,投連買
60	,4915.TW,致伸,55.1,-0.9,3460,66.9,-17.64,5,投連買
61	,5425.TW,台半,75.3,0,4216,81,-4.05,5,投連買
62	,5522.TW,遠雄,58.5,0.34,1205,60.4,0.5,5,投連買
63	,5880.TW,合庫金,25.95,-0.76,4866,26.05,6.35,5,投連買
64	,6147.TW,頎邦,58.6,0.51,604,55.8,5.02,5,投連買
65	,6679.TW,鈺太,229,0.44,465,236,-2.97,5,投連買
66	,6770.TW,力積電,33.3,-0.3,10173,41.75,-18.54,5,投連買
67	,8150.TW,南茂,32.9,1.23,1428,35.95,-8.48,5,投連買
68	,8155.TW,博智,108,-1.37,385,133,-14.71,5,投連買
