符合條件商品
資料日期：2022年  9月 26日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/26),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:16 符合檔數(64)
1	,1101.TW,台泥,34.05,-1.16,23484,35.85,-5.02,20,投連買
2	,2301.TW,光寶科,64,-0.47,4678,65.4,-2.14,20,投連買
3	,2303.TW,聯電,41.95,-2.1,34060,36.85,13.84,20,投連買
4	,2615.TW,萬海,86.2,-1.15,55180,69.4,24.21,20,投連買
5	,2892.TW,第一金,26.3,-0.38,6392,26.25,0.19,20,投連買
6	,2887.TW,台新金,15.2,0,6593,14,8.57,19,投連買
7	,3443.TW,創意,726,-0.55,5389,576,26.04,16,投連買
8	,3533.TW,嘉澤,829,0.36,375,748,10.83,16,投連買
9	,1605.TW,華新,46.75,-1.68,42087,39.1,19.57,14,投連買
10	,2609.TW,陽明,67.3,-1.03,57425,61.6,9.25,14,投連買
11	,2345.TW,智邦,237.5,-6.5,4085,274,-13.32,13,投連買
12	,1102.TW,亞泥,41.55,0.24,6062,40.95,1.47,10,投連買
13	,1304.TW,台聚,22.1,1.61,6105,20.8,6.25,10,投連買
14	,1314.TW,中石化,9.86,-1,4928,9.41,4.78,10,投連買
15	,1402.TW,遠東新,31.55,-4.39,10632,32.1,-1.71,10,投連買
16	,1904.TW,正隆,27.15,-1.09,381,26.45,2.65,10,投連買
17	,1907.TW,永豐餘,24.45,-1.21,810,24.15,1.24,10,投連買
18	,2105.TW,正新,33.75,-0.74,1203,36.95,-8.66,10,投連買
19	,2347.TW,聯強,61,-0.81,2957,52.2,16.86,10,投連買
20	,2357.TW,華碩,271,-1.63,1392,238.5,13.63,10,投連買
21	,2382.TW,廣達,71.2,-0.97,4354,76.5,-6.93,10,投連買
22	,2883.TW,開發金,12.7,-0.78,8936,12.6,0.79,10,投連買
23	,3023.TW,信邦,275.5,-0.18,232,256.5,7.41,10,投連買
24	,3034.TW,聯詠,301.5,-0.17,3163,222.5,35.51,10,投連買
25	,3289.TW,宜特,77.8,1.7,3592,68.6,13.41,10,投連買
26	,4938.TW,和碩,64.2,0.31,3317,59.3,8.26,10,投連買
27	,6005.TW,群益證,11.1,0,1344,10.75,3.26,10,投連買
28	,8150.TW,南茂,32.9,1.23,1428,29.85,10.22,10,投連買
29	,9907.TW,統一實,17.05,-0.29,1397,18.25,-6.58,10,投連買
30	,9933.TW,中鼎,41.85,0.6,916,47.25,-11.43,10,投連買
31	,2327.TW,國巨,460,-1.39,1468,297,24.23,9,投連買
32	,2474.TW,可成,169,-1.74,2651,170,-0.59,9,投連買
33	,2368.TW,金像電,88.4,-1.12,3685,97,-8.87,8,投連買
34	,2882.TW,國泰金,41.15,1.86,33982,41.5,-0.84,8,投連買
35	,2886.TW,兆豐金,30.55,-0.97,8425,33.35,-8.4,8,投連買
36	,3045.TW,台灣大,94.8,0,2514,96.5,-1.76,8,投連買
37	,1717.TW,長興,31.5,-1.25,930,31.6,-3.7,7,投連買
38	,2027.TW,大成鋼,43.15,-1.93,15303,37.2,15.99,7,投連買
39	,2206.TW,三陽工業,33.7,0.45,1845,39.5,-14.68,7,投連買
40	,2330.TW,台積電,455,-2.78,26724,446.5,2.49,7,投連買
41	,2542.TW,興富發,40.35,-3.93,8630,40.2,0.37,7,投連買
42	,2603.TW,長榮,167.5,-2.33,36972,145.5,15.12,7,投連買
43	,2915.TW,潤泰全,66.7,0.15,4192,51.4,29.77,7,投連買
44	,3711.TW,日月光投控,93.8,-3.6,11870,81.3,15.38,7,投連買
45	,5876.TW,上海商銀,44.25,-0.45,2405,48.7,-9.14,7,投連買
46	,6279.TW,胡連,149.5,-1.64,1303,166,-9.94,7,投連買
47	,1504.TW,東元,27.25,-0.37,1749,28.3,-3.71,6,投連買
48	,1536.TW,和大,70.4,-0.56,752,88.2,-20.18,6,投連買
49	,2308.TW,台達電,281,-1.92,5149,260.5,7.87,6,投連買
50	,2352.TW,佳世達,27.5,1.66,4573,27.95,-1.61,6,投連買
51	,2353.TW,宏碁,23.15,0.22,5082,21.35,8.43,6,投連買
52	,2492.TW,華新科,78.7,-1.38,848,77,2.21,6,投連買
53	,2731.TW,雄獅,102.5,0.99,1497,108,-5.09,6,投連買
54	,2885.TW,元大金,21.8,-0.91,10786,19.9,9.55,6,投連買
55	,2888.TW,新光金,8.75,-0.57,13386,8.34,4.92,6,投連買
56	,3481.TW,群創,11.1,0,42046,10.4,6.22,6,投連買
57	,6770.TW,力積電,33.3,-0.3,10173,29.3,13.65,6,投連買
58	,1216.TW,統一,65.9,0,2803,66,-0.15,5,投連買
59	,1513.TW,中興電,66,0.15,12515,60.6,8.91,5,投連買
60	,2498.TW,宏達電,55,-0.72,14502,56,-1.79,5,投連買
61	,5347.TW,世界,81.5,-1.69,3288,64.4,26.55,5,投連買
62	,6138.TW,茂達,117.5,-0.42,755,112,4.91,5,投連買
63	,6146.TW,耕興,231,2.21,247,246.5,-6.29,5,投連買
64	,6147.TW,頎邦,58.6,0.51,604,51.3,14.23,5,投連買
