符合條件商品
資料日期：2022年 11月 18日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/18),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:08 符合檔數(6)
1	,2327.TW,國巨,460,-1.39,1468,453.5,1.43,15,投連買
2	,2454.TW,聯發科,660,-0.15,2431,722,-8.59,15,投連買
3	,3008.TW,大立光,2140,0,324,2280,-6.14,11,投連買
4	,1909.TW,榮成,15.55,-0.32,1849,16.1,-3.42,9,投連買
5	,4966.TW,譜瑞-KY,825,0.86,553,755,9.27,9,投連買
6	,3592.TW,瑞鼎,307.5,0,497,319,-3.61,7,投連買
