符合條件商品
資料日期：2022年  5月  5日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/05),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:42 符合檔數(59)
1	,1326.TW,台化,69.4,-0.72,1689,79.7,-7.48,20,投連買
2	,2301.TW,光寶科,64,-0.47,4678,65.3,0.2,20,投連買
3	,2618.TW,長榮航,28.1,-2.09,27994,35.9,-20.19,20,投連買
4	,2801.TW,彰銀,17.25,-0.29,2566,18.3,-2.1,20,投連買
5	,2890.TW,永豐金,16.7,-4.84,27291,18.05,-2.11,20,投連買
6	,6147.TW,頎邦,58.6,0.51,604,68.1,-4.37,20,投連買
7	,1402.TW,遠東新,31.55,-4.39,10632,30.55,8.38,19,投連買
8	,2354.TW,鴻準,51.4,-1.15,1092,61.3,-13,19,投連買
9	,2881.TW,富邦金,56.7,-0.18,6587,74.5,-15.07,19,投連買
10	,2885.TW,元大金,21.8,-0.91,10786,25.9,-7.35,19,投連買
11	,2887.TW,台新金,15.2,0,6593,18.9,-12.54,19,投連買
12	,2377.TW,微星,119.5,1.7,2513,126,3.36,18,投連買
13	,2327.TW,國巨,460,-1.39,1468,417,-8.23,16,投連買
14	,6669.TW,緯穎,819,-1.33,686,1030,-17.94,16,投連買
15	,1216.TW,統一,65.9,0,2803,68,0.89,14,投連買
16	,1301.TW,台塑,86.8,-0.46,6046,106,-11.35,14,投連買
17	,2408.TW,南亞科,51.4,-0.58,5241,67,-17.97,14,投連買
18	,3045.TW,台灣大,94.8,0,2514,105.5,-6.42,14,投連買
19	,3044.TW,健鼎,96,1.59,1391,127.5,-19.44,11,投連買
20	,4938.TW,和碩,64.2,0.31,3317,70.9,-2.12,11,投連買
21	,6770.TW,力積電,33.3,-0.3,10173,55,-38.17,11,投連買
22	,2345.TW,智邦,237.5,-6.5,4085,232,4.86,10,投連買
23	,2356.TW,英業達,26,0.19,6530,25.9,6.6,10,投連買
24	,2357.TW,華碩,271,-1.63,1392,366,-14.73,10,投連買
25	,2379.TW,瑞昱,289,-0.52,1352,415,-24.19,10,投連買
26	,3702.TW,大聯大,47.8,-0.52,2583,54.4,-5.89,10,投連買
27	,5876.TW,上海商銀,44.25,-0.45,2405,48.6,-5.63,10,投連買
28	,2317.TW,鴻海,101,0,15490,104.5,1.64,9,投連買
29	,1303.TW,南亞,70.3,-1.54,4616,87.1,-11.01,8,投連買
30	,2353.TW,宏碁,23.15,0.22,5082,28.55,-10.89,8,投連買
31	,2360.TW,致茂,179,0.56,783,168,11.37,8,投連買
32	,3533.TW,嘉澤,829,0.36,375,758,12.11,8,投連買
33	,3711.TW,日月光投控,93.8,-3.6,11870,98.6,3.05,8,投連買
34	,1560.TW,中砂,109.5,-1.35,2814,129,-13.23,7,投連買
35	,2303.TW,聯電,41.95,-2.1,34060,49.1,-9.02,7,投連買
36	,2609.TW,陽明,67.3,-1.03,57425,130,-35.01,7,投連買
37	,2347.TW,聯強,61,-0.81,2957,79.6,-17.48,6,投連買
38	,2382.TW,廣達,71.2,-0.97,4354,85.5,-9.68,6,投連買
39	,2441.TW,超豐,48.2,-2.33,4006,71.2,-26.69,6,投連買
40	,2603.TW,長榮,167.5,-2.33,36972,152.5,-43.1,6,投連買
41	,2637.TW,慧洋-KY,64.8,-3.28,13996,105,-34.85,6,投連買
42	,2883.TW,開發金,12.7,-0.78,8936,17.65,-22.61,6,投連買
43	,2892.TW,第一金,26.3,-0.38,6392,27.1,2.81,6,投連買
44	,2912.TW,統一超,268,-1.47,996,278,-0.45,6,投連買
45	,3231.TW,緯創,29.9,-0.83,12268,29.15,11.94,6,投連買
46	,4919.TW,新唐,117,-2.09,4502,168,-27.32,6,投連買
47	,4966.TW,譜瑞-KY,825,0.86,553,1460,-42.36,6,投連買
48	,6279.TW,胡連,149.5,-1.64,1303,108.5,42.18,6,投連買
49	,2324.TW,仁寶,22.95,0.44,9576,22.55,1.77,5,投連買
50	,2351.TW,順德,99.5,1.22,927,141.5,-27.85,5,投連買
51	,2610.TW,華航,19,-1.55,26392,28.65,-31.23,5,投連買
52	,3036.TW,文曄,62.7,-0.95,1327,69.6,-3.66,5,投連買
53	,3037.TW,欣興,125,2.46,35224,218,-41.36,5,投連買
54	,3624.TW,光頡,40.35,0.62,414,78.5,-46.41,5,投連買
55	,3661.TW,世芯-KY,803,-1.35,2950,945,-13.95,5,投連買
56	,4968.TW,立積,113.5,2.25,1398,225,-48.28,5,投連買
57	,5425.TW,台半,75.3,0,4216,85.1,-8.68,5,投連買
58	,6719.TW,力智,256,-0.97,769,486.5,-46.03,5,投連買
59	,6781.TW,AES-KY,680,1.34,965,967,-28.65,5,投連買
