符合條件商品
資料日期：2022年  4月 13日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/13),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:45 符合檔數(57)
1	,2324.TW,仁寶,22.95,0.44,9576,25.7,-3.08,20,投連買
2	,2347.TW,聯強,61,-0.81,2957,76.5,-14.13,20,投連買
3	,2356.TW,英業達,26,0.19,6530,25.4,8.7,20,投連買
4	,2891.TW,中信金,21.9,-1.13,23817,30.35,-23.77,20,投連買
5	,3702.TW,大聯大,47.8,-0.52,2583,56.5,-9.38,20,投連買
6	,2353.TW,宏碁,23.15,0.22,5082,28.4,-10.41,17,投連買
7	,2458.TW,義隆,86.1,-1.71,718,162.5,-40.13,17,投連買
8	,2357.TW,華碩,271,-1.63,1392,354.5,-11.96,16,投連買
9	,3443.TW,創意,726,-0.55,5389,480,53.15,16,投連買
10	,2031.TW,新光鋼,44,-0.56,5573,71.2,-31.2,14,投連買
11	,6239.TW,力成,81.3,0.62,1926,93.7,-6.17,13,投連買
12	,2884.TW,玉山金,24.1,-1.03,10272,35.25,-25.32,12,投連買
13	,3045.TW,台灣大,94.8,0,2514,106.5,-7.3,12,投連買
14	,4958.TW,臻鼎-KY,108,-1.37,2633,108,4.71,12,投連買
15	,2308.TW,台達電,281,-1.92,5149,255.5,12.6,11,投連買
16	,1476.TW,儒鴻,492.5,1.23,1098,480,5.7,10,投連買
17	,2345.TW,智邦,237.5,-6.5,4085,222,9.58,10,投連買
18	,9910.TW,豐泰,207.5,-1.19,2962,194.5,9.23,10,投連買
19	,3481.TW,群創,11.1,0,42046,16.05,-24.64,9,投連買
20	,2002.TW,中鋼,30.7,0.16,37216,39.5,-13.74,8,投連買
21	,2886.TW,兆豐金,30.55,-0.97,8425,44.95,-27.61,8,投連買
22	,3034.TW,聯詠,301.5,-0.17,3163,410,-11.25,8,投連買
23	,5274.TW,信驊,1830,0.83,312,3270,-37.52,8,投連買
24	,6116.TW,彩晶,11.1,0.91,3518,14.4,-16.54,8,投連買
25	,1229.TW,聯華,49.25,0.2,537,66.1,-19.57,7,投連買
26	,1326.TW,台化,69.4,-0.72,1689,79.5,-7.24,7,投連買
27	,1722.TW,台肥,53.1,-0.56,1033,78.8,-29.62,7,投連買
28	,2108.TW,南帝,38.2,-0.26,608,57.3,-33.33,7,投連買
29	,2801.TW,彰銀,17.25,-0.29,2566,19.3,-7.16,7,投連買
30	,2880.TW,華南金,22.5,-1.1,4175,25.1,-4.26,7,投連買
31	,2883.TW,開發金,12.7,-0.78,8936,19.65,-30.49,7,投連買
32	,2890.TW,永豐金,16.7,-4.84,27291,19.05,-7.27,7,投連買
33	,2912.TW,統一超,268,-1.47,996,269,2.88,7,投連買
34	,3227.TW,原相,94.6,-1.36,219,133.5,-21.68,7,投連買
35	,3706.TW,神達,29.7,-0.17,1384,28.2,5.32,7,投連買
36	,4904.TW,遠傳,65.7,-0.3,2525,74.7,-8.47,7,投連買
37	,5347.TW,世界,81.5,-1.69,3288,114,-23.83,7,投連買
38	,5880.TW,合庫金,25.95,-0.76,4866,30.35,-8.72,7,投連買
39	,6147.TW,頎邦,58.6,0.51,604,67,-2.8,7,投連買
40	,6176.TW,瑞儀,106,0.47,1064,103,12.1,7,投連買
41	,6443.TW,元晶,34.1,1.19,7879,44.9,-24.05,7,投連買
42	,8150.TW,南茂,32.9,1.23,1428,48.3,-24.64,7,投連買
43	,1434.TW,福懋,26.3,-0.19,479,27.95,-2.23,6,投連買
44	,1504.TW,東元,27.25,-0.37,1749,32.3,-11.61,6,投連買
45	,2379.TW,瑞昱,289,-0.52,1352,413.5,-23.91,6,投連買
46	,2412.TW,中華電,112.5,-0.44,6521,128.5,-9.24,6,投連買
47	,3406.TW,玉晶光,364,-0.68,820,444,-16.37,6,投連買
48	,3624.TW,光頡,40.35,0.62,414,95.4,-55.91,6,投連買
49	,1708.TW,東鹼,40.75,-1.33,1193,66.4,-35.87,5,投連買
50	,2006.TW,東和鋼鐵,53.2,0.95,1881,70.3,-24.32,5,投連買
51	,2301.TW,光寶科,64,-0.47,4678,68.1,-3.9,5,投連買
52	,2382.TW,廣達,71.2,-0.97,4354,87.7,-11.95,5,投連買
53	,2498.TW,宏達電,55,-0.72,14502,56.6,-2.83,5,投連買
54	,2618.TW,長榮航,28.1,-2.09,27994,35.25,-18.72,5,投連買
55	,4927.TW,泰鼎-KY,54.5,-0.73,593,103.5,-43.94,5,投連買
56	,5009.TW,榮剛,37.5,-0.66,11974,29.25,28.21,5,投連買
57	,9958.TW,世紀鋼,88.9,-1.22,9352,117.5,-21.43,5,投連買
