符合條件商品
資料日期：2022年  2月  8日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(02/08),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:12 符合檔數(82)
1	,2382.TW,廣達,71.2,-0.97,4354,94.2,-18.02,20,投連買
2	,2458.TW,義隆,86.1,-1.71,718,171,-43.1,20,投連買
3	,6116.TW,彩晶,11.1,0.91,3518,16.85,-28.66,20,投連買
4	,6176.TW,瑞儀,106,0.47,1064,103,12.1,20,投連買
5	,2356.TW,英業達,26,0.19,6530,25.5,8.29,19,投連買
6	,2883.TW,開發金,12.7,-0.78,8936,19.25,-29.05,19,投連買
7	,3231.TW,緯創,29.9,-0.83,12268,32,1.98,19,投連買
8	,3661.TW,世芯-KY,803,-1.35,2950,980,-17.02,18,投連買
9	,3714.TW,富采,46.6,-0.96,1148,94.8,-49.04,18,投連買
10	,6548.TW,長科*,29.95,0,316,105,-25.65,18,投連買
11	,2409.TW,友達,15.4,0.65,36394,20.7,-26.21,17,投連買
12	,3264.TW,欣銓,49.85,-0.89,1243,52.1,1.38,16,投連買
13	,6147.TW,頎邦,58.6,0.51,604,68.9,-5.48,16,投連買
14	,2006.TW,東和鋼鐵,53.2,0.95,1881,72.1,-19.88,12,投連買
15	,2385.TW,群光,87.2,0.11,1118,88.2,6.54,12,投連買
16	,3035.TW,智原,159,0.63,7973,224,-27.38,12,投連買
17	,3044.TW,健鼎,96,1.59,1391,127,-19.12,12,投連買
18	,6415.TW,矽力*-KY,445,1.37,2330,3870,-53.76,12,投連買
19	,3592.TW,瑞鼎,307.5,0,497,680,-47.86,11,投連買
20	,2376.TW,技嘉,106.5,1.43,5227,152.5,-19.73,10,投連買
21	,6278.TW,台表科,92.4,-0.86,1062,133,-25.02,10,投連買
22	,2345.TW,智邦,237.5,-6.5,4085,260.5,-6.61,9,投連買
23	,2360.TW,致茂,179,0.56,783,218,-14.17,9,投連買
24	,2393.TW,億光,37.5,0.94,242,54.5,-24.76,9,投連買
25	,2492.TW,華新科,78.7,-1.38,848,156.5,-47.17,9,投連買
26	,3036.TW,文曄,62.7,-0.95,1327,89.5,-25.08,9,投連買
27	,3702.TW,大聯大,47.8,-0.52,2583,55.2,-7.26,9,投連買
28	,4904.TW,遠傳,65.7,-0.3,2525,65.6,4.24,9,投連買
29	,4958.TW,臻鼎-KY,108,-1.37,2633,96.5,17.2,9,投連買
30	,5269.TW,祥碩,717,0.14,564,1610,-54.23,9,投連買
31	,6239.TW,力成,81.3,0.62,1926,95.3,-7.75,9,投連買
32	,1303.TW,南亞,70.3,-1.54,4616,88.6,-12.52,8,投連買
33	,1402.TW,遠東新,31.55,-4.39,10632,29.2,13.41,8,投連買
34	,1504.TW,東元,27.25,-0.37,1749,29.85,-4.39,8,投連買
35	,2324.TW,仁寶,22.95,0.44,9576,25.55,-2.51,8,投連買
36	,2347.TW,聯強,61,-0.81,2957,70,-6.17,8,投連買
37	,2353.TW,宏碁,23.15,0.22,5082,28.75,-11.51,8,投連買
38	,2357.TW,華碩,271,-1.63,1392,363.5,-14.14,8,投連買
39	,2542.TW,興富發,40.35,-3.93,8630,47.25,2.54,8,投連買
40	,2834.TW,臺企銀,12.9,-0.39,8238,10.7,25.98,8,投連買
41	,2890.TW,永豐金,16.7,-4.84,27291,17.35,1.83,8,投連買
42	,2912.TW,統一超,268,-1.47,996,265,4.43,8,投連買
43	,3045.TW,台灣大,94.8,0,2514,100.5,-1.76,8,投連買
44	,5434.TW,崇越,167.5,0.9,197,168.5,4.97,8,投連買
45	,6005.TW,群益證,11.1,0,1344,16.8,-24.02,8,投連買
46	,1434.TW,福懋,26.3,-0.19,479,28.9,-5.43,7,投連買
47	,2344.TW,華邦電,20.1,-0.99,9528,31.85,-34.44,7,投連買
48	,2408.TW,南亞科,51.4,-0.58,5241,77.4,-28.99,7,投連買
49	,2449.TW,京元電子,36.4,-1.75,4505,43.9,-10.48,7,投連買
50	,2474.TW,可成,169,-1.74,2651,156.5,14.44,7,投連買
51	,1216.TW,統一,65.9,0,2803,67.8,1.18,6,投連買
52	,1326.TW,台化,69.4,-0.72,1689,79.9,-7.7,6,投連買
53	,1722.TW,台肥,53.1,-0.56,1033,68.1,-18.57,6,投連買
54	,2002.TW,中鋼,30.7,0.16,37216,34.5,-1.22,6,投連買
