符合條件商品
資料日期：2022年  1月 20日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/20),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:13 符合檔數(27)
1	,2108.TW,南帝,38.2,-0.26,608,85,-50.27,19,投連買
2	,2458.TW,義隆,86.1,-1.71,718,163.5,-40.49,19,投連買
3	,6176.TW,瑞儀,106,0.47,1064,103.5,11.56,19,投連買
4	,2382.TW,廣達,71.2,-0.97,4354,92.8,-16.78,17,投連買
5	,6116.TW,彩晶,11.1,0.91,3518,17.4,-30.93,17,投連買
6	,2356.TW,英業達,26,0.19,6530,25.45,8.47,13,投連買
7	,2883.TW,開發金,12.7,-0.78,8936,18.75,-27.14,13,投連買
8	,3231.TW,緯創,29.9,-0.83,12268,31.5,3.6,13,投連買
9	,3661.TW,世芯-KY,803,-1.35,2950,976,-16.68,12,投連買
10	,3714.TW,富采,46.6,-0.96,1148,96.5,-49.94,12,投連買
11	,6548.TW,長科*,29.95,0,316,98.6,-20.81,12,投連買
12	,2409.TW,友達,15.4,0.65,36394,22.35,-31.65,11,投連買
13	,3264.TW,欣銓,49.85,-0.89,1243,53.3,-0.89,10,投連買
14	,6147.TW,頎邦,58.6,0.51,604,70,-6.97,10,投連買
15	,8155.TW,博智,108,-1.37,385,186.5,-39.17,10,投連買
16	,4966.TW,譜瑞-KY,825,0.86,553,1965,-56.86,8,投連買
17	,2006.TW,東和鋼鐵,53.2,0.95,1881,69,-16.29,6,投連買
18	,2385.TW,群光,87.2,0.11,1118,90.3,4.06,6,投連買
19	,3035.TW,智原,159,0.63,7973,219,-25.73,6,投連買
20	,3044.TW,健鼎,96,1.59,1391,128,-19.75,6,投連買
21	,6415.TW,矽力*-KY,445,1.37,2330,3800,-52.91,6,投連買
22	,3017.TW,奇鋐,111,-1.77,2015,98,17.58,5,投連買
23	,3081.TW,聯亞,110.5,-0.9,1673,209,-45.66,5,投連買
24	,3592.TW,瑞鼎,307.5,0,497,679,-47.78,5,投連買
25	,5220.TW,萬達光電,28.2,-0.88,20,35,-13.1,5,投連買
26	,5388.TW,中磊,77.4,-0.13,1579,75.7,5.36,5,投連買
27	,8478.TW,東哥遊艇,297,1.02,2514,135,125.63,5,投連買
