符合條件商品
資料日期：2022年 10月 17日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(10/17),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:12 符合檔數(77)
1	,1402.TW,遠東新,31.55,-4.39,10632,30.95,1.94,20,投連買
2	,1605.TW,華新,46.75,-1.68,42087,35.45,31.88,20,投連買
3	,2353.TW,宏碁,23.15,0.22,5082,22.1,4.75,20,投連買
4	,2474.TW,可成,169,-1.74,2651,170.5,-0.88,20,投連買
5	,2885.TW,元大金,21.8,-0.91,10786,19.1,14.14,20,投連買
6	,2886.TW,兆豐金,30.55,-0.97,8425,29.25,4.44,20,投連買
7	,2892.TW,第一金,26.3,-0.38,6392,24,9.58,20,投連買
8	,1216.TW,統一,65.9,0,2803,65.9,0,19,投連買
9	,1303.TW,南亞,70.3,-1.54,4616,64.5,8.99,18,投連買
10	,1326.TW,台化,69.4,-0.72,1689,66.5,4.36,18,投連買
11	,2317.TW,鴻海,101,0,15490,105,-3.81,18,投連買
12	,2408.TW,南亞科,51.4,-0.58,5241,56.2,-8.54,17,投連買
13	,2880.TW,華南金,22.5,-1.1,4175,20.45,10.02,17,投連買
14	,2890.TW,永豐金,16.7,-4.84,27291,16.5,1.21,17,投連買
15	,2912.TW,統一超,268,-1.47,996,272,-1.47,17,投連買
16	,5880.TW,合庫金,25.95,-0.76,4866,24.35,6.57,17,投連買
17	,3481.TW,群創,11.1,0,42046,12.95,-14.29,13,投連買
18	,2327.TW,國巨,460,-1.39,1468,278.5,32.48,12,投連買
19	,2454.TW,聯發科,660,-0.15,2431,578,14.19,11,投連買
20	,2330.TW,台積電,455,-2.78,26724,397,15.27,9,投連買
21	,5009.TW,榮剛,37.5,-0.66,11974,30.05,24.79,9,投連買
22	,2409.TW,友達,15.4,0.65,36394,18,-14.44,8,投連買
23	,2882.TW,國泰金,41.15,1.86,33982,37.65,9.3,8,投連買
24	,2883.TW,開發金,12.7,-0.78,8936,11.3,12.39,8,投連買
25	,3006.TW,晶豪科,66.2,0,3117,66,0.3,8,投連買
26	,5876.TW,上海商銀,44.25,-0.45,2405,47.35,-6.55,8,投連買
27	,1304.TW,台聚,22.1,1.61,6105,20.1,9.95,7,投連買
28	,1314.TW,中石化,9.86,-1,4928,9.13,8,7,投連買
29	,1477.TW,聚陽,238.5,0,510,195,22.31,7,投連買
30	,1710.TW,東聯,18.5,1.09,1345,17.1,8.19,7,投連買
31	,1904.TW,正隆,27.15,-1.09,381,25.95,4.62,7,投連買
32	,1907.TW,永豐餘,24.45,-1.21,810,24.3,0.62,7,投連買
33	,2015.TW,豐興,65.9,1.85,274,59,11.69,7,投連買
34	,2308.TW,台達電,281,-1.92,5149,268.5,4.66,7,投連買
35	,2337.TW,旺宏,35,0.57,15889,32.6,7.36,7,投連買
36	,2344.TW,華邦電,20.1,-0.99,9528,19.9,1.01,7,投連買
37	,2352.TW,佳世達,27.5,1.66,4573,27.4,0.36,7,投連買
38	,2362.TW,藍天,30.6,-0.81,111,30.75,-0.49,7,投連買
39	,2392.TW,正崴,36.85,-0.94,578,36.8,0.14,7,投連買
40	,2395.TW,研華,333,-1.48,273,295,12.88,7,投連買
41	,2615.TW,萬海,86.2,-1.15,55180,64.9,32.82,7,投連買
42	,2801.TW,彰銀,17.25,-0.29,2566,16.55,4.23,7,投連買
43	,2888.TW,新光金,8.75,-0.57,13386,7.88,11.04,7,投連買
44	,3008.TW,大立光,2140,0,324,1800,18.89,7,投連買
45	,3711.TW,日月光投控,93.8,-3.6,11870,76.2,23.1,7,投連買
46	,4572.TW,駐龍,122.5,3.81,1037,120.5,1.66,7,投連買
47	,5347.TW,世界,81.5,-1.69,3288,63.7,27.94,7,投連買
48	,6005.TW,群益證,11.1,0,1344,10.05,10.45,7,投連買
49	,6147.TW,頎邦,58.6,0.51,604,51.8,13.13,7,投連買
50	,6505.TW,台塑化,80.1,-1.11,1418,79,1.39,7,投連買
51	,6592.TW,和潤企業,100,-0.99,209,97,3.09,7,投連買
52	,8016.TW,矽創,173.5,-0.29,574,178,-2.53,7,投連買
53	,8150.TW,南茂,32.9,1.23,1428,30,9.67,7,投連買
54	,9941.TW,裕融,156.5,0,327,132.5,18.11,7,投連買
55	,2103.TW,台橡,26.95,-1.1,635,26.55,1.51,6,投連買
56	,2207.TW,和泰車,592,-0.67,113,562,5.34,6,投連買
57	,2492.TW,華新科,78.7,-1.38,848,76.9,2.34,6,投連買
58	,2881.TW,富邦金,56.7,-0.18,6587,48.7,16.43,6,投連買
59	,3023.TW,信邦,275.5,-0.18,232,281,-1.96,6,投連買
60	,6589.TW,台康生技,125.5,0.4,5833,111,13.06,6,投連買
61	,9907.TW,統一實,17.05,-0.29,1397,17,0.29,6,投連買
62	,9940.TW,信義,27.2,-0.18,182,28.8,-5.56,6,投連買
63	,1309.TW,台達化,22.2,-0.45,1316,19.1,16.23,5,投連買
64	,2027.TW,大成鋼,43.15,-1.93,15303,39.1,10.36,5,投連買
65	,2031.TW,新光鋼,44,-0.56,5573,34.4,27.91,5,投連買
66	,2059.TW,川湖,395,-0.63,106,430.5,-8.25,5,投連買
67	,2421.TW,建準,44.85,-2.82,1233,40.7,10.2,5,投連買
68	,2606.TW,裕民,50.1,-3.47,10468,35.35,41.73,5,投連買
69	,2884.TW,玉山金,24.1,-1.03,10272,23.1,4.33,5,投連買
70	,3045.TW,台灣大,94.8,0,2514,92.1,2.93,5,投連買
