符合條件商品
資料日期：2022年  8月  5日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/05),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:27 符合檔數(91)
1	,1101.TW,台泥,34.05,-1.16,23484,38.85,-12.36,20,投連買
2	,2352.TW,佳世達,27.5,1.66,4573,28.7,-4.18,20,投連買
3	,2377.TW,微星,119.5,1.7,2513,117.5,10.83,20,投連買
4	,2382.TW,廣達,71.2,-0.97,4354,79.1,-9.99,20,投連買
5	,3702.TW,大聯大,47.8,-0.52,2583,50.7,-5.72,20,投連買
6	,1717.TW,長興,31.5,-1.25,930,31.45,-3.26,17,投連買
7	,1102.TW,亞泥,41.55,0.24,6062,40.95,1.47,16,投連買
8	,2014.TW,中鴻,27.6,1.1,53751,26.05,5.95,16,投連買
9	,2002.TW,中鋼,30.7,0.16,37216,28.3,8.48,15,投連買
10	,2441.TW,超豐,48.2,-2.33,4006,62.5,-16.48,15,投連買
11	,2880.TW,華南金,22.5,-1.1,4175,23.3,3.16,15,投連買
12	,2890.TW,永豐金,16.7,-4.84,27291,17.1,3.28,15,投連買
13	,2892.TW,第一金,26.3,-0.38,6392,25.65,2.53,15,投連買
14	,3036.TW,文曄,62.7,-0.95,1327,69.3,-9.52,15,投連買
15	,5522.TW,遠雄,58.5,0.34,1205,63.6,-4.57,15,投連買
16	,5880.TW,合庫金,25.95,-0.76,4866,27.65,0.19,15,投連買
17	,1434.TW,福懋,26.3,-0.19,479,25.95,1.35,14,投連買
18	,1722.TW,台肥,53.1,-0.56,1033,63.8,-13.08,14,投連買
19	,2105.TW,正新,33.75,-0.74,1203,35,-3.57,14,投連買
20	,2356.TW,英業達,26,0.19,6530,24.15,7.66,14,投連買
21	,3711.TW,日月光投控,93.8,-3.6,11870,88.2,6.35,14,投連買
22	,2887.TW,台新金,15.2,0,6593,15.8,4.61,13,投連買
23	,2834.TW,臺企銀,12.9,-0.39,8238,12.2,5.74,12,投連買
24	,6446.TW,藥華藥,488.5,-1.81,841,619,-21.08,12,投連買
25	,2385.TW,群光,87.2,0.11,1118,78.2,11.51,11,投連買
26	,2845.TW,遠東銀,11.1,-0.89,1864,11.4,2.49,11,投連買
27	,3680.TW,家登,254.5,0.79,478,240,7.64,11,投連買
28	,6829.TW,千附精密,73.2,0.69,155,71.7,2.09,11,投連買
29	,1303.TW,南亞,70.3,-1.54,4616,67.6,3.99,10,投連買
30	,2301.TW,光寶科,64,-0.47,4678,66.5,-1.6,10,投連買
