"排名","代號","名稱","市場","股價日期","K線","成交","漲跌價","漲跌幅","成交張數","成交額(百萬)","昨收","開盤","最高","最低","振幅(%)","PER","PBR","一個月走勢圖","三個月走勢圖","一年走勢圖","三年走勢圖"
"479",="8071","能率網通","櫃","03/17","","15.1","+0.05","+0.33","55","0.83","15.05","15.1","15.15","15.05","0.66","12","0.97","    ","    ","    ","    "
"480",="1615","大山","市","03/17","","32.25","-0.15","-0.46","53","1.7","32.4","32.5","32.5","32.15","1.08","12","2.03","    ","    ","    ","    "
"481",="5906","台南-KY","市","03/17","","36.7","+0.3","+0.82","3","0.12","36.4","36.95","36.95","36.45","1.37","12","2.49","    ","    ","    ","    "
"482",="4938","和碩","市","03/17","","67.9","+0.5","+0.74","5,624","382","67.4","67.6","68.2","67.3","1.34","12","0.99","    ","    ","    ","    "
"483",="5209","新鼎","櫃","03/17","","105.5","+1.5","+1.44","88","9.3","104","104","107.5","103","4.33","12","4.2","    ","    ","    ","    "
"484",="3323","加百裕","櫃","03/17","","33.05","+0.3","+0.92","66","2.17","32.75","32.9","33.15","32.8","1.07","12","1.03","    ","    ","    ","    "
"485",="6266","泰詠","櫃","03/17","","33.05","+0.9","+2.8","2,191","72.3","32.15","32.5","33.3","32.5","2.49","12","1.98","    ","    ","    ","    "
"486",="8027","鈦昇","櫃","03/17","","51","+1.15","+2.31","205","10.4","49.85","50.2","51.1","50.1","2.01","12","1.9","    ","    ","    ","    "
"487",="6672","騰輝電子-KY","市","03/17","","83.7","+1.7","+2.07","629","52.9","82","83.8","84.9","83.4","1.83","12","1.98","    ","    ","    ","    "
"488",="3066","李洲","櫃","03/17","","25.05","+0.15","+0.6","43","1.08","24.9","25.7","25.7","24.7","4.02","12","2.08","    ","    ","    ","    "
"489",="1725","元禎","市","03/17","","20.75","+0.2","+0.97","9","0.19","20.55","20.6","20.75","20.6","0.73","12.1","0.94","    ","    ","    ","    "
"490",="6294","智基","櫃","03/17","","112","0","0","31","3.52","112","113","113","112","0.89","12.1","4.23","    ","    ","    ","    "
"491",="6170","統振","櫃","03/17","","38.3","+0.8","+2.13","167","6.4","37.5","37.9","38.8","37.7","2.93","12.1","2.45","    ","    ","    ","    "
"492",="9945","潤泰新","市","03/17","","36.25","0","0","18,780","682","36.25","36.35","36.75","36.05","1.93","12.1","1.45","    ","    ","    ","    "
"493",="3588","通嘉","市","03/17","","60.1","+0.3","+0.5","251","15.1","59.8","60.9","60.9","59.7","2.01","12.1","2.05","    ","    ","    ","    "
"494",="2812","台中銀","市","03/17","","13.55","+0.05","+0.37","7,944","108","13.5","13.55","13.6","13.5","0.74","12.1","0.98","    ","    ","    ","    "
"495",="5288","豐祥-KY","市","03/17","","173","+4","+2.37","175","30","169","169","175","169","3.55","12.1","2.57","    ","    ","    ","    "
"496",="1319","東陽","市","03/17","","44.25","-0.85","-1.88","5,185","232","45.1","45.35","45.75","44.25","3.33","12.2","1.1","    ","    ","    ","    "
"497",="6151","晉倫","櫃","03/17","","28.85","+0.2","+0.7","11","0.32","28.65","29.25","29.25","28.8","1.57","12.2","1.57","    ","    ","    ","    "
"498",="6514","芮特-KY","櫃","03/17","","56.8","+0.2","+0.35","69","3.93","56.6","57.1","57.5","56.1","2.47","12.2","2.49","    ","    ","    ","    "
"499",="3556","禾瑞亞","櫃","03/17","","62.5","+0.5","+0.81","119","7.42","62","62.6","62.7","62","1.13","12.2","3.01","    ","    ","    ","    "
"500",="4554","橙的","櫃","03/17","","26.75","+0.5","+1.9","40","1.08","26.25","27.5","27.5","26.15","5.14","12.2","1.4","    ","    ","    ","    "
"501",="2375","凱美","市","03/17","","75","+0.5","+0.67","1,462","110","74.5","75.8","76.5","74.8","2.28","12.2","0.89","    ","    ","    ","    "
"502",="3709","鑫聯大投控","櫃","03/17","","22.6","0","0","8","0.18","22.6","22.5","22.8","22.3","2.21","12.2","1.09","    ","    ","    ","    "
"503",="1565","精華","櫃","03/17","","259","+3","+1.17","67","17.3","256","257.5","260","257","1.17","12.2","2.15","    ","    ","    ","    "
"504",="3546","宇峻","櫃","03/17","","73.9","+0.6","+0.82","79","5.88","73.3","73.9","74.5","73.6","1.23","12.2","2.49","    ","    ","    ","    "
"505",="6642","富致","櫃","03/17","","52","+0.9","+1.76","8","0.42","51.1","51.5","52.3","51.5","1.57","12.2","1.82","    ","    ","    ","    "
"506",="4183","福永生技","櫃","03/17","","18.6","+0.1","+0.54","9","0.17","18.5","18.45","18.8","18.45","1.89","12.2","1.45","    ","    ","    ","    "
"507",="2028","威致","市","03/17","","28.15","+0.6","+2.18","404","11.3","27.55","28.2","28.25","27.8","1.63","12.2","2.1","    ","    ","    ","    "
"508",="2596","綠意","櫃","03/17","","20.95","+0.15","+0.72","75","1.57","20.8","20.8","21.05","20.8","1.2","12.3","1.01","    ","    ","    ","    "
"509",="3597","映興","櫃","03/17","","25.25","+0.25","+1","13","0.33","25","25.15","25.4","25.1","1.2","12.3","1.6","    ","    ","    ","    "
"510",="6217","中探針","櫃","03/17","","44.7","+0.35","+0.79","645","28.8","44.35","45","45.05","44.45","1.35","12.3","1.41","    ","    ","    ","    "
"511",="2377","微星","市","03/17","","145","+2.5","+1.75","6,327","905","142.5","144.5","145","139","4.21","12.3","2.53","    ","    ","    ","    "
"512",="6577","勁豐","櫃","03/17","","64.1","+0.2","+0.31","31","1.98","63.9","64.5","64.9","63.4","2.35","12.3","2.29","    ","    ","    ","    "
"513",="3047","訊舟","市","03/17","","16","+0.4","+2.56","2,127","34","15.6","15.75","16.1","15.75","2.24","12.3","1.29","    ","    ","    ","    "
"514",="4551","智伸科","市","03/17","","148","+1.5","+1.02","362","53.2","146.5","147.5","148","145.5","1.71","12.3","2.14","    ","    ","    ","    "
"515",="6155","鈞寶","市","03/17","","27","-0.25","-0.92","862","23.5","27.25","27.5","27.7","26.95","2.75","12.3","1.53","    ","    ","    ","    "
"516",="6716","應廣","櫃","03/17","","92.1","-0.2","-0.22","24","2.24","92.3","94","94","92.1","2.06","12.3","3.14","    ","    ","    ","    "
"517",="3032","偉訓","市","03/17","","36.4","+1.5","+4.3","805","29.1","34.9","35.15","36.4","35.1","3.72","12.4","1.57","    ","    ","    ","    "
"518",="2474","可成","市","03/17","","187.5","+2","+1.08","5,955","1,115","185.5","185","188.5","185","1.89","12.4","0.81","    ","    ","    ","    "
"519",="1618","合機","市","03/17","","14.5","+0.1","+0.69","234","3.4","14.4","14.45","14.6","14.45","1.04","12.4","0.67","    ","    ","    ","    "
"520",="3617","碩天","市","03/17","","113","+5","+4.63","940","106","108","110.5","114.5","110","4.17","12.4","1.82","    ","    ","    ","    "
"521",="6123","上奇","櫃","03/17","","68.1","+0.8","+1.19","219","14.8","67.3","67.3","68.1","67.2","1.34","12.4","2.94","    ","    ","    ","    "
"522",="6152","百一","市","03/17","","10.05","+0.12","+1.21","262","2.62","9.93","10","10.05","9.93","1.21","12.4","1.11","    ","    ","    ","    "
"523",="4927","泰鼎-KY","市","03/17","","57.1","+1.1","+1.96","630","35.7","56","56.7","57.4","56","2.5","12.4","1.36","    ","    ","    ","    "
"524",="6691","洋基工程","市","03/17","","290","+11","+3.94","1,245","355","279","285","290","278.5","4.12","12.4","4.03","    ","    ","    ","    "
"525",="3520","華盈","櫃","03/17","","20.4","+0.1","+0.49","615","12.6","20.3","20.55","20.85","20.35","2.46","12.4","1.73","    ","    ","    ","    "
"526",="2883","開發金","市","03/17","","12.2","+0.1","+0.83","50,559","617","12.1","12.2","12.3","12.15","1.24","12.4","1.08","    ","    ","    ","    "
"527",="8039","台虹","市","03/17","","41.85","-0.2","-0.48","214","8.99","42.05","42.1","42.15","41.85","0.71","12.5","1.11","    ","    ","    ","    "
"528",="5403","中菲","櫃","03/17","","85.7","+0.8","+0.94","360","31.2","84.9","87","87.6","85.5","2.47","12.5","3.09","    ","    ","    ","    "
"529",="2427","三商電","市","03/17","","13","+0.4","+3.17","3,804","49.7","12.6","12.95","13.3","12.8","3.97","12.5","0.98","    ","    ","    ","    "
"530",="6829","千附精密","櫃","03/17","","83","+1.5","+1.84","186","15.4","81.5","81.8","83.4","81.8","1.96","12.5","2.55","    ","    ","    ","    "
"531",="8021","尖點","市","03/17","","29.25","+0.5","+1.74","168","4.89","28.75","28.85","29.25","28.85","1.39","12.5","0.88","    ","    ","    ","    "
"532",="2451","創見","市","03/17","","71.6","+1.4","+1.99","1,096","78.1","70.2","70.7","71.6","70.2","1.99","12.5","1.57","    ","    ","    ","    "
"533",="2038","海光","市","03/17","","22.3","+0.4","+1.83","767","17","21.9","22.4","22.4","22","1.83","12.5","1.12","    ","    ","    ","    "
"534",="2439","美律","市","03/17","","85.4","+1.1","+1.3","1,295","110","84.3","85.5","85.8","84.7","1.3","12.5","1.52","    ","    ","    ","    "
"535",="2408","南亞科","市","03/17","","59.3","+1.6","+2.77","12,525","744","57.7","58.5","60","58.4","2.77","12.6","1.02","    ","    ","    ","    "
"536",="2379","瑞昱","市","03/17","","397.5","+5.5","+1.4","4,357","1,744","392","399.5","405","397.5","1.91","12.6","4.36","    ","    ","    ","    "
"537",="3026","禾伸堂","市","03/17","","98","+0.7","+0.72","227","22.2","97.3","98","98.1","97.3","0.82","12.6","1.6","    ","    ","    ","    "
"538",="6023","元大期","櫃","03/17","","49.7","+0.1","+0.2","42","2.08","49.6","49.9","49.9","49.6","0.6","12.6","1.12","    ","    ","    ","    "
"539",="2012","春雨","市","03/17","","24.3","0","0","36","0.88","24.3","23.9","24.4","23.9","2.06","12.6","1.58","    ","    ","    ","    "
"540",="1524","耿鼎","市","03/17","","25.7","+1.2","+4.9","17,274","446","24.5","25.1","26.45","25.1","5.51","12.6","1.68","    ","    ","    ","    "
"541",="8390","金益鼎","櫃","03/17","","39.2","+0.35","+0.9","3,265","125","38.85","38.85","39.2","37.5","4.38","12.6","1.46","    ","    ","    ","    "
"542",="1537","廣隆","市","03/17","","141","+0.5","+0.36","38","5.3","140.5","140.5","141","140.5","0.36","12.6","2.68","    ","    ","    ","    "
"543",="1528","恩德","市","03/17","","10.25","-0.05","-0.49","181","1.86","10.3","10.3","10.35","10.25","0.97","12.7","0.82","    ","    ","    ","    "
"544",="6242","立康","櫃","03/17","","61","+0.6","+0.99","37","2.22","60.4","60.4","61","60.4","0.99","12.7","2.49","    ","    ","    ","    "
"545",="5489","彩富","櫃","03/17","","37.55","-0.1","-0.27","138","5.21","37.65","37.85","37.85","37.55","0.8","12.7","1.66","    ","    ","    ","    "
"546",="6486","互動","櫃","03/17","","68.9","+0.2","+0.29","64","4.43","68.7","68.8","69.1","68.2","1.31","12.7","2.11","    ","    ","    ","    "
"547",="2511","太子","市","03/17","","11.55","+0.15","+1.32","635","7.3","11.4","11.45","11.55","11.4","1.32","12.7","0.73","    ","    ","    ","    "
"548",="9939","宏全","市","03/17","","97.8","-1.1","-1.11","2,631","258","98.9","99.3","99.6","97.1","2.53","12.7","1.89","    ","    ","    ","    "
"549",="2885","元大金","市","03/17","","21.85","+0.15","+0.69","19,998","436","21.7","21.7","21.85","21.7","0.69","12.7","1.07","    ","    ","    ","    "
"550",="4540","全球傳動","市","03/17","","41.3","+0.3","+0.73","158","6.55","41","41.8","41.8","41","1.95","12.8","1.14","    ","    ","    ","    "
"551",="2471","資通","市","03/17","","43.5","+3.95","+9.99","12,209","520","39.55","40.65","43.5","40.4","7.84","12.8","2.52","    ","    ","    ","    "
"552",="6240","松崗","櫃","03/17","","20.6","+0.15","+0.73","34","0.7","20.45","20.45","20.85","20.2","3.18","12.8","1.25","    ","    ","    ","    "
"553",="1560","中砂","市","03/17","","111.5","+3","+2.76","959","107","108.5","111","112.5","110.5","1.84","12.8","2.78","    ","    ","    ","    "
"554",="6122","擎邦","櫃","03/17","","23","+0.15","+0.66","4,358","101","22.85","23.5","23.6","22.9","3.06","12.8","1.3","    ","    ","    ","    "
"555",="3479","安勤","櫃","03/17","","87.8","+5.6","+6.81","4,043","350","82.2","85","89.4","83.1","7.66","12.9","2.33","    ","    ","    ","    "
"556",="3021","鴻名","市","03/17","","21.25","+0.2","+0.95","55","1.16","21.05","21.4","21.4","21.1","1.43","12.9","1.39","    ","    ","    ","    "
"557",="5465","富驊","櫃","03/17","","25.25","+0.85","+3.48","1,120","28.3","24.4","24.8","25.55","24.8","3.07","12.9","1.64","    ","    ","    ","    "
"558",="4558","寶緯","櫃","03/17","","27.1","+0.3","+1.12","31","0.82","26.8","27","27.15","26.35","2.99","12.9","1.48","    ","    ","    ","    "
"559",="8299","群聯","櫃","03/17","","358","+1.5","+0.42","1,527","548","356.5","359","362","356.5","1.54","12.9","1.82","    ","    ","    ","    "
"560",="6234","高僑","櫃","03/17","","23.7","+0.4","+1.72","572","13.5","23.3","23.85","23.85","23.3","2.36","13","0.89","    ","    ","    ","    "
"561",="6616","特昇-KY","櫃","03/17","","14.9","+0.25","+1.71","8","0.12","14.65","15","15","14.8","1.37","13","1.03","    ","    ","    ","    "
"562",="1413","宏洲","市","03/17","","9.72","+0.12","+1.25","2","0.02","9.6","9.72","9.72","9.72","0","13","1.05","    ","    ","    ","    "
"563",="4971","IET-KY","櫃","03/17","","54","+0.4","+0.75","44","2.38","53.6","53.7","54.1","53.4","1.31","13","1.13","    ","    ","    ","    "
"564",="6414","樺漢","市","03/17","","234.5","+2","+0.86","282","66.2","232.5","235","237","233.5","1.51","13","1.83","    ","    ","    ","    "
"565",="8182","加高","櫃","03/17","","32.55","-0.4","-1.21","122","3.97","32.95","32.95","32.95","32.5","1.37","13","1.03","    ","    ","    ","    "
"566",="2103","台橡","市","03/17","","28.15","+1.25","+4.65","8,930","251","26.9","26.9","29","26.9","7.81","13","1.25","    ","    ","    ","    "
"567",="4538","大詠城","櫃","03/17","","20.75","+0.15","+0.73","15","0.31","20.6","20.75","20.95","20.6","1.7","13.1","1.39","    ","    ","    ","    "
"568",="3029","零壹","市","03/17","","52.6","+1.7","+3.34","9,342","493","54.5","51.9","54.3","51.7","5.11","13.1","2.04","    ","    ","    ","    "
"569",="9907","統一實","市","03/17","","18.55","+0.1","+0.54","3,242","60.2","18.45","18.6","18.75","18.45","1.63","13.1","1.39","    ","    ","    ","    "
"570",="5243","乙盛-KY","市","03/17","","62.1","+1.9","+3.16","1,564","97.1","60.2","60.8","62.8","60.8","3.32","13.1","1.52","    ","    ","    ","    "
"571",="5258","虹堡","市","03/17","","91.8","+2.2","+2.46","6,949","635","89.6","91.5","92.4","90.3","2.34","13.1","3.48","    ","    ","    ","    "
"572",="2070","精湛","櫃","03/17","","36.5","+0.5","+1.39","4","0.14","36","36","36.5","36","1.39","13.1","1.53","    ","    ","    ","    "
"573",="5478","智冠","櫃","03/17","","90.3","-0.2","-0.22","1,630","147","90.5","90","92.8","88.1","5.19","13.1","1.61","    ","    ","    ","    "
"574",="4545","銘鈺","市","03/17","","31.55","-0.15","-0.47","8","0.25","31.7","31.45","31.55","31.45","0.32","13.1","1.3","    ","    ","    ","    "
"575",="6136","富爾特","市","03/17","","18.75","0","0","123","2.3","18.75","18.8","18.85","18.75","0.53","13.1","0.77","    ","    ","    ","    "
"576",="4581","光隆精密-KY","市","03/17","","40.3","+0.65","+1.64","80","3.23","39.65","39.7","40.9","39.65","3.15","13.1","1.45","    ","    ","    ","    "
"577",="6449","鈺邦","市","03/17","","55.8","-0.1","-0.18","3,686","207","55.9","56.3","56.9","55.7","2.15","13.1","1.84","    ","    ","    ","    "
"578",="3005","神基","市","03/17","","56.1","-0.5","-0.88","2,240","126","56.6","57","57.1","56.1","1.77","13.1","1.71","    ","    ","    ","    "
"579",="6411","晶焱","櫃","03/17","","122","+4","+3.39","1,558","190","118","120.5","124","120","3.39","13.1","2.77","    ","    ","    ","    "
"580",="1603","華電","市","03/17","","27","+0.45","+1.69","1,042","28.1","26.55","26.95","27.1","26.7","1.51","13.2","0.74","    ","    ","    ","    "
"581",="3526","凡甲","櫃","03/17","","139.5","+1.5","+1.09","132","18.5","138","139.5","141.5","139","1.81","13.2","3.36","    ","    ","    ","    "
"582",="4735","豪展","櫃","03/17","","38.6","+0.35","+0.92","19","0.73","38.25","38.25","38.6","38.25","0.92","13.2","1.52","    ","    ","    ","    "
"583",="3276","宇環","櫃","03/17","","14.5","+0.5","+3.57","230","3.31","14","14.1","14.65","14.1","3.93","13.2","1.28","    ","    ","    ","    "
"584",="3406","玉晶光","市","03/17","","393","+10","+2.61","1,328","518","383","389.5","393","386","1.83","13.2","2.32","    ","    ","    ","    "
"585",="2330","台積電","市","03/17","","518","+13","+2.57","35,873","18,538","505","516","518","513","0.99","13.2","4.56","    ","    ","    ","    "
"586",="5016","松和","櫃","03/17","","30","0","0","12","0.35","30","29.8","30.3","29.8","1.67","13.2","1.03","    ","    ","    ","    "
"587",="3684","榮昌","櫃","03/17","","66.1","+0.7","+1.07","10","0.68","65.4","65.7","66.5","65.7","1.22","13.2","2.6","    ","    ","    ","    "
"588",="1785","光洋科","櫃","03/17","","35.3","-0.65","-1.81","2,111","75.6","35.95","36.3","36.3","35.3","2.78","13.2","1.66","    ","    ","    ","    "
"589",="2458","義隆","市","03/17","","100","+0.3","+0.3","1,350","136","99.7","100.5","102","100","2.01","13.2","3.2","    ","    ","    ","    "
"590",="2450","神腦","市","03/17","","33.75","+0.05","+0.15","251","8.49","33.7","34.4","34.4","33.75","1.93","13.2","1.38","    ","    ","    ","    "
"591",="3008","大立光","市","03/17","","2250","-5","-0.22","583","1,319","2255","2275","2310","2245","2.88","13.3","1.94","    ","    ","    ","    "
"592",="3532","台勝科","市","03/17","","165","-0.5","-0.3","7,074","1,183","165.5","171","173","163","6.04","13.3","2.58","    ","    ","    ","    "
"593",="6683","雍智科技","櫃","03/17","","199.5","+5.5","+2.84","266","53.2","194","197.5","202","197.5","2.32","13.3","2.64","    ","    ","    ","    "
"594",="6173","信昌電","櫃","03/17","","39.35","+1.25","+3.28","338","13.2","38.1","38.4","39.4","38.2","3.15","13.3","1.06","    ","    ","    ","    "
"595",="2373","震旦行","市","03/17","","79.1","+0.4","+0.51","16","1.25","78.7","78.7","79.4","78.7","0.89","13.4","2.43","    ","    ","    ","    "
"596",="4953","緯軟","櫃","03/17","","111.5","+7.5","+7.21","4,524","501","104","106.5","113.5","105","8.17","13.4","2.66","    ","    ","    ","    "
"597",="5871","中租-KY","市","03/17","","230","+2","+0.88","4,167","958","228","229.5","231","228.5","1.1","13.4","2.82","    ","    ","    ","    "
"598",="3060","銘異","市","03/17","","17.3","+0.2","+1.17","57","0.98","17.1","17.25","17.35","17.2","0.88","13.4","0.81","    ","    ","    ","    "
"599",="2433","互盛電","市","03/17","","51.8","+0.3","+0.58","57","2.96","51.5","51.5","51.8","51.5","0.58","13.4","1.89","    ","    ","    ","    "
"600",="9933","中鼎","市","03/17","","41.2","0","0","2,516","104","41.2","41.55","41.6","41.2","0.97","13.4","1.87","    ","    ","    ","    "
