符合條件商品
資料日期：2022年  1月  6日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/06),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:32 符合檔數(46)
1	,2542.TW,興富發,40.35,-3.93,8630,46.3,4.64,20,自連賣
2	,2034.TW,允強,29.6,-0.5,3354,31.9,-1.86,13,自連賣
3	,2028.TW,威致,29.2,0.69,4120,42.4,-23.32,12,自連賣
4	,1909.TW,榮成,15.55,-0.32,1849,23.8,-29.38,9,自連賣
5	,4128.TW,中天,66.8,-2.2,19523,64.5,13.59,9,自連賣
6	,2426.TW,鼎元,16.9,-0.59,149,27.55,-35.42,8,自連賣
7	,2006.TW,東和鋼鐵,53.2,0.95,1881,65.4,-11.67,7,自連賣
8	,2481.TW,強茂,60.4,-0.33,2094,100.5,-36.55,7,自連賣
9	,3484.TW,崧騰,43,-0.69,72,86.5,-46.78,7,自連賣
10	,6191.TW,精成科,27.6,-1.08,433,37.4,-21.43,7,自連賣
11	,8040.TW,九暘,54.7,1.3,584,70.6,-21.36,7,自連賣
12	,8110.TW,華東,11.6,-1.28,672,18.05,-35.09,7,自連賣
13	,8215.TW,明基材,32.2,-2.72,1195,37.35,-9.19,7,自連賣
14	,2436.TW,偉詮電,42,0.84,593,94.4,-53.01,6,自連賣
15	,4743.TW,合一,259.5,-1.14,14786,267,-2.81,6,自連賣
16	,6233.TW,旺玖,20.55,-0.96,152,34.75,-40.86,6,自連賣
17	,6271.TW,同欣電,201,-4.29,2372,285,-32.99,6,自連賣
18	,6441.TW,廣錠,53.6,2.1,584,54,-0.74,6,自連賣
19	,6531.TW,愛普*,170,0,2500,455,-61.66,6,自連賣
20	,8054.TW,安國,31.05,-0.16,145,56.8,-42.83,6,自連賣
21	,1303.TW,南亞,70.3,-1.54,4616,86.1,-9.98,5,自連賣
22	,1326.TW,台化,69.4,-0.72,1689,81,-8.96,5,自連賣
23	,1907.TW,永豐餘,24.45,-1.21,810,34.25,-23.9,5,自連賣
24	,2027.TW,大成鋼,43.15,-1.93,15303,45.2,1.48,5,自連賣
25	,2062.TW,橋椿,22.35,-0.22,124,27.75,-17.59,5,自連賣
26	,2105.TW,正新,33.75,-0.74,1203,35.65,-2.03,5,自連賣
27	,2354.TW,鴻準,51.4,-1.15,1092,65.7,-18.83,5,自連賣
28	,2395.TW,研華,333,-1.48,273,394.5,-13.49,5,自連賣
29	,2486.TW,一詮,21.55,-0.23,1380,48.95,-55.4,5,自連賣
30	,2489.TW,瑞軒,9.93,1.02,1113,17.25,-35.81,5,自連賣
31	,2601.TW,益航,8.94,-1.54,2073,12.7,-29.61,5,自連賣
32	,2617.TW,台航,27.25,-1.27,1531,36.4,-19.38,5,自連賣
33	,2881.TW,富邦金,56.7,-0.18,6587,75.9,-16.63,5,自連賣
34	,3036.TW,文曄,62.7,-0.95,1327,75.4,-11.08,5,自連賣
35	,3260.TW,威剛,57.6,-0.17,970,88.6,-28.83,5,自連賣
36	,3380.TW,明泰,28.55,-1.04,598,32.85,-10.67,5,自連賣
37	,3530.TW,晶相光,71.8,-0.42,57,126.5,-40.69,5,自連賣
38	,3704.TW,合勤控,33.85,-2.31,2930,33.1,-2.39,5,自連賣
39	,4906.TW,正文,27.35,0.18,879,31.4,-7.66,5,自連賣
40	,6138.TW,茂達,117.5,-0.42,755,241,-47.79,5,自連賣
41	,6237.TW,驊訊,44.8,0.22,249,90.1,-49.19,5,自連賣
42	,6283.TW,淳安,32.4,-0.77,133,45.35,-28.56,5,自連賣
43	,8039.TW,台虹,41,-0.61,92,47.15,-7.7,5,自連賣
44	,8163.TW,達方,37.8,-0.13,469,48.15,-14.88,5,自連賣
45	,8422.TW,可寧衛,177.5,0,124,217,-13.71,5,自連賣
46	,8476.TW,台境,55.2,0.91,124,56.2,-1.78,5,自連賣
